bit_position,bit_interval,receiver_interval,sender_interval
0,250379,250212,167
1,250334,250223,111
2,252769,252070,699
3,250282,250181,101
4,250249,250173,76
5,250244,250168,76
6,250259,250183,76
7,252532,251959,573
8,252588,251966,622
9,252632,252078,554
10,252622,252090,532
11,252631,252099,532
12,252468,251896,572
13,250282,250181,101
14,252227,251692,535
15,250271,250170,101
16,250289,250173,116
17,252356,251793,563
18,252373,251820,553
19,250286,250185,101
20,252439,251903,536
21,252360,251824,536
22,250299,250198,101
23,252241,251707,534
24,250294,250178,116
25,250282,250181,101
26,250257,250181,76
27,250261,250185,76
28,250243,250167,76
29,250257,250181,76
30,252413,251809,604
31,250240,250164,76
32,250267,250176,91
33,252348,251789,559
34,250257,250181,76
35,250276,250200,76
36,252461,251890,571
37,252531,251934,597
38,252494,251926,568
39,250277,250176,101
40,250295,250179,116
41,252503,251926,577
42,252466,251930,536
43,250282,250181,101
44,252452,251917,535
45,250285,250184,101
46,252352,251812,540
47,252282,251746,536
48,252227,251659,568
49,252321,251761,560
50,250283,250182,101
51,250282,250181,101
52,250244,250168,76
53,252350,251787,563
54,252368,251775,593
55,250282,250181,101
56,250266,250175,91
57,250230,250154,76
58,250258,250182,76
59,252338,251776,562
60,252363,251776,587
61,252245,251689,556
62,252313,251777,536
63,250282,250181,101
64,252167,251593,574
65,252053,251521,532
66,251910,251374,536
67,252025,251455,570
68,251991,251437,554
69,250284,250183,101
70,251858,251322,536
71,251796,251226,570
72,251907,251357,550
73,250282,250181,101
74,250296,250195,101
75,252057,251453,604
76,251968,251435,533
77,250282,250181,101
78,251972,251436,536
79,252004,251469,535
80,250289,250173,116
81,251988,251450,538
82,252010,251451,559
83,251957,251421,536
84,252012,251452,560
85,251870,251334,536
86,252025,251449,576
87,251994,251458,536
88,250284,250168,116
89,250282,250181,101
90,251933,251330,603
91,250271,250170,101
92,250251,250175,76
93,250257,250181,76
94,250257,250181,76
95,252009,251446,563
96,252021,251418,603
97,250283,250182,101
98,252031,251468,563
99,250277,250176,101
100,250264,250188,76
101,250255,250179,76
102,250257,250181,76
103,250259,250183,76
104,250253,250162,91
105,250258,250182,76
106,251952,251348,604
107,252028,251465,563
108,250279,250178,101
109,251883,251320,563
110,251997,251461,536
111,250305,250204,101
112,250280,250164,116
113,252010,251448,562
114,250286,250185,101
115,250257,250181,76
116,250251,250175,76
117,252003,251442,561
118,250258,250182,76
119,252013,251450,563
120,250264,250173,91
121,250261,250185,76
122,250243,250167,76
123,251890,251309,581
124,250258,250182,76
125,250248,250172,76
126,250262,250186,76
127,250313,250237,76
128,252671,252092,579
129,250243,250167,76
130,250257,250181,76
131,252588,251993,595
132,252533,251970,563
133,252569,252012,557
134,252638,252088,550
135,250282,250181,101
136,250276,250175,101
137,252651,252088,563
138,252608,252074,534
139,250282,250181,101
140,252670,252102,568
141,252655,252119,536
142,250283,250167,116
143,252661,252089,572
144,250283,250182,101
145,250273,250172,101
146,250262,250186,76
147,252696,252101,595
148,250249,250173,76
149,250260,250184,76
150,252679,252093,586
151,250257,250181,76
152,250249,250173,76
153,252531,251954,577
154,250263,250187,76
155,252562,251987,575
156,252521,251958,563
157,250291,250190,101
158,252517,251921,596
159,250287,250186,101
160,252469,251909,560
161,252342,251791,551
162,252233,251697,536
163,250276,250175,101
164,250274,250173,101
165,250257,250181,76
166,252346,251768,578
167,252564,251960,604
168,250270,250169,101
169,250257,250181,76
170,252396,251801,595
171,250246,250170,76
172,252478,251918,560
173,252538,251951,587
174,252318,251734,584
175,250286,250185,101
176,252039,251503,536
177,250282,250181,101
178,250282,250181,101
179,252142,251579,563
180,251980,251444,536
181,250278,250177,101
182,250297,250181,116
183,250273,250197,76
184,251901,251341,560
185,252041,251452,589
186,252021,251467,554
187,250282,250181,101
188,251981,251445,536
189,250280,250179,101
190,252042,251452,590
191,250282,250181,101
192,250257,250156,101
193,250259,250183,76
194,250273,250197,76
195,252029,251466,563
196,252056,251475,581
197,250271,250170,101
198,250272,250181,91
199,251991,251428,563
200,252003,251440,563
201,251979,251443,536
202,250280,250179,101
203,251877,251305,572
204,251685,251148,537
205,250257,250156,101
206,251845,251296,549
207,250298,250197,101
208,251820,251284,536
209,251883,251313,570
210,251506,250970,536
211,251557,250987,570
212,250274,250173,101
213,250277,250176,101
214,250274,250183,91
215,251550,250987,563
216,251531,250968,563
217,250283,250182,101
218,250232,250156,76
219,250258,250182,76
220,250257,250181,76
221,250255,250179,76
222,251585,250973,612
223,251523,250961,562
224,251545,250975,570
225,250282,250181,101
226,251502,250966,536
227,250284,250183,101
228,250274,250173,101
229,250257,250181,76
230,250273,250182,91
231,250240,250164,76
232,251550,250987,563
