bit_position,bit_interval,receiver_interval,sender_interval
0,250106,249939,167
1,250056,249945,111
2,252394,251695,699
3,250005,249904,101
4,249974,249898,76
5,249973,249897,76
6,252385,251790,595
7,252215,251652,563
8,252389,251809,580
9,250008,249907,101
10,252225,251689,536
11,252339,251807,532
12,252380,251828,552
13,252398,251822,576
14,249977,249876,101
15,249975,249874,101
16,252264,251652,612
17,250001,249900,101
18,252258,251663,595
19,250011,249910,101
20,252227,251623,604
21,250003,249902,101
22,252088,251524,564
23,249973,249872,101
24,252262,251676,586
25,250007,249906,101
26,252236,251673,563
27,252198,251666,532
28,252170,251634,536
29,252208,251673,535
30,249979,249878,101
31,249977,249876,101
32,252245,251649,596
33,250003,249902,101
34,249986,249910,76
35,252150,251563,587
36,252073,251486,587
37,250008,249907,101
38,249953,249877,76
39,252086,251483,603
40,252116,251497,619
41,251941,251387,554
42,252090,251520,570
43,250007,249906,101
44,252032,251496,536
45,250010,249909,101
46,249977,249876,101
47,249961,249885,76
48,251955,251378,577
49,249974,249898,76
50,249982,249906,76
51,249982,249906,76
52,251970,251383,587
53,252106,251518,588
54,249969,249868,101
55,251879,251316,563
56,251898,251348,550
57,249996,249895,101
58,251928,251368,560
59,250007,249906,101
60,249998,249897,101
61,251744,251185,559
62,249965,249864,101
63,251770,251166,604
64,250012,249896,116
65,249973,249897,76
66,249981,249905,76
67,251774,251171,603
68,251622,251059,563
69,251727,251191,536
70,251509,250977,532
71,249987,249886,101
72,251578,251028,550
73,250009,249908,101
74,250007,249906,101
75,251594,251031,563
76,251571,251011,560
77,251449,250913,536
78,249958,249857,101
79,249993,249892,101
80,249989,249898,91
81,249982,249906,76
82,251592,251029,563
83,251573,251013,560
84,250000,249899,101
85,249983,249907,76
86,249943,249867,76
87,251565,251002,563
88,249981,249890,91
89,251592,251029,563
90,249982,249906,76
91,249975,249899,76
92,251309,250746,563
93,251321,250758,563
94,251343,250807,536
95,249993,249892,101
96,251273,250691,582
97,250014,249913,101
98,250007,249906,101
99,249982,249906,76
100,249977,249901,76
101,251306,250702,604
102,249948,249872,76
103,249973,249897,76
104,251150,250572,578
105,249982,249906,76
106,249982,249906,76
107,251263,250700,563
108,249979,249903,76
109,251294,250691,603
110,251151,250562,589
111,251234,250674,560
112,250005,249889,116
113,250016,249915,101
114,251277,250714,563
115,251244,250711,533
116,251136,250600,536
117,251232,250696,536
118,251219,250686,533
119,251126,250590,536
120,251244,250694,550
121,251242,250706,536
122,251237,250701,536
123,250914,250378,536
124,251235,250699,536
125,251226,250690,536
126,249974,249873,101
127,250011,249910,101
128,252380,251817,563
129,250009,249908,101
130,249974,249898,76
131,252388,251829,559
132,249988,249912,76
133,249982,249906,76
134,249985,249894,91
135,252016,251444,572
136,249971,249895,76
137,251897,251294,603
138,252052,251489,563
139,252021,251485,536
140,250005,249904,101
141,251905,251353,552
142,251897,251347,550
143,249958,249857,101
144,250002,249901,101
145,251930,251327,603
146,249999,249898,101
147,249982,249906,76
148,249984,249908,76
149,251943,251356,587
150,251896,251318,578
151,251802,251266,536
152,251886,251330,556
153,250015,249914,101
154,249993,249892,101
155,249983,249907,76
156,251901,251338,563
157,249973,249897,76
158,249993,249902,91
159,249933,249857,76
160,251929,251341,588
161,249987,249911,76
162,249963,249887,76
163,249983,249907,76
164,249982,249906,76
165,251904,251345,559
166,249992,249901,91
167,251835,251272,563
168,249982,249906,76
169,251909,251347,562
170,249966,249890,76
171,249982,249906,76
172,251518,250959,559
173,249982,249906,76
174,249995,249904,91
175,251576,251013,563
176,249983,249907,76
177,251748,251185,563
178,249969,249893,76
179,249982,249906,76
180,251763,251186,577
181,251768,251193,575
182,251291,250725,566
183,251675,251107,568
184,250009,249908,101
185,251728,251160,568
186,250003,249902,101
187,250008,249907,101
188,249978,249902,76
189,249982,249906,76
190,249991,249900,91
191,249918,249842,76
192,251781,251196,585
193,249982,249906,76
194,251743,251180,563
195,251753,251190,563
196,249998,249897,101
197,251789,251194,595
198,250016,249900,116
199,249927,249851,76
200,251781,251193,588
201,251732,251169,563
202,251759,251189,570
203,250005,249904,101
204,251707,251171,536
205,251717,251181,536
206,251500,250948,552
207,251517,250981,536
208,251395,250860,535
209,249996,249895,101
210,251270,250734,536
211,251433,250873,560
212,250012,249911,101
213,251294,250758,536
214,251396,250849,547
215,249952,249851,101
216,251414,250876,538
217,249998,249897,101
218,251423,250847,576
219,251389,250853,536
220,250011,249910,101
221,250010,249909,101
222,249979,249888,91
223,251357,250794,563
224,249981,249905,76
225,251455,250860,595
226,249986,249910,76
227,251431,250872,559
228,249980,249904,76
229,251440,250877,563
230,251437,250859,578
231,249953,249852,101
232,249992,249916,76
233,251405,250845,560
234,251435,250838,597
235,251383,250848,535
236,250005,249904,101
237,250008,249907,101
238,249982,249891,91
239,249931,249855,76
240,249978,249902,76
241,251468,250864,604
242,251423,250860,563
243,249997,249896,101
244,249980,249904,76
245,251449,250846,603
246,251303,250726,577
247,251344,250808,536
248,251219,250687,532
249,250009,249908,101
250,251226,250690,536
251,251241,250705,536
252,250005,249904,101
253,251246,250711,535
254,250004,249903,101
255,252277,251714,563
256,252327,251794,533
257,252345,251811,534
258,252348,251812,536
259,250001,249900,101
260,250018,249902,116
261,252374,251812,562
262,252203,251671,532
263,252269,251712,557
264,252081,251545,536
265,252193,251657,536
266,250003,249902,101
267,252200,251664,536
268,250022,249906,116
269,249999,249898,101
270,252144,251581,563
271,252189,251653,536
272,252051,251519,532
273,250001,249900,101
274,250008,249907,101
275,249975,249899,76
276,252242,251662,580
277,252136,251539,597
278,249961,249860,101
279,252223,251663,560
280,252165,251629,536
281,252192,251660,532
282,250003,249902,101
283,252231,251661,570
284,250026,249910,116
285,252050,251489,561
286,249963,249862,101
