bit_position,bit_interval,receiver_interval,sender_interval
0,252022,251281,741
1,249652,249541,111
2,249577,249476,101
3,251815,251252,563
4,251660,251101,559
5,249596,249495,101
6,251652,251116,536
7,249570,249469,101
8,249600,249458,142
9,251866,251275,591
10,249579,249478,101
11,249544,249468,76
12,251607,251044,563
13,251703,251106,597
14,251620,251066,554
15,251474,250941,533
16,249574,249458,116
17,251530,250954,576
18,251613,251068,545
19,251603,251065,538
20,249557,249456,101
21,249602,249501,101
22,249566,249490,76
23,249531,249455,76
24,251635,251057,578
25,249576,249500,76
26,251649,251062,587
27,249545,249469,76
28,251634,251031,603
29,251579,251002,577
30,249588,249487,101
31,249532,249456,76
32,251629,251051,578
33,251660,251097,563
34,251628,251093,535
35,249571,249470,101
36,251431,250895,536
37,249602,249501,101
38,249587,249486,101
39,251313,250725,588
40,249579,249463,116
41,249570,249494,76
42,249563,249487,76
43,249542,249466,76
44,249523,249447,76
45,249578,249502,76
46,249563,249487,76
47,249542,249466,76
48,251240,250621,619
49,251352,250789,563
50,251287,250754,533
51,249567,249466,101
52,249557,249456,101
53,249580,249504,76
54,249561,249485,76
55,249542,249466,76
56,251301,250724,577
57,251216,250653,563
58,249589,249488,101
59,249544,249468,76
60,251309,250746,563
61,249579,249503,76
62,251305,250742,563
63,251328,250741,587
64,249574,249458,116
65,249567,249491,76
66,249569,249493,76
67,249540,249464,76
68,249534,249458,76
69,249574,249498,76
70,251310,250748,562
71,249543,249467,76
72,249549,249458,91
73,251360,250797,563
74,249566,249490,76
75,251298,250735,563
76,249533,249457,76
77,249576,249500,76
78,251305,250743,562
79,251307,250744,563
80,249575,249459,116
81,249576,249500,76
82,249567,249491,76
83,249535,249459,76
84,249535,249459,76
85,251108,250504,604
86,249558,249482,76
87,249546,249470,76
88,251017,250439,578
89,251160,250597,563
90,249593,249492,101
91,249531,249455,76
92,251125,250546,579
93,251193,250630,563
94,249588,249487,101
95,249545,249469,76
96,251123,250545,578
97,249580,249504,76
98,251172,250607,565
99,251023,250454,569
100,249562,249461,101
101,251178,250615,563
102,251134,250598,536
103,249569,249468,101
104,251098,250548,550
105,249602,249501,101
106,249588,249487,101
107,249540,249464,76
108,251131,250571,560
109,251210,250607,603
110,249588,249487,101
111,249544,249468,76
112,249540,249449,91
113,251100,250513,587
114,251167,250604,563
115,251104,250571,533
116,251096,250560,536
117,251196,250628,568
118,251141,250609,532
119,250729,250157,572
120,250844,250260,584
121,249604,249503,101
122,249585,249484,101
123,250726,250166,560
124,249559,249458,101
125,250862,250299,563
126,249589,249488,101
127,249604,249528,76
128,251951,251388,563
129,251813,251251,562
130,251958,251422,536
131,249562,249461,101
132,251947,251379,568
133,251904,251372,532
134,249629,249513,116
135,249567,249466,101
136,251905,251343,562
137,251748,251213,535
138,249614,249513,101
139,251790,251222,568
140,251699,251129,570
141,251750,251214,536
142,251741,251183,558
143,251655,251119,536
144,249560,249459,101
145,249571,249470,101
146,251826,251266,560
147,249567,249466,101
148,251794,251231,563
149,251752,251216,536
150,251882,251294,588
151,251768,251214,554
152,251480,250944,536
153,249571,249470,101
154,249608,249507,101
155,249542,249466,76
156,251665,251077,588
157,249533,249457,76
158,251416,250839,577
159,251458,250895,563
160,249567,249466,101
161,249544,249468,76
162,249578,249502,76
163,249543,249467,76
164,249542,249466,76
165,249549,249473,76
166,249607,249516,91
167,251306,250743,563
168,249540,249464,76
169,251316,250753,563
170,251394,250791,603
171,251285,250725,560
172,251300,250724,576
173,249567,249466,101
174,249633,249517,116
175,251316,250712,604
176,251328,250752,576
177,251311,250739,572
178,249609,249508,101
179,251173,250637,536
180,249565,249464,101
181,250961,250408,553
182,249627,249511,116
183,249556,249455,101
184,251322,250726,596
185,249567,249466,101
186,251347,250785,562
187,249570,249469,101
188,251038,250449,589
189,251243,250673,570
190,249710,249594,116
191,251258,250686,572
192,251198,250662,536
193,251195,250659,536
194,249695,249594,101
195,251259,250686,573
196,251189,250653,536
197,249648,249547,101
198,251167,250585,582
199,251246,250692,554
200,249653,249552,101
201,251182,250649,533
202,249695,249594,101
203,249676,249575,101
204,249613,249537,76
205,251226,250663,563
206,251351,250733,618
207,249675,249574,101
208,251156,250569,587
209,251194,250658,536
210,249702,249601,101
211,250951,250415,536
212,249648,249547,101
213,249650,249549,101
214,249683,249592,91
215,249651,249575,76
216,250797,250193,604
217,249618,249542,76
218,249671,249595,76
219,249650,249574,76
220,250909,250349,560
221,249626,249550,76
222,249675,249584,91
223,250940,250377,563
