bit_position,bit_interval,receiver_interval,sender_interval
0,252875,252134,741
1,250317,250206,111
2,250280,250179,101
3,250257,250181,76
4,250249,250173,76
5,250252,250176,76
6,252619,252056,563
7,252628,252065,563
8,252567,251952,615
9,250283,250182,101
10,250273,250172,101
11,250259,250183,76
12,252366,251762,604
13,252327,251764,563
14,252134,251601,533
15,250250,250149,101
16,250289,250173,116
17,252335,251766,569
18,250273,250172,101
19,252264,251661,603
20,252269,251733,536
21,252312,251780,532
22,252048,251512,536
23,250250,250149,101
24,252178,251631,547
25,252024,251488,536
26,250298,250197,101
27,250285,250184,101
28,250243,250167,76
29,252054,251491,563
30,252172,251575,597
31,252128,251593,535
32,252179,251632,547
33,250282,250181,101
34,250282,250181,101
35,252177,251617,560
36,252064,251492,572
37,251916,251362,554
38,252026,251470,556
39,250256,250155,101
40,252007,251457,550
41,250276,250175,101
42,250282,250181,101
43,252045,251456,589
44,250256,250155,101
45,250260,250184,76
46,251866,251303,563
47,252041,251437,604
48,251885,251295,590
49,251831,251296,535
50,251815,251279,536
51,251824,251288,536
52,250269,250168,101
53,250286,250185,101
54,251709,251146,563
55,251812,251256,556
56,251852,251302,550
57,251841,251271,570
58,251874,251298,576
59,251674,251138,536
60,251663,251127,536
61,250285,250184,101
62,250226,250125,101
63,251570,251010,560
64,250289,250173,116
65,250248,250172,76
66,250261,250185,76
67,251705,251108,597
68,251572,251009,563
69,250292,250191,101
70,250212,250136,76
71,250237,250161,76
72,251703,251125,578
73,250257,250181,76
74,250243,250167,76
75,250269,250193,76
76,251681,251118,563
77,251689,251126,563
78,251630,251098,532
79,251550,251014,536
80,251660,251110,550
81,251428,250876,552
82,251513,250981,532
83,250271,250170,101
84,251509,250973,536
85,250282,250181,101
86,251292,250724,568
87,251519,250983,536
88,251517,250967,550
89,251417,250881,536
90,251512,250976,536
91,251517,250981,536
92,250276,250175,101
93,250306,250205,101
94,251540,250937,603
95,250264,250163,101
96,250258,250167,91
97,250258,250182,76
98,250257,250181,76
99,251452,250849,603
100,250252,250176,76
101,251289,250694,595
102,251346,250783,563
103,251371,250803,568
104,250278,250162,116
105,250276,250175,101
106,251384,250821,563
107,251342,250810,532
108,250279,250178,101
109,250276,250175,101
110,250223,250147,76
111,251340,250777,563
112,251379,250801,578
113,251356,250820,536
114,251239,250703,536
115,250282,250181,101
116,250276,250175,101
117,250246,250170,76
118,251348,250788,560
119,251363,250800,563
120,250289,250173,116
121,251388,250825,563
122,251346,250810,536
123,251363,250827,536
124,250282,250181,101
125,251377,250801,576
126,251319,250783,536
127,252671,252135,536
128,250269,250168,101
129,250286,250185,101
130,252521,251940,581
131,250282,250181,101
132,252383,251804,579
133,250264,250163,101
134,250273,250182,91
135,250202,250126,76
136,252543,251940,603
137,252490,251927,563
138,252456,251921,535
139,252460,251925,535
140,252472,251938,534
141,250273,250172,101
142,250301,250185,116
143,250200,250124,76
144,250249,250173,76
145,250257,250181,76
146,252369,251772,597
147,250258,250182,76
148,250249,250173,76
149,252380,251776,604
150,250274,250183,91
151,250198,250122,76
152,250258,250182,76
153,250257,250181,76
154,252349,251770,579
155,250259,250183,76
156,252367,251763,604
157,250241,250165,76
158,252406,251796,610
159,250191,250115,76
160,250250,250174,76
161,252352,251789,563
162,252156,251559,597
163,252308,251772,536
164,252293,251743,550
165,250282,250181,101
166,250297,250181,116
167,252314,251717,597
168,252329,251769,560
