bit_position,bit_interval,receiver_interval,sender_interval
0,250379,250212,167
1,252837,252147,690
2,250260,250159,101
3,250282,250181,101
4,252667,252086,581
5,250277,250176,101
6,252628,252066,562
7,252518,251983,535
8,250315,250173,142
9,252629,252093,536
10,252635,252099,536
11,252673,252112,561
12,250273,250172,101
13,252461,251926,535
14,250286,250185,101
15,252482,251937,545
16,250289,250173,116
17,252521,251949,572
18,250273,250172,101
19,250290,250189,101
20,252482,251913,569
21,252412,251844,568
22,250283,250182,101
23,250271,250170,101
24,252522,251910,612
25,252503,251943,560
26,252452,251919,533
27,252464,251928,536
28,252433,251896,537
29,250282,250181,101
30,252372,251836,536
31,252493,251936,557
32,250296,250180,116
33,250282,250181,101
34,250257,250181,76
35,252549,251954,595
36,252314,251755,559
37,252152,251616,536
38,250287,250186,101
39,250269,250168,101
40,252120,251530,590
41,252028,251495,533
42,252162,251626,536
43,250298,250197,101
44,250263,250162,101
45,252196,251607,589
46,252095,251523,572
47,250282,250181,101
48,252183,251615,568
49,250274,250173,101
50,250283,250182,101
51,252187,251628,559
52,252120,251584,536
53,250286,250185,101
54,252142,251610,532
55,250282,250181,101
56,250299,250183,116
57,250246,250170,76
58,250258,250182,76
59,252198,251635,563
60,252164,251601,563
61,252057,251503,554
62,250274,250173,101
63,250282,250181,101
64,250267,250176,91
65,252189,251601,588
66,250261,250185,76
67,250266,250190,76
68,252161,251602,559
69,252206,251621,585
70,250271,250170,101
71,250258,250182,76
72,250264,250173,91
73,250257,250181,76
74,250259,250183,76
75,250253,250177,76
76,252158,251596,562
77,250260,250184,76
78,250232,250156,76
79,250259,250183,76
80,250269,250178,91
81,252099,251504,595
82,252256,251653,603
83,252108,251575,533
84,252139,251603,536
85,252046,251493,553
86,250277,250176,101
87,252150,251614,536
88,250285,250169,116
89,252046,251510,536
90,252150,251614,536
91,250263,250162,101
92,250276,250175,101
93,252187,251624,563
94,252162,251609,553
95,252165,251629,536
96,250283,250167,116
97,252169,251615,554
98,252137,251601,536
99,252188,251616,572
100,250277,250176,101
101,250281,250180,101
102,250257,250181,76
103,250261,250185,76
104,250245,250154,91
105,250258,250182,76
106,252205,251633,572
107,250257,250181,76
108,250266,250190,76
109,252176,251613,563
110,251693,251130,563
111,252006,251470,536
112,250280,250164,116
