bit_position,bit_interval,receiver_interval,sender_interval
0,249719,249552,167
1,249673,249562,111
2,252131,251432,699
3,251875,251305,570
4,251818,251282,536
5,249651,249550,101
6,251859,251323,536
7,249620,249519,101
8,251797,251210,587
9,252010,251438,572
10,251988,251443,545
11,251819,251267,552
12,249614,249513,101
13,249656,249555,101
14,249627,249551,76
15,251833,251273,560
16,249604,249513,91
17,251823,251264,559
18,251833,251270,563
19,251800,251264,536
20,251845,251284,561
21,251850,251318,532
22,249643,249542,101
23,249611,249510,101
24,251745,251149,596
25,249622,249521,101
26,249602,249526,76
27,251874,251270,604
28,251822,251258,564
29,249656,249555,101
30,251653,251090,563
31,249612,249511,101
32,251870,251262,608
33,251705,251170,535
34,251810,251275,535
35,249625,249524,101
36,249603,249502,101
37,249636,249560,76
38,251835,251273,562
39,249592,249516,76
40,249609,249518,91
41,249591,249515,76
42,251678,251115,563
43,251546,250967,579
44,251628,251092,536
45,249657,249556,101
46,249641,249540,101
47,249597,249521,76
48,251696,251094,602
49,251686,251107,579
50,251492,250959,533
51,251387,250811,576
52,249609,249508,101
53,249660,249559,101
54,249621,249545,76
55,249597,249521,76
56,251087,250513,574
57,249586,249510,76
58,249598,249522,76
59,251227,250640,587
60,249589,249513,76
61,251239,250676,563
62,251219,250656,563
63,249622,249521,101
64,249604,249513,91
65,251222,250625,597
66,249600,249524,76
67,251213,250653,560
68,251200,250596,604
69,249656,249555,101
70,249607,249531,76
71,251219,250640,579
72,249604,249513,91
73,249597,249521,76
74,249599,249523,76
75,251240,250643,597
76,249591,249515,76
77,251225,250662,563
78,251203,250640,563
79,251203,250635,568
80,251175,250629,546
81,249620,249519,101
82,251097,250527,570
83,251175,250619,556
84,249615,249514,101
85,251180,250647,533
86,251215,250663,552
87,251166,250630,536
88,251184,250635,549
89,251221,250653,568
90,251185,250613,572
91,249613,249512,101
92,249616,249515,101
93,251228,250665,563
94,251247,250679,568
95,249627,249526,101
96,250992,250446,546
97,251017,250481,536
98,249622,249521,101
99,249618,249517,101
100,249592,249516,76
101,251079,250517,562
102,249619,249543,76
103,249604,249528,76
104,249591,249500,91
105,249598,249522,76
106,250876,250313,563
107,250916,250353,563
108,250876,250324,552
109,250907,250347,560
110,250750,250214,536
111,250854,250321,533
112,250846,250296,550
113,250741,250173,568
114,249623,249522,101
115,249621,249520,101
116,250727,250164,563
117,250706,250170,536
118,250754,250194,560
119,250714,250146,568
120,249627,249511,116
121,250691,250155,536
122,249620,249519,101
123,250690,250154,536
124,250687,250151,536
125,249647,249546,101
126,250735,250197,538
127,249670,249569,101
128,249597,249521,76
129,249601,249525,76
130,249587,249511,76
131,249589,249513,76
132,251961,251398,563
133,251833,251268,565
134,251751,251163,588
135,249612,249511,101
136,251694,251124,570
137,251668,251132,536
138,249616,249515,101
139,249616,249515,101
140,249597,249521,76
141,249597,249521,76
142,251739,251143,596
143,249582,249506,76
144,249597,249521,76
145,249599,249523,76
146,251686,251099,587
147,249592,249516,76
148,249597,249521,76
149,249597,249521,76
150,249670,249579,91
151,251655,251095,560
152,249598,249522,76
153,251677,251114,563
154,251678,251119,559
155,249619,249518,101
156,249592,249516,76
157,249607,249531,76
158,249665,249574,91
159,249578,249502,76
160,251531,250968,563
161,249599,249523,76
162,251528,250965,563
163,251534,250945,589
164,251521,250951,570
165,251409,250849,560
166,251581,250999,582
167,251518,250957,561
168,251383,250847,536
169,251365,250829,536
170,249622,249521,101
171,251370,250800,570
172,251466,250933,533
173,251382,250846,536
174,251444,250894,550
175,251515,250955,560
176,251499,250963,536
177,249614,249513,101
178,249621,249520,101
179,249590,249514,76
180,249591,249515,76
181,249599,249523,76
182,251609,251031,578
183,251535,250972,563
184,249624,249523,101
185,249586,249510,76
186,249598,249522,76
187,251490,250927,563
188,249598,249522,76
189,251433,250854,579
190,249663,249572,91
191,249591,249515,76
192,251331,250771,560
193,249586,249510,76
194,251358,250795,563
195,249589,249513,76
196,249600,249524,76
197,251120,250516,604
198,249656,249565,91
199,251094,250531,563
200,249597,249521,76
201,251196,250637,559
202,249601,249525,76
203,249585,249509,76
204,251205,250642,563
205,249597,249521,76
206,251309,250691,618
207,249591,249515,76
208,251199,250614,585
209,249595,249519,76
210,249600,249524,76
211,251171,250608,563
212,249598,249522,76
213,251193,250630,563
214,251298,250698,600
215,249620,249519,101
216,249594,249518,76
217,249597,249521,76
218,251193,250634,559
219,249578,249502,76
220,251250,250655,595
221,249597,249521,76
222,249667,249576,91
223,251041,250481,560
224,249594,249518,76
225,251048,250485,563
226,249599,249523,76
227,251011,250448,563
228,249598,249522,76
229,249596,249520,76
230,250997,250403,594
231,249591,249515,76
232,251060,250465,595
233,249598,249522,76
234,251073,250485,588
235,249589,249513,76
236,249601,249525,76
237,251023,250463,560
238,250999,250421,578
239,251056,250488,568
240,249613,249512,101
241,249623,249522,101
242,251030,250470,560
243,251049,250479,570
244,249623,249522,101
245,249611,249510,101
246,250940,250362,578
247,250865,250297,568
248,249617,249516,101
249,250843,250307,536
250,249625,249524,101
251,250741,250208,533
252,250854,250318,536
253,250844,250308,536
254,252012,251478,534
255,251978,251442,536
256,249609,249508,101
257,249622,249521,101
258,249589,249513,76
259,251892,251329,563
260,251787,251213,574
261,252031,251471,560
262,251970,251438,532
263,249633,249532,101
264,251937,251404,533
265,251876,251331,545
266,249616,249515,101
267,251843,251289,554
268,249635,249519,116
269,249660,249559,101
270,249591,249515,76
271,249608,249532,76
272,251846,251286,560
273,249601,249525,76
274,249589,249513,76
275,251730,251170,560
276,251664,251068,596
277,251707,251129,578
278,249615,249514,101
279,251689,251121,568
280,249622,249521,101
281,251489,250954,535
282,251491,250955,536
283,249622,249521,101
284,251477,250930,547
285,251558,250998,560
286,249618,249517,101
287,251540,250972,568
288,251336,250800,536
289,249625,249524,101
290,249606,249505,101
291,251404,250801,603
292,251354,250780,574
293,251401,250849,552
294,251372,250800,572
295,249631,249530,101
296,249622,249521,101
297,251260,250688,572
298,251212,250676,536
299,251362,250792,570
300,251226,250658,568
301,251363,250828,535
302,249617,249516,101
303,249620,249519,101
304,251379,250816,563
305,251323,250790,533
306,251257,250687,570
307,249624,249523,101
308,249635,249519,116
309,249641,249565,76
310,251343,250783,560
311,249597,249521,76
312,251403,250799,604
313,249599,249523,76
314,251344,250781,563
315,251221,250640,581
316,251178,250628,550
317,249666,249565,101
318,249614,249513,101
319,251054,250491,563
320,250895,250362,533
321,249622,249521,101
322,249614,249513,101
323,249598,249522,76
324,251029,250451,578
325,249647,249571,76
326,250853,250290,563
327,250885,250322,563
328,249627,249526,101
329,250867,250304,563
330,249614,249513,101
331,249597,249521,76
332,249603,249512,91
333,249643,249567,76
334,250883,250321,562
335,249606,249530,76
336,249600,249524,76
337,249585,249509,76
338,250871,250308,563
339,249597,249521,76
340,250909,250331,578
341,249646,249570,76
342,249587,249511,76
343,250899,250336,563
344,250883,250320,563
345,250839,250303,536
346,249615,249514,101
347,249622,249521,101
348,249614,249523,91
349,249644,249568,76
350,250854,250291,563
351,250904,250341,563
352,250877,250324,553
353,249616,249515,101
354,250851,250315,536
355,250835,250300,535
356,250857,250307,550
357,249666,249565,101
358,250725,250189,536
359,250852,250316,536
360,250698,250164,534
361,249620,249519,101
362,250685,250149,536
363,250683,250151,532
364,250751,250167,584
365,249666,249565,101
366,249609,249508,101
367,250741,250178,563
368,250702,250166,536
369,249622,249521,101
370,249614,249513,101
371,250704,250141,563
372,249635,249519,116
373,250779,250216,563
374,250672,250139,533
375,249636,249535,101
376,250594,250058,536
377,250705,250169,536
378,249614,249513,101
379,250696,250160,536
380,250714,250164,550
381,252057,251489,568
382,251953,251385,568
383,249622,249521,101
384,251828,251272,556
385,249614,249513,101
386,249632,249516,116
387,249595,249519,76
388,249643,249567,76
389,249599,249523,76
390,249578,249502,76
391,249598,249522,76
392,251844,251281,563
393,249597,249521,76
394,249609,249518,91
395,249591,249515,76
396,249641,249565,76
397,249597,249521,76
398,251503,250943,560
399,249600,249524,76
400,251530,250970,560
401,251583,250979,604
402,249631,249515,116
403,249589,249513,76
404,249645,249569,76
405,249597,249521,76
406,251523,250960,563
407,251289,250726,563
408,251513,250977,536
409,249622,249521,101
410,249629,249513,116
411,249587,249511,76
412,251561,250999,562
413,249595,249519,76
414,249589,249513,76
415,251544,250957,587
416,249602,249526,76
417,249597,249521,76
418,251530,250952,578
419,251450,250862,588
420,249670,249569,101
421,251503,250940,563
422,249614,249513,101
