bit_position,bit_interval,receiver_interval,sender_interval
0,252664,251923,741
1,250257,250146,111
2,250182,250081,101
3,250147,250071,76
4,252386,251823,563
5,252579,252000,579
6,252479,251911,568
7,252358,251826,532
8,252068,251489,579
9,252068,251532,536
10,252074,251514,560
11,250204,250103,101
12,251924,251388,536
13,252083,251547,536
14,251972,251400,572
15,251938,251405,533
16,250179,250063,116
17,250206,250105,101
18,251948,251344,604
19,250176,250075,101
20,250137,250061,76
21,251931,251368,563
22,250171,250095,76
23,250136,250060,76
24,250156,250065,91
25,251864,251269,595
26,250168,250092,76
27,251791,251228,563
28,250121,250045,76
29,251987,251400,587
30,250168,250092,76
31,250138,250062,76
32,250167,250076,91
33,250181,250105,76
34,250168,250092,76
35,250150,250074,76
36,250130,250054,76
37,250185,250109,76
38,250168,250092,76
39,251920,251357,563
40,251891,251313,578
41,251907,251372,535
42,251935,251360,575
43,250173,250072,101
44,251587,251051,536
45,251768,251232,536
46,251629,251093,536
47,250172,250071,101
48,251735,251185,550
49,250192,250091,101
50,250194,250093,101
51,250147,250071,76
52,251646,251083,563
53,251818,251214,604
54,250191,250090,101
55,250147,250071,76
56,251769,251183,586
57,250170,250094,76
58,250169,250093,76
59,250147,250071,76
60,251732,251170,562
61,251785,251222,563
62,250185,250084,101
63,251754,251191,563
64,250179,250063,116
65,250172,250096,76
66,251757,251195,562
67,250147,250071,76
68,250139,250063,76
69,251782,251221,561
70,250167,250091,76
71,250148,250072,76
72,251787,251185,602
73,250169,250093,76
74,250172,250096,76
75,251750,251187,563
76,251745,251185,560
77,250210,250109,101
78,251758,251195,563
79,250174,250073,101
80,251806,251188,618
81,250207,250106,101
82,250172,250096,76
83,251599,250996,603
84,250146,250070,76
85,251496,250933,563
86,250163,250087,76
87,251486,250923,563
88,250151,250060,91
89,251615,251052,563
90,250168,250092,76
91,251588,251025,563
92,250141,250065,76
93,250181,250105,76
94,250198,250122,76
95,250150,250074,76
96,251590,251016,574
97,251632,251065,567
98,251601,251065,536
99,250167,250066,101
100,250167,250066,101
101,250198,250122,76
102,251302,250739,563
103,250149,250073,76
104,251316,250738,578
105,250185,250109,76
106,251443,250883,560
107,250147,250071,76
108,250144,250068,76
109,251434,250871,563
110,251478,250899,579
111,251417,250845,572
112,251425,250843,582
113,250209,250108,101
114,251267,250731,536
115,251248,250712,536
116,251238,250702,536
117,250195,250094,101
118,250182,250081,101
119,250149,250073,76
120,250154,250063,91
121,250185,250109,76
122,251330,250727,603
123,250147,250071,76
124,250139,250063,76
125,251293,250730,563
126,251283,250724,559
127,250220,250119,101
128,252477,251873,604
129,250176,250075,101
130,250191,250115,76
131,250139,250063,76
132,250148,250072,76
133,250138,250062,76
134,252578,251959,619
135,252578,251981,597
136,250172,250071,101
137,250148,250072,76
138,250185,250109,76
139,250142,250066,76
140,252542,251979,563
141,250147,250071,76
142,250219,250128,91
143,252534,251971,563
144,252394,251812,582
145,252386,251851,535
146,250218,250117,101
147,250167,250066,101
148,250147,250071,76
149,250152,250076,76
150,252479,251867,612
151,252372,251801,571
152,252220,251684,536
153,252252,251501,751
154,252281,251705,576
155,250169,250068,101
156,252029,251493,536
157,250172,250071,101
158,252121,251575,546
159,252079,251509,570
160,250175,250074,101
161,250172,250071,101
162,250190,250114,76
163,252079,251500,579
164,250139,250063,76
165,250148,250072,76
166,252369,251791,578
167,250541,250465,76
168,250529,250453,76
169,250517,250441,76
170,252355,251792,563
171,252307,251744,563
172,250539,250438,101
173,250531,250455,76
174,250624,250533,91
175,252306,251747,559
176,250528,250452,76
177,252326,251731,595
178,252377,251782,595
179,252257,251722,535
180,252260,251700,560
181,252259,251723,536
182,252312,251762,550
183,252278,251742,536
184,250540,250439,101
185,252285,251713,572
186,252206,251673,533
187,252278,251742,536
188,250548,250447,101
189,252280,251724,556
190,250620,250504,116
191,252238,251703,535
192,250550,250449,101
193,250541,250440,101
194,250586,250510,76
195,250550,250474,76
196,252193,251606,587
197,252172,251613,559
198,250613,250497,116
199,252332,251729,603
200,252156,251596,560
201,250545,250444,101
202,252171,251635,536
203,250561,250460,101
204,250549,250448,101
205,252127,251564,563
206,250614,250498,116
207,250536,250460,76
208,252180,251577,603
209,250526,250450,76
210,252220,251639,581
211,250545,250469,76
212,250532,250456,76
