bit_position,bit_interval,receiver_interval,sender_interval
0,252554,251813,741
1,252315,251749,566
2,249995,249894,101
3,252070,251534,536
4,249999,249898,101
5,250002,249901,101
6,252199,251636,563
7,252188,251634,554
8,252226,251647,579
9,252227,251657,570
10,252218,251662,556
11,250009,249908,101
12,252206,251654,552
13,250007,249906,101
14,249975,249874,101
15,252206,251625,581
16,252198,251651,547
17,252052,251485,567
18,252046,251474,572
19,250011,249910,101
20,249995,249894,101
21,249975,249899,76
22,249953,249877,76
23,252050,251455,595
24,249991,249900,91
25,249982,249906,76
26,252065,251496,569
27,252050,251491,559
28,252045,251508,537
29,250007,249906,101
30,249973,249872,101
31,249952,249876,76
32,249992,249901,91
33,249974,249898,76
34,252058,251495,563
35,252106,251527,579
36,249988,249887,101
37,249983,249907,76
38,252024,251451,573
39,249958,249882,76
40,249994,249903,91
41,249976,249900,76
42,252074,251501,573
43,249982,249906,76
44,251769,251206,563
45,251902,251339,563
46,249981,249880,101
47,249961,249885,76
48,249991,249900,91
49,249974,249898,76
50,251947,251360,587
51,249987,249911,76
52,251900,251340,560
53,249986,249910,76
54,251776,251187,589
55,251804,251201,603
56,250016,249900,116
57,251790,251209,581
58,250028,249927,101
59,249982,249906,76
60,249973,249897,76
61,251905,251345,560
62,249940,249864,76
63,251740,251145,595
64,249985,249894,91
65,251602,251042,560
66,249984,249908,76
67,251736,251173,563
68,249974,249898,76
69,249984,249908,76
70,249933,249857,76
71,249962,249886,76
72,249987,249896,91
73,251742,251163,579
74,251752,251190,562
75,251640,251068,572
76,251726,251194,532
77,251728,251158,570
78,251541,250971,570
79,251522,250990,532
80,251554,250996,558
81,251597,251021,576
82,250004,249903,101
83,250000,249899,101
84,251617,251014,603
85,251550,251018,532
86,251372,250836,536
87,249988,249887,101
88,251423,250846,577
89,250011,249910,101
90,251383,250848,535
91,251271,250695,576
92,251291,250715,576
93,251211,250675,536
94,249967,249866,101
95,249997,249896,101
96,249983,249892,91
97,251117,250554,563
98,251299,250695,604
99,250002,249901,101
100,251248,250689,559
101,251108,250572,536
102,249973,249872,101
103,249988,249887,101
104,251100,250522,578
105,250008,249907,101
106,251015,250434,581
107,250015,249914,101
108,249979,249903,76
109,249976,249900,76
110,249948,249872,76
111,249960,249884,76
112,249983,249892,91
113,251129,250566,563
114,249981,249905,76
115,249987,249911,76
116,250985,250425,560
117,249971,249895,76
118,251071,250508,563
119,249981,249905,76
120,249989,249898,91
121,249986,249910,76
122,249980,249904,76
123,249982,249906,76
124,251141,250538,603
125,249969,249893,76
126,251076,250513,563
127,249983,249907,76
128,249969,249893,76
129,249986,249910,76
130,249980,249904,76
131,252366,251803,563
132,252413,251828,585
133,249996,249895,101
134,250002,249911,91
135,252224,251665,559
136,252391,251804,587
137,250010,249909,101
138,249974,249898,76
139,249982,249906,76
140,249977,249901,76
141,252268,251671,597
142,250001,249910,91
143,252154,251591,563
144,251972,251409,563
145,250009,249908,101
146,249976,249900,76
147,252069,251506,563
148,249974,249898,76
149,249981,249905,76
150,252092,251518,574
151,251990,251427,563
152,252014,251478,536
153,250003,249902,101
154,249998,249897,101
155,251963,251400,563
156,252037,251501,536
157,250007,249906,101
158,252064,251514,550
159,249937,249836,101
160,250000,249899,101
161,252049,251489,560
162,252026,251490,536
163,250011,249910,101
164,249995,249894,101
165,249982,249906,76
166,251973,251354,619
167,251600,250997,603
168,251692,251156,536
169,250007,249906,101
170,250005,249904,101
171,251738,251159,579
172,249997,249896,101
173,251746,251183,563
174,251731,251181,550
175,251564,251013,551
176,251697,251164,533
177,251738,251170,568
178,251762,251186,576
179,251649,251093,556
180,249988,249887,101
181,250008,249907,101
182,251754,251176,578
183,249946,249845,101
184,249987,249911,76
185,249976,249900,76
186,249982,249906,76
187,249982,249906,76
188,251658,251055,603
189,251734,251172,562
190,251735,251189,546
191,251602,251034,568
192,250001,249900,101
193,251689,251153,536
194,251749,251173,576
195,251558,251013,545
196,251567,251031,536
197,251432,250871,561
198,250009,249893,116
199,249963,249862,101
200,251426,250847,579
201,251288,250744,544
202,250016,249915,101
203,251128,250595,533
204,250002,249901,101
205,250010,249909,101
206,249975,249884,91
207,251222,250659,563
208,249986,249910,76
209,251241,250678,563
210,249987,249911,76
211,251261,250701,560
212,251261,250698,563
213,251239,250703,536
214,251294,250706,588
215,251177,250642,535
216,251249,250681,568
217,251260,250692,568
218,251237,250701,536
219,251244,250708,536
220,251227,250691,536
221,250007,249906,101
222,250006,249890,116
223,249942,249866,76
224,251271,250708,563
225,251279,250716,563
226,251280,250704,576
227,249996,249895,101
228,250000,249899,101
229,249982,249906,76
230,249986,249895,91
231,249942,249866,76
232,251286,250707,579
233,249982,249906,76
234,251274,250715,559
235,249973,249897,76
236,251271,250709,562
237,251296,250693,603
238,251246,250696,550
239,249969,249868,101
240,251223,250691,532
241,251288,250720,568
242,250007,249906,101
243,250005,249904,101
244,249971,249895,76
245,249984,249908,76
246,251268,250694,574
247,251216,250653,563
248,249990,249889,101
249,249982,249906,76
250,251248,250685,563
251,251054,250467,587
252,250003,249902,101
253,251256,250693,563
254,252371,251835,536
255,252339,251803,536
256,252344,251799,545
257,250005,249904,101
258,250001,249900,101
259,252245,251658,587
260,252223,251673,550
261,250007,249906,101
262,252240,251673,567
263,249995,249894,101
264,252140,251570,570
265,250015,249914,101
266,252279,251719,560
267,252198,251662,536
268,251951,251385,566
269,252014,251479,535
270,249965,249864,101
271,249988,249887,101
272,252068,251506,562
273,252058,251488,570
274,250007,249906,101
275,252028,251493,535
276,250028,249912,116
277,250009,249908,101
278,251864,251305,559
279,249988,249887,101
280,251783,251220,563
281,251912,251336,576
282,251895,251335,560
283,251791,251230,561
284,251803,251253,550
285,249996,249895,101
286,251870,251298,572
287,251859,251323,536
288,251872,251336,536
289,250032,249931,101
290,250001,249900,101
291,249974,249898,76
292,249997,249906,91
293,249973,249897,76
294,251840,251280,560
295,251876,251313,563
296,250007,249906,101
297,251967,251364,603
298,251786,251214,572
299,250000,249899,101
300,251750,251204,546
301,251904,251328,576
302,249967,249866,101
303,249986,249885,101
304,249982,249906,76
305,249982,249906,76
306,249973,249897,76
307,251935,251338,597
308,249997,249906,91
309,249982,249906,76
310,249941,249865,76
311,251902,251305,597
312,251770,251207,563
313,250000,249899,101
314,249981,249905,76
315,251874,251314,560
316,249996,249905,91
317,249982,249906,76
318,249936,249860,76
319,251737,251174,563
320,251787,251224,563
321,250007,249906,101
322,249984,249908,76
323,251905,251324,581
324,249989,249898,91
325,249976,249900,76
326,249946,249870,76
327,251857,251297,560
328,249989,249913,76
329,249982,249906,76
330,251914,251355,559
331,249976,249900,76
332,249986,249895,91
333,249982,249906,76
334,249938,249862,76
335,249958,249882,76
336,249985,249909,76
337,251923,251328,595
338,249990,249914,76
339,249974,249898,76
340,249988,249897,91
341,249986,249910,76
342,251858,251295,563
343,249966,249890,76
344,249996,249920,76
345,249971,249895,76
346,249982,249906,76
347,249974,249898,76
348,251919,251341,578
349,249994,249918,76
350,249956,249880,76
351,249963,249887,76
352,249983,249907,76
353,251827,251223,604
354,249984,249908,76
355,249973,249897,76
356,249993,249902,91
357,249986,249910,76
358,249927,249851,76
359,249963,249887,76
360,249982,249906,76
361,251924,251343,581
362,249982,249906,76
363,251734,251171,563
364,249997,249906,91
365,251904,251341,563
366,249927,249851,76
367,251898,251339,559
368,249982,249906,76
369,249982,249906,76
370,249983,249907,76
371,249969,249893,76
372,249997,249906,91
373,249980,249904,76
374,251886,251305,581
375,251901,251338,563
376,251899,251329,570
377,250009,249908,101
378,251778,251243,535
379,251788,251216,572
380,251897,251347,550
381,250027,249926,101
382,249969,249893,76
383,252316,251721,595
384,252292,251689,603
385,250007,249906,101
386,249991,249900,91
387,249971,249895,76
388,252250,251646,604
389,249938,249862,76
390,252064,251465,599
391,251948,251385,563
392,252036,251500,536
393,250015,249914,101
394,250014,249898,116
395,249973,249897,76
396,252058,251499,559
397,252049,251460,589
398,250002,249901,101
399,252078,251491,587
400,252052,251476,576
401,251941,251369,572
402,252059,251469,590
403,250002,249901,101
404,250019,249918,101
405,249956,249880,76
406,251930,251367,563
407,252074,251511,563
408,251898,251362,536
409,252037,251501,536
410,250013,249897,116
411,251876,251340,536
412,250011,249910,101
413,249952,249851,101
414,251894,251332,562
415,250007,249906,101
416,249961,249885,76
417,251938,251341,597
418,249987,249896,91
419,249982,249906,76
420,251886,251327,559
421,249927,249851,76
422,249978,249902,76
423,249982,249906,76
424,249971,249895,76
425,251903,251339,564
426,249984,249893,91
427,251933,251338,595
428,251913,251342,571
429,249955,249854,101
430,251745,251182,563
431,251719,251183,536
432,249998,249897,101
433,250010,249909,101
434,251755,251177,578
435,251745,251175,570
436,250011,249910,101
437,251514,250981,533
438,251724,251188,536
439,250001,249900,101
440,251582,251049,533
441,251701,251169,532
442,250011,249895,116
443,250010,249909,101
444,251669,251090,579
445,251691,251147,544
446,251708,251172,536
447,249991,249890,101
448,251530,250994,536
449,250007,249906,101
450,251572,251025,547
451,250011,249910,101
452,251583,251031,552
453,251508,250972,536
454,250001,249900,101
455,249996,249895,101
456,249972,249896,76
457,249982,249906,76
458,251617,251007,610
459,251577,251014,563
460,250007,249906,101
461,251530,250970,560
462,251584,251032,552
463,249998,249897,101
464,250000,249899,101
465,249985,249909,76
466,250001,249910,91
467,249984,249908,76
468,249971,249895,76
469,251551,250988,563
470,251572,251009,563
471,250006,249905,101
472,251612,251027,585
473,251564,251028,536
474,251563,251013,550
475,251445,250909,536
476,249998,249897,101
477,249964,249863,101
478,251564,251001,563
479,250007,249906,101
480,249973,249897,76
481,251584,250991,593
482,251391,250809,582
483,251542,251009,533
484,249998,249897,101
485,249967,249866,101
486,249970,249894,76
487,251588,251001,587
488,251478,250891,587
489,249996,249895,101
490,249992,249901,91
491,249982,249906,76
492,249982,249906,76
493,249941,249865,76
494,251311,250752,559
495,249981,249905,76
496,249964,249888,76
497,249981,249905,76
498,249992,249901,91
499,249981,249905,76
500,249982,249906,76
501,249938,249862,76
502,249957,249881,76
503,249987,249911,76
504,249971,249895,76
505,249982,249906,76
506,251483,250864,619
507,249974,249898,76
508,249983,249907,76
509,249981,249905,76
510,250002,249926,76
511,249934,249897,37
