bit_position,bit_interval,receiver_interval,sender_interval
0,252305,251564,741
1,252283,251737,546
2,249852,249751,101
3,249842,249741,101
4,252257,251653,604
5,252059,251509,550
6,251921,251385,536
7,252097,251527,570
8,249875,249733,142
9,252053,251517,536
10,249854,249753,101
11,251924,251392,532
12,249834,249733,101
13,252073,251497,576
14,251934,251398,536
15,249831,249730,101
16,249849,249733,116
17,249843,249767,76
18,249829,249753,76
19,252044,251481,563
20,249807,249731,76
21,249851,249775,76
22,252101,251524,577
23,249806,249730,76
24,251969,251367,602
25,249851,249775,76
26,249838,249762,76
27,249820,249744,76
28,251924,251329,595
29,251918,251358,560
30,249863,249762,101
31,251801,251237,564
32,249852,249736,116
33,249851,249775,76
34,251924,251336,588
35,251913,251350,563
36,251863,251307,556
37,249876,249775,101
38,249859,249758,101
39,249812,249736,76
40,249829,249738,91
41,251930,251367,563
42,249838,249762,76
43,249817,249741,76
44,249798,249722,76
45,251968,251381,587
46,251932,251328,604
47,249842,249741,101
48,251931,251312,619
49,251900,251364,536
50,249864,249763,101
51,251865,251329,536
52,251891,251339,552
53,249880,249779,101
54,249861,249760,101
55,251923,251335,588
56,249851,249735,116
57,251963,251374,589
58,251908,251375,533
59,249850,249749,101
60,251731,251195,536
61,249879,249778,101
62,251760,251224,536
63,251899,251366,533
64,251867,251317,550
65,249867,249766,101
66,251639,251087,552
67,249840,249739,101
68,249834,249733,101
69,251759,251200,559
70,251627,251092,535
71,249843,249742,101
72,249849,249733,116
73,249855,249779,76
74,249840,249764,76
75,249813,249737,76
76,249809,249733,76
77,251762,251203,559
78,249829,249753,76
79,251803,251200,603
80,249828,249737,91
81,249851,249775,76
82,251767,251200,567
83,251534,250975,559
84,251555,251019,536
85,251619,251051,568
86,249858,249757,101
87,251591,251030,561
88,249845,249729,116
89,251598,251062,536
90,249883,249782,101
91,249831,249730,101
92,251507,250910,597
93,249876,249775,101
94,249838,249762,76
95,249820,249744,76
96,249818,249727,91
97,251474,250899,575
98,249838,249762,76
99,251423,250863,560
100,251408,250845,563
101,251420,250884,536
102,249863,249762,101
103,249844,249743,101
104,249813,249722,91
105,249852,249776,76
106,249838,249762,76
107,249809,249733,76
108,249814,249738,76
109,251461,250884,577
110,251497,250893,604
111,249850,249749,101
112,251282,250708,574
113,249879,249778,101
114,249829,249753,76
115,251423,250862,561
116,251465,250862,603
117,251460,250888,572
118,251424,250888,536
119,251420,250860,560
120,251325,250743,582
121,251418,250885,533
122,251408,250876,532
123,249842,249741,101
124,251393,250857,536
125,251430,250894,536
126,249864,249763,101
127,249898,249797,101
128,252141,251544,597
129,252083,251547,536
130,249905,249804,101
131,251967,251435,532
132,249825,249724,101
133,249837,249736,101
