bit_position,bit_interval,receiver_interval,sender_interval
0,250379,250212,167
1,252827,252137,690
2,252615,252079,536
3,250282,250181,101
4,250277,250176,101
5,250252,250176,76
6,252486,251923,563
7,250255,250179,76
8,252592,251947,645
9,252298,251721,577
10,250273,250172,101
11,252490,251928,562
12,250273,250172,101
13,252343,251740,603
14,250286,250185,101
15,252332,251769,563
16,250289,250173,116
17,252331,251771,560
18,250273,250172,101
19,250262,250186,76
20,252325,251765,560
21,252088,251509,579
22,252160,251588,572
23,252155,251621,534
24,252207,251619,588
25,252173,251605,568
26,250268,250167,101
27,252163,251628,535
28,250262,250161,101
29,250282,250181,101
30,252205,251617,588
31,251792,251224,568
32,252012,251462,550
33,250282,250181,101
34,251851,251283,568
35,250285,250184,101
36,250263,250162,101
37,251869,251310,559
38,250287,250186,101
39,251838,251275,563
40,251677,251017,660
41,251861,251293,568
42,251810,251274,536
43,251578,251027,551
44,250263,250162,101
45,250285,250184,101
46,251537,250974,563
47,250282,250181,101
48,251554,250976,578
49,251516,250980,536
50,251390,250854,536
51,250287,250186,101
52,251475,250939,536
53,250286,250185,101
54,251540,251007,533
55,251505,250969,536
56,250305,250189,116
57,251495,250959,536
58,250283,250182,101
59,251517,250982,535
60,251420,250864,556
61,251510,250974,536
62,251536,250968,568
63,251512,250976,536
64,251527,250978,549
65,250257,250156,101
66,251412,250879,533
67,250309,250208,101
68,251410,250874,536
69,251520,250984,536
70,251504,250968,536
71,251562,250990,572
72,250289,250173,116
73,250282,250181,101
74,251531,250968,563
75,251535,250967,568
76,251492,250956,536
77,250285,250184,101
78,250257,250156,101
79,250259,250183,76
80,250281,250190,91
81,251574,250979,595
82,250270,250194,76
83,251532,250969,563
84,251553,250965,588
85,250282,250181,101
86,251530,250967,563
87,251515,250979,536
88,251401,250852,549
89,251522,250986,536
90,251514,250978,536
91,250269,250168,101
92,250276,250175,101
93,251579,250982,597
94,251521,250985,536
95,251460,250890,570
96,250283,250167,116
97,251353,250818,535
98,250282,250181,101
99,250277,250176,101
100,250252,250176,76
101,251376,250813,563
102,251396,250833,563
103,250286,250185,101
104,250251,250160,91
105,251404,250807,597
106,251394,250834,560
107,251231,250696,535
108,251340,250804,536
109,251336,250804,532
110,250282,250181,101
111,251362,250826,536
112,250280,250164,116
113,250285,250184,101
114,251396,250817,579
115,251365,250832,533
116,251341,250784,557
117,251344,250808,536
118,251351,250818,533
119,250299,250198,101
120,251369,250819,550
121,250287,250186,101
122,251346,250810,536
123,251344,250808,536
124,251335,250799,536
125,251370,250802,568
126,251200,250664,536
127,252652,252116,536
128,252611,252075,536
129,250282,250181,101
130,250270,250169,101
131,250263,250187,76
132,252633,252046,587
133,252681,252078,603
134,250311,250195,116
135,252520,251933,587
136,250279,250178,101
137,250257,250181,76
138,252710,252111,599
139,250259,250183,76
140,250236,250160,76
141,252398,251819,579
142,250272,250181,91
143,250245,250169,76
144,250254,250178,76
145,250248,250172,76
146,252549,251962,587
147,250271,250195,76
148,252510,251922,588
149,250259,250183,76
150,252495,251920,575
151,252548,251944,604
152,250278,250177,101
153,252478,251897,581
154,252190,251655,535
155,252461,251925,536
156,250257,250156,101
157,252297,251761,536
158,252393,251819,574
159,252190,251657,533
160,252359,251791,568
161,250271,250170,101
162,250284,250183,101
163,250257,250181,76
164,250249,250173,76
165,252371,251776,595
166,252198,251624,574
167,250282,250181,101
168,252055,251492,563
169,250263,250162,101
170,250260,250184,76
171,252131,251536,595
172,252052,251489,563
173,252051,251518,533
174,250286,250170,116
175,252174,251638,536
176,250274,250173,101
177,250282,250181,101
178,252180,251617,563
179,252173,251605,568
180,252145,251613,532
181,252178,251642,536
182,252180,251592,588
183,252187,251633,554
184,250294,250193,101
185,252148,251616,532
186,250291,250190,101
187,250271,250170,101
188,250250,250174,76
189,252173,251614,559
