bit_position,bit_interval,receiver_interval,sender_interval
0,252428,251687,741
1,252315,251749,566
2,252188,251635,553
3,252133,251577,556
4,249861,249760,101
5,249871,249770,101
6,249842,249766,76
7,249849,249773,76
8,249871,249754,117
9,249852,249776,76
10,249827,249751,76
11,249853,249777,76
12,252149,251546,603
13,252290,251687,603
14,252239,251685,554
15,252086,251554,532
16,249870,249754,116
17,249876,249775,101
18,252270,251675,595
19,249880,249779,101
20,252268,251665,603
21,252240,251683,557
22,252216,251680,536
23,252098,251564,534
24,252211,251661,550
25,249876,249775,101
26,249863,249762,101
27,249850,249774,76
28,252153,251591,562
29,252232,251670,562
30,252173,251637,536
31,249871,249770,101
32,252080,251530,550
33,252146,251592,554
34,249863,249762,101
35,252083,251551,532
36,249842,249741,101
37,249877,249776,101
38,249848,249772,76
39,249850,249774,76
40,249852,249761,91
41,251962,251359,603
42,249838,249762,76
43,249851,249775,76
44,249819,249743,76
45,249854,249778,76
46,251917,251354,563
47,251817,251254,563
48,249872,249756,116
49,249843,249767,76
50,249839,249763,76
51,251952,251348,604
52,249825,249749,76
53,251906,251343,563
54,251951,251357,594
55,249891,249790,101
56,249847,249756,91
57,251946,251349,597
58,249839,249763,76
59,251843,251239,604
60,251882,251319,563
61,251920,251368,552
62,251760,251188,572
63,251747,251215,532
64,249876,249760,116
65,251746,251210,536
66,251623,251087,536
67,251669,251115,554
68,251612,251076,536
69,249878,249777,101
70,251709,251179,530
71,249877,249776,101
72,249873,249757,116
73,251668,251105,563
74,251629,251094,535
75,249872,249771,101
76,251601,251065,536
77,249876,249775,101
78,251747,251177,570
79,251538,251002,536
80,251741,251192,549
81,249885,249784,101
82,251664,251112,552
83,249867,249766,101
84,251718,251182,536
85,249876,249775,101
86,251769,251201,568
87,251699,251167,532
88,251630,251081,549
89,251516,250980,536
90,249867,249766,101
91,249869,249768,101
92,249833,249757,76
93,249851,249775,76
94,251787,251227,560
95,251672,251093,579
96,251790,251202,588
97,251633,251097,536
98,249865,249764,101
99,249871,249770,101
100,249833,249757,76
101,251756,251193,563
102,251761,251201,560
103,251736,251204,532
104,251604,251020,584
105,251579,251043,536
106,249873,249772,101
107,249882,249781,101
108,251607,251044,563
109,251606,251070,536
