bit_position,bit_interval,receiver_interval,sender_interval
0,252847,252106,741
1,252714,252150,564
2,250271,250170,101
3,250282,250181,101
4,252666,252103,563
5,250275,250174,101
6,252643,252080,563
7,252609,252077,532
8,250315,250173,142
9,250283,250182,101
10,252668,252065,603
11,250284,250183,101
12,252682,252094,588
13,250282,250181,101
14,252690,252093,597
15,250271,250170,101
16,252550,251960,590
17,250282,250181,101
18,252695,252108,587
19,252646,252077,569
20,250272,250171,101
21,252361,251829,532
22,252517,251957,560
23,252433,251897,536
24,250291,250175,116
25,252495,251959,536
26,252271,251703,568
27,250293,250192,101
28,250268,250167,101
29,250257,250181,76
30,252335,251772,563
31,252537,251933,604
32,252299,251715,584
33,250282,250181,101
34,252456,251918,538
35,250287,250186,101
36,250263,250162,101
37,252535,251940,595
38,252388,251855,533
39,252457,251901,556
40,250302,250186,116
41,250276,250175,101
42,252396,251799,597
43,252465,251929,536
44,252385,251809,576
45,250285,250184,101
46,250282,250181,101
47,252491,251928,563
48,252364,251818,546
49,252518,251942,576
50,250283,250182,101
51,250296,250195,101
52,250244,250168,76
53,252532,251945,587
54,250255,250179,76
55,250257,250181,76
56,252418,251808,610
57,252520,251925,595
58,252330,251794,536
59,252331,251777,554
60,252290,251754,536
61,252332,251796,536
62,250266,250165,101
63,250282,250181,101
64,252394,251776,618
65,252292,251756,536
66,252330,251794,536
67,250280,250179,101
68,250274,250173,101
69,252335,251748,587
70,252178,251646,532
71,250283,250182,101
72,250289,250173,116
73,250243,250167,76
74,250260,250184,76
75,250245,250169,76
76,250249,250173,76
77,250257,250181,76
78,252378,251783,595
79,250259,250183,76
80,252319,251741,578
81,252260,251672,588
82,252321,251786,535
83,252201,251649,552
84,252327,251755,572
85,252313,251777,536
86,252171,251619,552
87,250287,250186,101
88,252142,251569,573
89,250282,250181,101
90,250296,250195,101
91,250246,250170,76
92,252197,251604,593
93,250257,250181,76
94,250257,250181,76
95,250260,250184,76
96,252204,251626,578
97,252073,251510,563
98,250282,250181,101
99,250238,250162,76
100,252189,251626,563
101,250248,250172,76
102,252180,251621,559
103,252209,251646,563
104,250278,250162,116
105,252174,251615,559
106,250282,250181,101
107,252217,251613,604
108,250279,250178,101
109,252009,251430,579
110,250282,250181,101
111,251935,251340,595
112,251860,251311,549
113,251992,251456,536
114,252029,251497,532
115,251893,251357,536
116,251965,251432,533
117,250271,250170,101
118,252032,251464,568
119,250282,250181,101
120,250289,250173,116
121,252019,251456,563
122,250279,250178,101
123,251933,251330,603
124,250274,250173,101
125,251985,251422,563
126,250283,250182,101
127,252599,252036,563
128,250286,250185,101
129,250248,250172,76
130,250257,250181,76
131,250259,250183,76
132,250246,250170,76
133,252664,252083,581
134,250296,250205,91
135,252497,251938,559
136,252477,251917,560
137,252458,251923,535
138,252321,251785,536
139,252305,251769,536
140,250273,250172,101
141,250278,250177,101
142,252342,251768,574
143,250282,250181,101
144,250259,250183,76
145,252317,251754,563
146,250258,250182,76
147,252386,251807,579
148,250257,250181,76
