bit_position,bit_interval,receiver_interval,sender_interval
0,252717,251976,741
1,250333,250222,111
2,250271,250170,101
3,250243,250167,76
4,252497,251938,559
5,250250,250174,76
6,252358,251795,563
7,250234,250158,76
8,252416,251793,623
9,250244,250168,76
10,250262,250186,76
11,252537,251933,604
12,252492,251929,563
13,252502,251948,554
14,252479,251919,560
15,252326,251794,532
16,252454,251908,546
17,252258,251690,568
18,250275,250174,101
19,252485,251941,544
20,252445,251909,536
21,252452,251919,533
22,252337,251781,556
23,252438,251902,536
24,250294,250178,116
25,252469,251916,553
26,252292,251759,533
27,252290,251754,536
28,252324,251752,572
29,252300,251765,535
30,250259,250158,101
31,252255,251719,536
32,252317,251768,549
33,250282,250181,101
34,250317,250216,101
35,252326,251766,560
36,250262,250161,101
37,250247,250171,76
38,252170,251607,563
39,250231,250155,76
40,252363,251761,602
41,252248,251653,595
42,250281,250180,101
43,250257,250181,76
44,250238,250162,76
45,252323,251761,562
46,250227,250151,76
47,252317,251755,562
48,252364,251789,575
49,250274,250173,101
50,250258,250182,76
51,250257,250181,76
52,250244,250168,76
53,252237,251658,579
54,252193,251633,560
55,252297,251761,536
56,252337,251749,588
57,250271,250170,101
58,250269,250168,101
59,250264,250188,76
60,252264,251661,603
61,250250,250174,76
62,250226,250150,76
63,252350,251762,588
64,252336,251758,578
65,252314,251781,533
66,252360,251788,572
67,252316,251763,553
68,250274,250173,101
69,252233,251661,572
70,250234,250133,101
71,252148,251612,536
72,250289,250173,116
73,250282,250181,101
74,250259,250183,76
75,252178,251574,604
76,250249,250173,76
77,250246,250170,76
78,252155,251593,562
79,250240,250164,76
80,252188,251610,578
81,252182,251619,563
82,250286,250185,101
83,252211,251616,595
84,250275,250174,101
85,250249,250173,76
86,252047,251484,563
87,250240,250164,76
88,252181,251606,575
89,252175,251615,560
90,250282,250181,101
91,252093,251496,597
92,250276,250175,101
93,250246,250170,76
94,252179,251586,593
95,250274,250198,76
96,252173,251596,577
97,252178,251615,563
98,252187,251627,560
99,250277,250176,101
100,252164,251610,554
101,252131,251595,536
102,250259,250158,101
103,250262,250161,101
104,250253,250162,91
105,252166,251607,559
106,250257,250181,76
107,252053,251490,563
108,250254,250178,76
109,252168,251605,563
110,250234,250158,76
111,252164,251601,563
112,252170,251568,602
113,250285,250184,101
114,250256,250180,76
115,250257,250181,76
116,252150,251588,562
117,250235,250159,76
118,252131,251568,563
119,250236,250160,76
120,250271,250180,91
121,250259,250183,76
122,252189,251626,563
123,251995,251407,588
124,250274,250173,101
125,252064,251477,587
126,250267,250166,101
127,252707,252104,603
128,250277,250176,101
129,250260,250184,76
130,250245,250169,76
131,250257,250181,76
132,252637,252075,562
133,252629,252066,563
134,252526,251954,572
135,252587,252051,536
136,250282,250181,101
137,252545,251991,554
138,252608,252076,532
139,252639,252083,556
140,252660,252088,572
141,252649,252105,544
142,250282,250166,116
143,250237,250136,101
144,250257,250181,76
145,250259,250183,76
146,250245,250169,76
147,252593,251989,604
148,250258,250182,76
149,250257,250181,76
150,252710,252091,619
151,250193,250117,76
152,250264,250188,76
153,252676,252081,595
154,252645,252083,562
155,250285,250184,101
156,250256,250180,76
157,252661,252101,560
158,250269,250178,91
159,250202,250126,76
160,250260,250184,76
161,250257,250181,76
162,250249,250173,76
163,250247,250171,76
164,250269,250193,76
165,250257,250181,76
166,252650,252072,578
167,252497,251938,559
168,252608,252073,535
169,250282,250181,101
170,250274,250173,101
171,250260,250184,76
172,252511,251949,562
173,250257,250181,76
174,250253,250162,91
175,252064,251501,563
176,250277,250201,76
177,252257,251672,585
178,250252,250176,76
179,250257,250181,76
180,250246,250170,76
181,250258,250182,76
182,250274,250183,91
183,250213,250137,76
184,252370,251781,589
185,252347,251766,581
186,250274,250173,101
187,252298,251683,615
188,252382,251822,560
189,250286,250185,101
190,252147,251597,550
191,250238,250137,101
192,250284,250183,101
193,250246,250170,76
194,252202,251623,579
195,252000,251397,603
196,250281,250180,101
197,250261,250185,76
198,251991,251416,575
199,251873,251314,559
200,250275,250174,101
201,250248,250172,76
202,251744,251141,603
203,251857,251294,563
204,251773,251197,576
205,251817,251281,536
206,250267,250151,116
207,250239,250138,101
208,250255,250179,76
209,251752,251190,562
210,250252,250176,76
211,251862,251299,563
212,251844,251281,563
213,250289,250188,101
214,250242,250151,91
215,251806,251243,563
216,250257,250181,76
217,250257,250181,76
