bit_position,bit_interval,receiver_interval,sender_interval
0,250379,250212,167
1,252600,251910,690
2,250271,250170,101
3,252497,251941,556
4,252456,251920,536
5,250277,250176,101
6,250284,250183,101
7,250255,250179,76
8,252681,252052,629
9,250258,250182,76
10,250234,250158,76
11,252620,251940,680
12,250241,250165,76
13,252679,252075,604
14,252695,252092,603
15,250271,250170,101
16,252620,252001,619
17,252652,252098,554
18,252613,252052,561
19,250286,250185,101
20,250272,250171,101
21,250257,250181,76
22,252668,252105,563
23,252628,252065,563
24,250291,250175,116
25,252659,252072,587
26,252559,251991,568
27,250299,250198,101
28,250268,250167,101
29,250257,250181,76
30,252687,252090,597
31,250248,250172,76
32,250267,250176,91
33,250257,250181,76
34,252506,251927,579
35,250260,250184,76
36,252622,252041,581
37,252688,252101,587
38,252670,252134,536
39,250275,250174,101
40,250308,250192,116
41,250251,250175,76
42,252628,252068,560
43,250259,250183,76
44,250238,250162,76
45,250260,250184,76
46,252547,251984,563
47,250257,250181,76
48,250266,250175,91
49,250235,250159,76
50,250258,250182,76
51,250297,250221,76
52,250242,250166,76
53,250268,250192,76
54,252567,251980,587
55,252387,251822,565
56,250293,250177,116
57,252479,251916,563
58,250283,250182,101
59,250257,250181,76
60,250249,250173,76
61,250260,250184,76
62,252389,251812,577
63,252376,251801,575
64,250313,250197,116
65,250246,250170,76
66,250268,250192,76
67,252517,251958,559
68,252491,251932,559
69,250285,250184,101
70,252507,251944,563
71,252491,251958,533
72,252501,251913,588
73,250282,250181,101
74,252495,251923,572
75,250278,250177,101
76,250274,250173,101
77,252508,251945,563
78,252332,251795,537
79,250291,250190,101
80,252499,251930,569
81,252477,251917,560
82,252460,251924,536
83,252482,251946,536
84,252296,251724,572
85,252468,251932,536
86,252338,251802,536
87,252187,251647,540
88,252328,251746,582
89,252238,251678,560
90,250298,250197,101
91,252298,251765,533
92,252318,251782,536
93,252256,251680,576
94,252142,251606,536
95,252156,251620,536
96,252009,251435,574
97,252003,251468,535
98,251876,251340,536
99,250277,250176,101
100,251982,251446,536
101,251980,251404,576
102,252001,251465,536
103,252008,251476,532
104,251978,251428,550
105,250283,250182,101
106,252017,251455,562
107,251919,251343,576
108,250280,250179,101
109,250276,250175,101
110,250257,250181,76
111,250257,250181,76
112,250255,250164,91
113,252025,251444,581
114,250249,250173,76
115,252035,251472,563
116,251906,251347,559
117,250271,250170,101
118,250258,250182,76
119,250257,250181,76
120,252038,251460,578
121,250261,250185,76
122,252056,251459,597
123,250257,250181,76
124,250249,250173,76
125,251871,251292,579
126,251848,251285,563
127,250338,250237,101
128,250255,250179,76
129,252537,251974,563
130,252662,252099,563
131,252500,251965,535
132,252608,252072,536
133,252636,252064,572
134,250289,250173,116
135,252668,252100,568
136,250276,250175,101
137,252661,252101,560
138,252664,252104,560
139,250282,250181,101
140,250274,250173,101
141,250261,250185,76
142,252702,252102,600
143,252674,252077,597
144,250274,250173,101
145,250232,250156,76
146,252434,251871,563
147,252557,251994,563
148,250274,250173,101
149,252552,251989,563
150,252645,252095,550
151,250282,250181,101
152,252596,252060,536
153,252422,251862,560
154,250288,250187,101
155,252627,252091,536
156,250274,250173,101
157,250282,250181,101
158,250245,250154,91
159,252571,251984,587
160,250242,250166,76
161,250257,250181,76
162,250275,250199,76
163,252624,252065,559
164,250249,250173,76
165,252638,252075,563
166,252652,252074,578
167,250286,250185,101
168,250249,250173,76
169,250257,250181,76
170,250259,250183,76
171,250230,250154,76
172,252581,251988,593
173,250250,250174,76
174,250272,250181,91
175,250277,250201,76
176,252413,251854,559
177,250257,250181,76
178,252429,251841,588
179,250248,250172,76
180,250253,250177,76
181,252493,251930,563
182,252492,251914,578
183,252346,251811,535
184,252424,251888,536
185,252457,251921,536
186,252377,251807,570
187,252311,251779,532
188,252232,251672,560
189,250279,250178,101
190,252224,251658,566
191,250282,250181,101
192,252286,251751,535
193,252339,251772,567
194,250282,250181,101
195,250282,250181,101
196,250253,250177,76
197,252363,251778,585
198,252310,251732,578
199,252360,251825,535
200,250269,250168,101
201,252325,251789,536
202,252315,251782,533
203,250282,250181,101
204,250274,250173,101
205,252358,251771,587
206,250299,250183,116
207,250257,250181,76
208,250249,250173,76
209,250260,250184,76
210,250235,250159,76
211,252394,251791,603
212,250270,250194,76
213,252218,251658,560
214,252286,251678,608
215,250287,250186,101
216,250249,250173,76
217,250258,250182,76
218,250246,250170,76
219,250258,250182,76
220,250249,250173,76
221,252368,251789,579
222,252398,251788,610
223,252274,251742,532
224,250274,250173,101
225,250303,250202,101
226,250248,250172,76
227,250267,250191,76
228,252324,251761,563
229,250257,250181,76
230,252369,251767,602
231,252351,251789,562
232,250275,250174,101
233,250257,250181,76
234,252337,251774,563
235,250261,250185,76
236,250247,250171,76
237,250257,250181,76
238,252257,251645,612
239,252182,251622,560
240,252146,251613,533
241,250285,250184,101
242,252142,251585,557
243,250285,250184,101
244,252038,251470,568
245,250282,250181,101
246,252229,251641,588
247,250277,250176,101
248,252180,251624,556
249,252143,251607,536
250,252155,251619,536
251,250296,250195,101
252,251974,251442,532
253,251864,251292,572
254,250338,250237,101
255,250262,250186,76
256,250251,250175,76
257,250249,250173,76
258,252752,252149,603
259,252660,252097,563
260,250307,250191,116
261,252652,252090,562
262,252654,252098,556
263,252546,251986,560
264,252349,251816,533
265,252646,252090,556
266,250282,250181,101
267,250282,250181,101
268,250276,250185,91
269,250247,250171,76
270,252697,252093,604
271,252655,252093,562
272,252665,252089,576
273,252525,251957,568
274,250285,250184,101
275,252483,251947,536
276,250300,250184,116
277,252479,251921,558
278,252494,251924,570
279,252310,251774,536
280,252143,251608,535
281,252147,251611,536
282,250280,250179,101
283,250282,250181,101
284,250286,250195,91
285,250238,250162,76
286,252216,251619,597
287,250259,250183,76
288,252205,251610,595
289,250251,250175,76
290,250251,250175,76
291,250257,250181,76
292,250272,250181,91
293,250244,250168,76
294,250261,250185,76
295,252092,251489,603
296,250257,250181,76
297,252178,251615,563
298,250246,250170,76
299,252074,251511,563
300,252064,251489,575
301,250269,250168,101
302,250260,250184,76
303,252168,251603,565
304,252199,251636,563
305,250274,250173,101
306,252178,251615,563
307,252145,251609,536
308,250289,250173,116
309,250274,250173,101
310,250259,250183,76
311,250246,250170,76
312,252058,251454,604
313,252014,251451,563
314,250277,250176,101
315,250259,250183,76
316,250270,250179,91
317,251995,251432,563
318,250258,250182,76
319,250234,250158,76
320,250259,250183,76
321,252040,251437,603
322,252016,251457,559
323,250300,250199,101
324,250261,250170,91
325,251997,251428,569
326,251929,251348,581
