bit_position,bit_interval,receiver_interval,sender_interval
0,252840,252099,741
1,250317,250206,111
2,252625,252089,536
3,250282,250181,101
4,252638,252078,560
5,250277,250176,101
6,252551,251975,576
7,250243,250142,101
8,250331,250189,142
9,250258,250182,76
10,252636,252073,563
11,252517,251932,585
12,252337,251767,570
13,252500,251928,572
14,250266,250165,101
15,250250,250149,101
16,250264,250173,91
17,252495,251923,572
18,252475,251913,562
19,252515,251953,562
20,252358,251782,576
21,252323,251790,533
22,252057,251524,533
23,252237,251701,536
24,252317,251767,550
25,252307,251771,536
26,252316,251781,535
27,250285,250184,101
28,250268,250167,101
29,252354,251792,562
30,252307,251731,576
31,250252,250151,101
32,250316,250200,116
33,252225,251663,562
34,250282,250181,101
35,250260,250184,76
36,252347,251762,585
37,252363,251775,588
38,252325,251789,536
39,250256,250155,101
40,252387,251795,592
41,252344,251772,572
42,250282,250181,101
43,252347,251775,572
44,250255,250154,101
45,250285,250184,101
46,250223,250147,76
47,252350,251763,587
48,252369,251775,594
49,252188,251655,533
50,250275,250174,101
51,252151,251599,552
52,252145,251585,560
53,250286,250185,101
54,250246,250145,101
55,250236,250160,76
56,252203,251585,618
57,252075,251512,563
58,250283,250182,101
59,250257,250181,76
60,252151,251588,563
61,250260,250184,76
62,251967,251408,559
63,250244,250168,76
64,252026,251452,574
65,250248,250172,76
66,252018,251455,563
67,250255,250179,76
68,250235,250159,76
69,252027,251464,563
70,250212,250136,76
71,250237,250161,76
72,251876,251302,574
73,251906,251302,604
74,250268,250167,101
75,250269,250193,76
76,250249,250173,76
77,250257,250181,76
78,250214,250138,76
79,250238,250162,76
80,250264,250173,91
81,251867,251302,565
82,251867,251304,563
83,250271,250170,101
84,250250,250174,76
85,250257,250181,76
86,251680,251093,587
87,251861,251302,559
88,251853,251303,550
89,250282,250181,101
90,250282,250181,101
91,250246,250170,76
92,251845,251285,560
93,251891,251328,563
94,251623,251047,576
95,250264,250163,101
96,250283,250167,116
97,250258,250182,76
98,251890,251287,603
99,250292,250216,76
100,250252,250176,76
101,251859,251300,559
102,251816,251257,559
103,251845,251285,560
104,250278,250162,116
105,251793,251261,532
106,251853,251299,554
107,251826,251268,558
108,250279,250178,101
109,250276,250175,101
110,250223,250147,76
111,250228,250152,76
112,250255,250164,91
113,251760,251197,563
114,251864,251301,563
115,251862,251286,576
116,251864,251294,570
117,250271,250170,101
118,251791,251256,535
119,250261,250160,101
120,251835,251289,546
121,250286,250185,101
122,250280,250179,101
123,250257,250181,76
124,250256,250180,76
125,250248,250172,76
126,251864,251267,597
127,252660,252097,563
128,252660,252108,552
129,250274,250173,101
130,252651,252083,568
131,250284,250183,101
132,252693,252117,576
133,250275,250174,101
134,250297,250181,116
135,252600,252038,562
136,250286,250185,101
137,252626,252067,559
138,250306,250205,101
139,252651,252091,560
140,250273,250172,101
141,252667,252070,597
142,250297,250181,116
143,250202,250126,76
144,252593,252033,560
145,250238,250162,76
146,252504,251932,572
147,250257,250181,76
148,252466,251903,563
149,250252,250176,76
150,250263,250172,91
151,252453,251881,572
152,252472,251912,560
153,252444,251908,536
154,252372,251839,533
155,252492,251938,554
156,250274,250173,101
157,252443,251907,536
158,250286,250170,116
159,250227,250126,101
160,250257,250181,76
161,250244,250168,76
162,250261,250185,76
163,250255,250179,76
164,252384,251821,563
165,250249,250173,76
166,250261,250170,91
167,252448,251889,559
168,252547,251960,587
169,250282,250181,101
170,250260,250184,76
171,250251,250175,76
172,252502,251939,563
173,252334,251771,563
174,252209,251627,582
175,252110,251574,536
176,252340,251780,560
177,250274,250173,101
178,250283,250182,101
179,250246,250170,76
180,252254,251650,604
181,252385,251781,604
182,250297,250181,116
183,250207,250131,76
184,250251,250175,76
185,250249,250173,76
186,250241,250165,76
187,250264,250188,76
188,250259,250183,76
189,252343,251780,563
190,252406,251796,610
191,252248,251716,532
192,250271,250170,101
193,250275,250174,101
