bit_position,bit_interval,receiver_interval,sender_interval
0,252863,252122,741
1,252720,252142,578
2,252625,252093,532
3,252634,252098,536
4,250274,250173,101
5,250277,250176,101
6,250225,250149,76
7,250218,250142,76
8,250306,250189,117
9,250258,250182,76
10,250248,250172,76
11,250259,250183,76
12,252687,252106,581
13,250241,250165,76
14,250241,250165,76
15,250225,250149,76
16,250264,250173,91
17,252638,252075,563
18,252554,251967,587
19,252443,251908,535
20,250272,250171,101
21,252440,251908,532
22,250249,250148,101
23,252470,251894,576
24,252514,251930,584
25,250282,250181,101
26,252347,251787,560
27,250285,250184,101
28,252063,251487,576
29,252313,251780,533
30,252143,251567,576
31,252119,251586,533
32,250316,250200,116
33,252150,251596,554
34,252159,251615,544
35,250285,250184,101
36,252154,251594,560
37,252200,251630,570
38,251901,251365,536
39,250256,250155,101
40,252143,251593,550
41,251983,251447,536
42,250282,250181,101
43,250282,250181,101
44,252025,251430,595
45,251997,251461,536
46,251959,251426,533
47,251962,251426,536
48,250291,250175,116
49,250274,250173,101
50,250250,250174,76
51,250257,250181,76
52,250244,250168,76
53,252027,251448,579
54,251894,251297,597
55,250261,250160,101
56,251885,251307,578
57,250271,250170,101
58,250258,250182,76
59,250257,250181,76
60,250249,250173,76
61,252029,251470,559
62,251887,251299,588
63,250269,250168,101
64,252041,251463,578
65,251961,251429,532
66,251909,251374,535
67,250280,250179,101
68,251943,251407,536
69,251911,251357,554
70,250237,250136,101
71,250262,250161,101
72,252007,251429,578
73,251765,251189,576
74,251817,251281,536
75,251883,251311,572
76,250274,250173,101
77,250282,250181,101
78,250214,250138,76
79,251881,251277,604
80,250264,250173,91
81,250257,250181,76
82,250261,250185,76
83,250246,250170,76
84,251765,251162,603
85,250257,250181,76
86,250218,250142,76
87,251832,251269,563
88,250260,250169,91
89,250257,250181,76
90,251868,251308,560
91,250246,250170,76
92,250251,250175,76
93,250281,250205,76
94,251705,251142,563
95,250239,250163,76
96,251869,251291,578
97,250258,250182,76
98,250257,250181,76
99,250292,250216,76
100,250252,250176,76
101,250256,250180,76
102,250223,250147,76
103,251742,251179,563
104,250253,250162,91
105,251897,251312,585
106,250257,250181,76
107,250257,250181,76
108,251867,251286,581
109,250251,250175,76
110,250223,250147,76
111,251855,251252,603
112,251706,251128,578
113,251669,251133,536
114,250281,250180,101
115,251547,251011,536
116,250276,250175,101
117,250271,250170,101
118,250224,250148,76
119,250236,250160,76
120,250264,250173,91
121,250261,250185,76
122,250255,250179,76
123,251718,251139,579
124,251713,251132,581
125,250273,250172,101
126,250224,250148,76
127,250258,250182,76
128,250257,250181,76
129,250244,250168,76
130,250260,250184,76
131,252643,252080,563
132,252677,252092,585
133,250282,250181,101
134,250263,250172,91
135,252608,252046,562
136,252431,251834,597
137,250274,250173,101
138,250243,250167,76
139,252488,251928,560
140,252550,251953,597
141,250274,250173,101
142,252500,251925,575
143,250229,250128,101
144,252451,251892,559
145,252361,251826,535
146,250283,250182,101
147,250273,250172,101
148,250259,250183,76
149,252498,251938,560
150,250256,250165,91
151,250220,250144,76
152,250246,250170,76
153,252506,251927,579
154,252538,251935,603
155,252295,251759,536
156,250286,250185,101
157,250272,250171,101
158,252371,251768,603
159,252278,251708,570
160,252190,251614,576
161,250276,250175,101
162,252164,251626,538
163,250298,250197,101
164,252135,251602,533
165,250268,250167,101
166,252186,251604,582
167,250227,250126,101
168,250273,250172,101
169,250276,250200,76
170,251944,251375,569
171,250257,250181,76
172,252187,251624,563
173,252146,251586,560
174,250298,250182,116
175,252217,251613,604
176,252183,251623,560
177,251989,251453,536
178,252137,251606,531
179,252209,251633,576
180,252004,251447,557
181,250255,250154,101
182,252058,251508,550
183,250227,250126,101
184,250282,250181,101
185,252106,251503,603
186,252129,251597,532
187,252147,251610,537
188,252173,251613,560
189,252141,251589,552
190,250301,250185,116
191,251843,251283,560
192,251892,251356,536
193,250276,250175,101
194,251992,251439,553
195,252000,251467,533
196,251972,251436,536
197,250274,250173,101
198,252037,251449,588
199,250205,250104,101
200,250290,250189,101
201,252025,251462,563
202,250273,250172,101
203,252024,251421,603
204,250280,250179,101
205,252027,251424,603
206,250307,250191,116
207,251823,251260,563
208,252017,251465,552
209,251804,251272,532
210,250282,250181,101
211,250268,250167,101
212,251887,251324,563
213,251719,251163,556
214,251836,251290,546
215,250218,250117,101
216,250284,250183,101
217,251823,251263,560
218,251873,251303,570
219,251703,251167,536
220,250271,250170,101
221,251831,251298,533
222,251849,251288,561
223,251783,251247,536
224,250302,250201,101
225,251847,251279,568
226,250282,250181,101
227,251832,251296,536
228,251838,251302,536
229,251818,251286,532
230,251624,251074,550
231,251769,251233,536
232,250285,250184,101
233,251722,251161,561
234,251857,251281,576
235,250282,250181,101
236,250317,250216,101
237,250252,250176,76
238,251859,251281,578
239,251821,251258,563
240,250284,250183,101
241,250238,250162,76
242,251851,251288,563
243,250257,250181,76
244,251846,251286,560
245,250254,250178,76
246,250266,250175,91
247,250202,250126,76
248,251850,251287,563
249,251835,251276,559
250,250285,250184,101
251,250256,250180,76
252,251855,251292,563
253,251896,251301,595
254,250297,250196,101
255,252694,252090,604
256,252358,251805,553
257,250282,250181,101
258,250277,250176,101
259,252282,251720,562
260,252486,251940,546
261,250282,250181,101
262,250252,250151,101
263,252478,251915,563
264,252205,251653,552
265,250282,250181,101
266,252415,251843,572
267,250276,250175,101
268,250315,250199,116
269,250257,250181,76
270,250213,250137,76
271,252436,251876,560
272,252372,251809,563
273,250282,250181,101
274,250297,250221,76
275,252552,251955,597
276,250261,250170,91
277,250257,250181,76
278,252453,251893,560
279,252384,251822,562
280,250266,250165,101
