bit_position,bit_interval,receiver_interval,sender_interval
0,252439,251698,741
1,252299,251713,586
2,252206,251674,532
3,252225,251689,536
4,249855,249754,101
5,249873,249772,101
6,252250,251685,565
7,249874,249773,101
8,249871,249754,117
9,252219,251659,560
10,252248,251661,587
11,249878,249777,101
12,249828,249752,76
13,252286,251711,575
14,252243,251662,581
15,249867,249766,101
16,252123,251511,612
17,249876,249775,101
18,252219,251654,565
19,249878,249777,101
20,249828,249752,76
21,252253,251650,603
22,252183,251526,657
23,252219,251649,570
24,249872,249756,116
25,249876,249775,101
26,249834,249758,76
27,249854,249778,76
28,252260,251673,587
29,249857,249781,76
30,252133,251552,581
31,252158,251555,603
32,252219,251669,550
33,252215,251682,533
34,252204,251668,536
35,249879,249778,101
36,249842,249741,101
37,252266,251671,595
38,249873,249772,101
39,249850,249774,76
40,249853,249762,91
41,252284,251687,597
42,252262,251685,577
43,252271,251703,568
44,249844,249743,101
45,249877,249776,101
46,252248,251661,587
47,252238,251686,552
48,249872,249756,116
49,249869,249768,101
50,252231,251672,559
51,252224,251679,545
52,249846,249745,101
53,252112,251580,532
54,249871,249770,101
55,252221,251665,556
56,252256,251688,568
57,252094,251512,582
58,249864,249763,101
59,251978,251424,554
60,249855,249754,101
61,251966,251410,556
62,249852,249751,101
63,249874,249773,101
64,252100,251522,578
65,252090,251530,560
66,252092,251524,568
67,249874,249773,101
68,249855,249754,101
69,252075,251512,563
70,251902,251366,536
71,252105,251544,561
72,249870,249754,116
73,252071,251535,536
74,249865,249764,101
75,252071,251535,536
76,249855,249754,101
77,252083,251511,572
78,252052,251520,532
79,249876,249775,101
80,252060,251510,550
81,249876,249775,101
82,252076,251544,532
83,249865,249764,101
84,249856,249755,101
85,252132,251535,597
86,249858,249757,101
87,252077,251515,562
88,249865,249749,116
89,252085,251526,559
90,249867,249766,101
91,251933,251371,562
92,252017,251481,536
93,251963,251427,536
94,252020,251488,532
95,251983,251423,560
96,252022,251473,549
97,252046,251513,533
98,249863,249762,101
99,249871,249770,101
100,252059,251499,560
101,252086,251550,536
102,249863,249762,101
103,249874,249773,101
104,249834,249743,91
105,252006,251419,587
106,252065,251506,559
107,252074,251538,536
108,249862,249761,101
109,252064,251528,536
110,252090,251538,552
111,249876,249775,101
112,249861,249745,116
113,249850,249774,76
114,251998,251419,579
115,249861,249785,76
116,251946,251387,559
117,249842,249766,76
118,249839,249763,76
119,249851,249775,76
120,249845,249754,91
121,251965,251402,563
122,251909,251350,559
123,251761,251228,533
124,249866,249765,101
125,249856,249755,101
126,249850,249774,76
127,249889,249813,76
128,249855,249779,76
129,252194,251634,560
130,249857,249781,76
131,249815,249739,76
132,249861,249785,76
133,249826,249750,76
134,252056,251482,574
135,249831,249755,76
136,249850,249774,76
137,249821,249745,76
138,249861,249785,76
139,252251,251663,588
140,249861,249785,76
141,251999,251436,563
142,249874,249783,91
143,252227,251664,563
144,249856,249780,76
145,252077,251474,603
146,251820,251257,563
147,249853,249752,101
148,251921,251359,562
149,249834,249733,101
150,251850,251270,580
151,249853,249752,101
152,251984,251403,581
153,251883,251315,568
154,249884,249783,101
155,251904,251359,545
156,251906,251370,536
157,249834,249733,101
158,249900,249784,116
159,249832,249756,76
160,249865,249789,76
161,251941,251354,587
162,249855,249779,76
163,249828,249752,76
164,249861,249785,76
165,249813,249737,76
166,251975,251381,594
167,249826,249750,76
168,249871,249795,76
169,249824,249748,76
170,249852,249776,76
171,251919,251360,559
172,251954,251394,560
173,249840,249739,101
174,249877,249786,91
