bit_position,bit_interval,receiver_interval,sender_interval
0,250379,250212,167
1,250334,250223,111
2,252789,252090,699
3,250282,250181,101
4,250249,250173,76
5,250252,250176,76
6,250259,250183,76
7,252158,251595,563
8,252450,251816,634
9,252242,251670,572
10,252330,251770,560
11,252340,251768,572
12,250266,250165,101
13,252189,251657,532
14,250301,250200,101
15,250271,250170,101
16,252383,251771,612
17,252223,251691,532
18,252292,251756,536
19,250286,250185,101
20,250272,250171,101
21,250257,250181,76
22,250258,250182,76
23,252191,251628,563
24,252373,251783,590
25,250274,250173,101
26,252242,251682,560
27,252345,251805,540
28,250268,250167,101
29,252063,251527,536
30,252329,251615,714
31,250273,250172,101
32,252070,251488,582
33,252153,251617,536
34,252177,251621,556
35,250285,250184,101
36,250249,250148,101
37,252176,251597,579
38,250322,250221,101
39,250252,250176,76
40,252253,251634,619
41,250251,250175,76
42,252171,251608,563
43,252050,251457,593
44,250263,250162,101
45,252018,251455,563
46,250282,250181,101
47,251884,251313,571
48,252005,251455,550
49,251872,251336,536
50,252036,251460,576
51,251871,251339,532
52,250269,250168,101
53,250293,250192,101
54,251635,251054,581
55,251711,251176,535
56,250291,250175,116
57,250271,250170,101
58,251745,251182,563
59,251840,251304,536
60,251744,251174,570
61,250285,250184,101
62,250259,250158,101
63,250257,250181,76
64,251886,251309,577
65,251856,251293,563
66,251822,251286,536
67,251838,251294,544
68,250274,250173,101
69,250284,250183,101
70,251851,251291,560
71,251668,251132,536
72,250289,250173,116
73,250282,250181,101
74,251861,251299,562
75,251570,251034,536
76,250274,250173,101
77,251696,251161,535
78,250273,250172,101
79,251669,251136,533
80,251695,251145,550
81,250282,250181,101
82,251482,250921,561
83,250271,250170,101
84,251672,251136,536
85,251499,250963,536
86,251541,250965,576
87,251491,250955,536
88,251407,250857,550
89,250282,250181,101
90,250298,250197,101
91,251578,250974,604
92,251507,250975,532
93,250282,250181,101
94,250282,250181,101
95,250260,250184,76
96,250258,250167,91
97,250258,250182,76
98,250257,250181,76
99,251408,250813,595
100,250252,250176,76
101,251276,250716,560
102,251363,250800,563
103,250300,250199,101
104,251369,250792,577
105,250283,250182,101
106,251426,250827,599
107,251352,250816,536
108,251359,250823,536
109,251354,250822,532
110,250282,250181,101
111,251376,250808,568
112,251354,250804,550
113,250285,250184,101
114,250279,250178,101
115,250257,250181,76
116,251370,250810,560
117,250246,250170,76
118,251391,250803,588
119,251386,250824,562
120,250289,250173,116
121,250261,250185,76
122,251378,250815,563
123,250257,250181,76
124,251210,250647,563
125,250232,250156,76
126,251225,250662,563
127,250291,250215,76
128,252632,252070,562
129,250270,250194,76
130,250252,250176,76
131,252681,252118,563
132,252699,252096,603
133,252608,252072,536
134,250298,250182,116
135,250271,250170,101
136,252543,251980,563
137,252593,252060,533
138,250280,250179,101
139,250287,250186,101
140,250251,250175,76
141,250249,250173,76
142,250293,250202,91
143,250248,250172,76
144,250267,250191,76
145,252679,252116,563
146,250257,250181,76
147,250258,250182,76
148,252651,252088,563
149,250250,250174,76
150,250272,250181,91
151,252518,251925,593
152,250261,250185,76
153,252690,252111,579
154,252532,251969,563
155,252519,251983,536
156,252593,252057,536
157,252610,252066,544
158,252653,252104,549
159,250282,250181,101
160,252634,252102,532
161,252600,252059,541
162,250282,250181,101
163,250282,250181,101
164,250250,250174,76
165,250255,250179,76
166,252587,251999,588
167,250257,250181,76
168,250273,250197,76
169,252663,252060,603
170,252551,251988,563
171,250282,250181,101
172,252672,252077,595
173,250276,250175,101
174,250266,250175,91
175,250257,250181,76
176,250257,250181,76
177,250242,250166,76
178,252656,252079,577
179,252419,251824,595
180,250282,250181,101
181,252487,251925,562
182,250286,250170,116
183,252522,251937,585
184,250282,250181,101
185,252270,251677,593
186,252504,251928,576
187,250276,250175,101
188,252482,251910,572
189,250274,250173,101
190,252462,251912,550
191,252480,251944,536
192,250274,250173,101
193,250274,250173,101
194,250260,250184,76
195,250246,250170,76
196,252502,251939,563
197,252343,251762,581
198,252318,251768,550
199,252337,251761,576
200,252184,251640,544
201,252335,251759,576
202,250283,250182,101
203,250257,250156,101
204,252314,251755,559
205,252269,251734,535
206,250297,250181,116
207,252085,251549,536
208,250271,250170,101
209,250274,250173,101
210,252340,251759,581
211,252339,251794,545
212,250286,250185,101
213,252271,251739,532
214,252361,251788,573
215,252324,251752,572
216,252277,251742,535
217,250276,250175,101
218,250274,250173,101
219,250257,250181,76
220,250275,250199,76
221,250243,250167,76
222,250272,250181,91
223,252266,251665,601
224,250248,250172,76
225,252324,251765,559
226,250257,250181,76
227,252170,251567,603
228,252314,251751,563
229,250249,250148,101
230,250273,250182,91
231,252363,251800,563
232,252362,251758,604
