bit_position,bit_interval,receiver_interval,sender_interval
0,252452,251711,741
1,252190,251612,578
2,252052,251516,536
3,249888,249787,101
4,249858,249757,101
5,249848,249772,76
6,252225,251662,563
7,252153,251556,597
8,249896,249754,142
9,249852,249776,76
10,252130,251545,585
11,249853,249777,76
12,249828,249752,76
13,249857,249781,76
14,249844,249768,76
15,252116,251529,587
16,249845,249754,91
17,249851,249775,76
18,249829,249753,76
19,249855,249779,76
20,252104,251517,587
21,251986,251423,563
22,249864,249763,101
23,252064,251501,563
24,252070,251520,550
25,249874,249773,101
26,252049,251513,536
27,251982,251426,556
28,249847,249746,101
29,252085,251549,536
30,249869,249768,101
31,252057,251521,536
32,252080,251533,547
33,249876,249775,101
34,249863,249762,101
35,251932,251372,560
36,249842,249741,101
37,251769,251206,563
38,251739,251185,554
39,249875,249774,101
40,249877,249761,116
41,251496,250933,563
42,249863,249762,101
43,249851,249775,76
44,249819,249743,76
45,249854,249778,76
46,251632,251029,603
47,251644,251041,603
48,251609,251025,584
49,251433,250901,532
50,249864,249763,101
51,251265,250713,552
52,251243,250707,536
53,251262,250726,536
54,251253,250717,536
55,251263,250727,536
56,249876,249760,116
57,249865,249764,101
58,251154,250559,595
59,251036,250464,572
60,251139,250563,576
61,251102,250566,536
62,249853,249752,101
63,249874,249773,101
64,249851,249760,91
65,251124,250561,563
66,251048,250451,597
67,249874,249773,101
68,251120,250557,563
69,251109,250573,536
70,249852,249751,101
71,249877,249776,101
72,251096,250521,575
73,249876,249775,101
74,251154,250566,588
75,249872,249771,101
76,249830,249754,76
77,251132,250569,563
78,251005,250442,563
79,249876,249775,101
80,249851,249760,91
81,251143,250580,563
82,249846,249770,76
83,249840,249764,76
84,249831,249755,76
85,251176,250579,597
86,249833,249757,76
87,251113,250550,563
88,249841,249750,91
89,249849,249773,76
90,251013,250450,563
91,249844,249768,76
92,249833,249757,76
93,251145,250582,563
94,249838,249762,76
95,249854,249778,76
96,251131,250556,575
97,251130,250567,563
98,250978,250442,536
99,249871,249770,101
100,250972,250436,536
101,251103,250568,535
102,249863,249762,101
103,249874,249773,101
104,251127,250549,578
105,251119,250583,536
106,249867,249766,101
107,251125,250589,536
108,249864,249763,101
109,249870,249769,101
110,249838,249762,76
111,249851,249775,76
112,249836,249745,91
113,250923,250364,559
114,251114,250552,562
115,251127,250591,536
116,249857,249756,101
117,249867,249766,101
118,249839,249763,76
119,249851,249775,76
120,251142,250530,612
121,251136,250573,563
122,249861,249760,101
123,251140,250577,563
124,250961,250426,535
125,249867,249766,101
126,251107,250572,535
127,249897,249796,101
128,252128,251525,603
129,249842,249741,101
130,249872,249796,76
131,252049,251462,587
132,249874,249798,76
133,252001,251399,602
134,252148,251546,602
135,249838,249737,101
136,249861,249785,76
137,249817,249741,76
138,249872,249796,76
139,251965,251378,587
140,252037,251450,587
141,252017,251479,538
142,252119,251570,549
143,249838,249737,101
144,252076,251500,576
145,249865,249764,101
146,252107,251537,570
147,251759,251223,536
148,251810,251274,536
149,249853,249752,101
150,251845,251263,582
151,251894,251334,560
152,251813,251237,576
153,251903,251367,536
154,251815,251245,570
155,251760,251188,572
156,251942,251370,572
157,251907,251362,545
158,251921,251374,547
159,251922,251346,576
160,251929,251369,560
161,249868,249767,101
162,251849,251316,533
163,249855,249754,101
164,251893,251357,536
165,251907,251363,544
166,249896,249780,116
167,249860,249759,101
168,249851,249775,76
169,249841,249765,76
170,249840,249764,76
171,251806,251243,563
172,249851,249775,76
173,249838,249762,76
174,249866,249775,91
175,251926,251331,595
176,249849,249773,76
177,249840,249764,76
178,251863,251266,597
179,251951,251348,603
180,251793,251241,552
181,251881,251349,532
182,249894,249778,116
183,249844,249743,101
184,251824,251236,588
185,251937,251369,568
186,251867,251332,535
187,249861,249760,101
188,251791,251255,536
189,251802,251248,554
190,249887,249771,116
191,249844,249743,101
192,251945,251358,587
193,249872,249771,101
194,249855,249779,76
195,249834,249758,76
196,251806,251243,563
197,249838,249762,76
198,251959,251383,576
199,249825,249749,76
200,249851,249775,76
201,249836,249760,76
202,251951,251364,587
203,249832,249756,76
204,251887,251322,565
205,249838,249762,76
206,251797,251219,578
207,249825,249749,76
208,249854,249778,76
209,251786,251189,597
210,251695,251100,595
211,251626,251058,568
212,249867,249766,101
213,251460,250924,536
214,251639,251055,584
215,249855,249754,101
216,249874,249773,101
217,251485,250922,563
218,251569,251037,532
219,249858,249757,101
220,249873,249772,101
221,251482,250920,562
222,249889,249773,116
223,249830,249754,76
224,251525,250930,595
225,251585,251022,563
226,249878,249777,101
227,249828,249752,76
228,251447,250885,562
229,249844,249768,76
230,251491,250872,619
231,249830,249754,76
232,249851,249775,76
233,249829,249753,76
234,249855,249779,76
235,249828,249752,76
236,249851,249775,76
237,251474,250879,595
238,251478,250868,610
239,251441,250867,574
240,251418,250882,536
241,249859,249758,101
242,249879,249778,101
243,251397,250834,563
244,251459,250891,568
245,251470,250894,576
