bit_position,bit_interval,receiver_interval,sender_interval
0,250386,250219,167
1,252677,251987,690
2,250272,250171,101
3,252450,251914,536
4,250274,250173,101
5,252292,251757,535
6,252435,251900,535
7,252303,251743,560
8,250317,250175,142
9,250283,250182,101
10,252499,251937,562
11,250270,250169,101
12,250263,250187,76
13,252379,251817,562
14,250227,250151,76
15,250225,250149,76
16,252416,251813,603
17,250243,250167,76
18,250262,250186,76
19,250261,250185,76
20,252499,251936,563
21,250257,250181,76
22,252362,251799,563
23,252349,251786,563
24,252195,251623,572
25,250282,250181,101
26,250284,250183,101
27,252534,251930,604
28,250268,250167,101
29,250257,250181,76
30,250237,250161,76
31,252444,251882,562
32,252516,251906,610
33,250282,250181,101
34,250257,250181,76
35,252513,251932,581
36,252403,251840,563
37,250283,250182,101
38,250228,250152,76
39,252476,251891,585
40,250269,250178,91
41,252426,251831,595
42,252442,251882,560
43,252253,251717,536
44,252185,251631,554
45,252327,251757,570
46,252283,251747,536
47,250261,250160,101
48,250284,250168,116
49,250249,250173,76
50,250257,250181,76
51,252319,251756,563
52,250244,250168,76
53,250261,250185,76
54,252310,251737,573
55,252326,251764,562
56,252323,251773,550
57,250271,250170,101
58,250283,250182,101
59,250257,250181,76
60,252214,251651,563
61,250260,250184,76
62,252151,251563,588
63,250237,250161,76
64,250264,250173,91
65,252154,251591,563
66,252173,251610,563
67,250287,250186,101
68,250249,250173,76
69,252038,251451,587
70,251959,251396,563
71,250262,250161,101
72,250250,250159,91
73,250264,250188,76
74,250257,250181,76
75,250255,250179,76
76,250249,250173,76
77,250257,250181,76
78,251973,251410,563
79,250252,250176,76
80,251920,251342,578
81,251927,251364,563
82,251985,251452,533
83,250271,250170,101
84,251982,251446,536
85,250282,250181,101
86,250243,250142,101
87,252007,251447,560
88,252030,251442,588
89,251986,251450,536
90,250282,250181,101
91,251855,251303,552
92,251819,251287,532
93,250285,250184,101
94,250248,250147,101
95,250239,250163,76
96,250258,250167,91
97,250279,250203,76
98,251740,251177,563
99,250257,250181,76
100,250252,250176,76
101,250256,250180,76
102,251829,251267,562
103,250273,250197,76
104,250253,250162,91
105,250257,250181,76
106,250257,250181,76
107,251745,251182,563
108,250254,250178,76
109,251868,251281,587
110,251720,251157,563
111,251657,251121,536
112,251542,250992,550
113,251507,250972,535
114,250281,250180,101
115,251522,250988,534
116,251248,250712,536
117,250271,250170,101
118,250249,250148,101
119,250236,250160,76
120,250264,250173,91
121,250261,250185,76
122,250255,250179,76
123,250257,250181,76
124,251356,250793,563
125,250248,250172,76
126,251348,250785,563
127,252627,252064,563
128,250282,250181,101
129,252698,252103,595
130,252509,251971,538
131,250267,250166,101
132,252504,251968,536
