bit_position,bit_interval,receiver_interval,sender_interval
0,252696,251955,741
1,250333,250222,111
2,252480,251944,536
3,250282,250181,101
4,252640,252096,544
5,252520,251984,536
6,250284,250183,101
7,250280,250179,101
8,252747,252109,638
9,252543,251991,552
10,252505,251969,536
11,252649,252097,552
12,252624,252088,536
13,250266,250165,101
14,252619,252078,541
15,250263,250162,101
16,252643,252094,549
17,252497,251953,544
18,250273,250172,101
19,250286,250185,101
20,250247,250171,76
21,252515,251952,563
22,250258,250182,76
23,252479,251916,563
24,250266,250175,91
25,252381,251816,565
26,252371,251811,560
27,250285,250184,101
28,250235,250159,76
29,252398,251835,563
30,252538,251941,597
31,252450,251915,535
32,250292,250176,116
33,252456,251921,535
34,252471,251935,536
35,250285,250184,101
36,250263,250162,101
37,250258,250182,76
38,250257,250181,76
39,250236,250160,76
40,252561,251943,618
41,252520,251957,563
42,250282,250181,101
43,252520,251933,587
44,250263,250162,101
45,250260,250184,76
46,252520,251958,562
47,250257,250181,76
48,250266,250175,91
49,250249,250173,76
50,250258,250182,76
51,250257,250181,76
52,250228,250152,76
53,252361,251798,563
54,250295,250219,76
55,250257,250181,76
56,250282,250191,91
57,250246,250170,76
58,250258,250182,76
59,252559,251956,603
60,252498,251935,563
61,252477,251941,536
62,252311,251775,536
63,252241,251673,568
64,252316,251766,550
65,252320,251750,570
66,252325,251789,536
67,252390,251818,572
68,250274,250173,101
69,250292,250191,101
70,252327,251764,563
71,250283,250182,101
72,252334,251756,578
73,252322,251786,536
74,252203,251663,540
75,250278,250177,101
76,250274,250173,101
77,250257,250181,76
78,250232,250156,76
79,252338,251775,563
80,250288,250197,91
81,252239,251676,563
82,252256,251669,587
83,250271,250170,101
84,250250,250174,76
85,250257,250181,76
86,250252,250176,76
87,252348,251785,563
88,250260,250169,91
89,250257,250181,76
90,252317,251758,559
91,250246,250170,76
92,250251,250175,76
93,250281,250205,76
94,250257,250181,76
95,252331,251771,560
96,252381,251769,612
97,252339,251770,569
98,250282,250181,101
99,252126,251590,536
100,250277,250176,101
101,250281,250180,101
102,250257,250181,76
103,252063,251468,595
104,250253,250162,91
105,250258,250182,76
106,250273,250197,76
107,251766,251203,563
108,250262,250186,76
109,251839,251276,563
110,251764,251201,563
111,250282,250181,101
112,250255,250164,91
113,251855,251292,563
114,251748,251144,604
115,251711,251139,572
116,250276,250175,101
117,250271,250170,101
118,251713,251116,597
119,250298,250197,101
120,250264,250173,91
121,251713,251150,563
122,251749,251152,597
123,251709,251149,560
124,251676,251144,532
125,251681,251145,536
126,251577,251044,533
127,250338,250237,101
128,252573,252010,563
129,250269,250168,101
130,250260,250184,76
131,252403,251826,577
132,250257,250181,76
133,252493,251933,560
134,250263,250172,91
135,252481,251918,563
136,250257,250181,76
137,252525,251930,595
138,252521,251958,563
139,252175,251599,576
140,250282,250181,101
141,252307,251751,556
142,252300,251750,550
143,250284,250183,101
144,252319,251787,532
145,250274,250173,101
146,250283,250182,101
147,252177,251615,562
148,252193,251625,568
149,252065,251509,556
150,250281,250165,116
151,250286,250185,101
152,252162,251577,585
153,250274,250173,101
154,252093,251518,575
155,252137,251602,535
156,252037,251483,554
157,252122,251589,533
158,250297,250181,116
159,250283,250182,101
160,250246,250170,76
161,250251,250175,76
162,250257,250181,76
163,250241,250165,76
164,250260,250184,76
165,250235,250159,76
166,250272,250181,91
167,252110,251513,597
168,252183,251621,562
169,250277,250176,101
170,250257,250181,76
171,252072,251512,560
172,250260,250184,76
173,250238,250162,76
174,250273,250182,91
175,252225,251628,597
176,252054,251491,563
177,252136,251600,536
178,250268,250167,101
179,250282,250181,101
180,252209,251622,587
181,252125,251589,536
182,250300,250184,116
183,250282,250181,101
184,250257,250181,76
185,250251,250175,76
186,250249,250173,76
187,250258,250182,76
188,250257,250181,76
189,252160,251601,559
190,250276,250185,91
191,252075,251488,587
192,250257,250181,76
193,250267,250191,76
194,252013,251434,579
195,251897,251337,560
196,250282,250181,101
197,250249,250173,76
198,250275,250184,91
199,251867,251264,603
200,250257,250181,76
201,251873,251286,587
202,251815,251254,561
203,251833,251297,536
204,251903,251333,570
205,251819,251287,532
206,250307,250191,116
207,251662,251125,537
208,251693,251117,576
209,250274,250173,101
210,250282,250181,101
211,250259,250183,76
212,250253,250177,76
213,251573,251010,563
214,250272,250181,91
215,251527,250965,562
216,250259,250183,76
217,250273,250197,76
218,251578,250974,604
219,251585,250988,597
220,251494,250958,536
221,250275,250174,101
222,251531,250981,550
223,250277,250176,101
224,250286,250185,101
225,251539,250976,563
226,250282,250181,101
227,250257,250181,76
228,250246,250170,76
229,251430,250867,563
230,250296,250205,91
231,251442,250879,563
232,251446,250887,559
233,250268,250167,101
234,251532,250969,563
235,251476,250940,536
236,250277,250176,101
237,251512,250976,536
238,250296,250180,116
239,251552,250984,568
240,251520,250988,532
241,251509,250975,534
242,250283,250182,101
243,250298,250197,101
244,250257,250181,76
245,250262,250186,76
246,251561,250965,596
247,251536,250974,562
248,251509,250973,536
249,250265,250164,101
250,250285,250184,101
251,251541,250978,563
252,250282,250181,101
253,250251,250175,76
254,252725,252162,563
255,250257,250181,76
256,252589,251994,595
257,250251,250175,76
258,252678,252118,560
259,250257,250181,76
260,252487,251912,575
261,250260,250184,76
262,252365,251802,563
263,252340,251777,563
264,250276,250175,101
265,250246,250170,76
266,250258,250182,76
267,252231,251627,604
268,250264,250173,91
269,252164,251604,560
270,250255,250179,76
271,252194,251606,588
272,250249,250173,76
273,250248,250172,76
274,250258,250182,76
275,250257,250181,76
276,252203,251623,580
277,250260,250184,76
278,252146,251574,572
279,252014,251454,560
280,251989,251453,536
281,252017,251441,576
282,251976,251443,533
283,251975,251439,536
284,251977,251427,550
285,251971,251435,536
286,251991,251455,536
287,250283,250182,101
288,250274,250173,101
289,250241,250165,76
290,251849,251286,563
291,251844,251281,563
292,250289,250173,116
293,251855,251292,563
294,251859,251287,572
295,251888,251312,576
296,251826,251274,552
297,250282,250181,101
298,251839,251303,536
299,250271,250170,101
300,251842,251292,550
301,251858,251298,560
302,251699,251142,557
303,250286,250185,101
304,251810,251274,536
305,250282,250181,101
306,250298,250197,101
307,251879,251284,595
308,251890,251300,590
309,251851,251291,560
310,251873,251305,568
311,250284,250183,101
312,251805,251269,536
313,250283,250182,101
314,251885,251313,572
315,251855,251285,570
316,251727,251177,550
317,251849,251279,570
318,250282,250181,101
319,250298,250197,101
320,250240,250164,76
321,251645,251082,563
322,251872,251309,563
323,250282,250181,101
324,251884,251306,578
325,251853,251281,572
326,251681,251129,552
327,251677,251141,536
328,250253,250152,101
329,250286,250185,101
330,250295,250219,76
331,250257,250181,76
332,251754,251136,618
333,250246,250170,76
334,251644,251041,603
335,250257,250181,76
336,250249,250173,76
337,250260,250184,76
338,251689,251126,563
339,251583,251020,563
340,250289,250173,116
341,250236,250160,76
342,250259,250183,76
343,250297,250221,76
344,250249,250173,76
345,251701,251138,563
346,250246,250170,76
347,250258,250182,76
348,251768,251149,619
349,251708,251143,565
350,251660,251127,533
351,251674,251142,532
352,250274,250173,101
353,251534,250964,570
354,251495,250959,536
355,251519,250984,535
356,250313,250197,116
357,250282,250181,101
358,250266,250190,76
359,250246,250170,76
360,250250,250174,76
361,251429,250870,559
362,251534,250971,563
363,251370,250834,536
364,251247,250697,550
365,251353,250817,536
366,251362,250826,536
367,251340,250804,536
368,250275,250174,101
369,251383,250845,538
370,251356,250820,536
371,250293,250192,101
372,250278,250162,116
373,251388,250825,563
374,250282,250181,101
375,250252,250176,76
376,250255,250179,76
377,251378,250815,563
378,250257,250181,76
379,250257,250181,76
380,250253,250162,91
381,252585,252022,563
382,252681,252118,563
383,250282,250181,101
384,252599,251995,604
385,252624,252091,533
386,252509,251937,572
387,250282,250181,101
388,250265,250164,101
389,252519,251931,588
390,252488,251934,554
391,252277,251721,556
392,250276,250175,101
393,252474,251917,557
394,252525,251941,584
395,252482,251944,538
396,250274,250173,101
397,250286,250185,101
398,250255,250179,76
399,250257,250181,76
400,252535,251940,595
401,252239,251676,563
402,250298,250182,116
403,252407,251847,560
404,252463,251927,536
405,250285,250184,101
406,250263,250162,101
407,252420,251833,587
408,250274,250173,101
409,252479,251916,563
410,250303,250187,116
411,252509,251946,563
412,252437,251896,541
413,252469,251933,536
414,252343,251811,532
415,250283,250182,101
416,252475,251923,552
417,250266,250165,101
418,250299,250183,116
419,250243,250167,76
420,250249,250173,76
421,250257,250181,76
422,252480,251921,559
423,252502,251939,563
424,250274,250173,101
425,252489,251926,563
426,250299,250183,116
427,252488,251929,559
428,252479,251938,541
429,252477,251941,536
430,250266,250165,101
431,252369,251809,560
432,250260,250159,101
433,250282,250181,101
434,252268,251681,587
435,250273,250172,101
436,250253,250177,76
437,252358,251771,587
438,250257,250181,76
439,250259,250183,76
440,250238,250162,76
441,252339,251776,563
442,250272,250181,91
443,252344,251741,603
444,252344,251785,559
445,250272,250171,101
446,250257,250181,76
447,250273,250197,76
448,250240,250164,76
449,250259,250183,76
450,252365,251787,578
451,250257,250181,76
452,250253,250177,76
453,250246,250170,76
454,252248,251651,597
455,250257,250181,76
456,252315,251752,563
457,252365,251768,597
458,250335,250219,116
459,252370,251767,603
460,252352,251792,560
461,252033,251499,534
462,250284,250183,101
463,252182,251614,568
464,250274,250173,101
465,250285,250184,101
466,252113,251501,612
467,250282,250181,101
468,252216,251621,595
469,250261,250160,101
470,250259,250183,76
471,250297,250221,76
472,250249,250173,76
473,252173,251585,588
474,250261,250170,91
475,250258,250182,76
476,252176,251613,563
477,250257,250181,76
478,252033,251470,563
479,252033,251446,587
480,252008,251448,560
481,252044,251468,576
482,250272,250156,116
483,250284,250183,101
484,251957,251361,596
