bit_position,bit_interval,receiver_interval,sender_interval
0,252343,251602,741
1,249804,249693,111
2,251985,251415,570
3,252129,251593,536
4,249745,249644,101
5,249763,249662,101
6,252134,251571,563
7,249730,249629,101
8,252211,251575,636
9,249755,249654,101
10,249698,249622,76
11,249748,249672,76
12,252131,251544,587
13,252158,251577,581
14,249760,249659,101
15,251863,251300,563
16,252006,251456,550
17,252094,251561,533
18,249725,249624,101
19,252002,251467,535
20,252079,251543,536
21,249766,249665,101
22,252130,251562,568
23,249725,249624,101
24,249777,249661,116
25,252156,251587,569
26,249736,249635,101
27,249746,249670,76
28,251968,251405,563
29,249747,249671,76
30,251976,251413,563
31,249698,249622,76
32,249757,249666,91
33,251836,251255,581
34,249707,249631,76
35,251760,251156,604
36,251677,251115,562
37,249767,249666,101
38,251837,251258,579
39,251786,251234,552
40,249778,249662,116
41,249745,249644,101
42,251768,251205,563
43,249766,249665,101
44,249707,249631,76
45,251835,251276,559
46,249728,249652,76
47,251605,251042,563
48,251723,251113,610
49,249745,249644,101
50,249706,249630,76
51,249740,249664,76
52,249715,249639,76
53,249745,249669,76
54,251656,251092,564
55,249707,249631,76
56,249750,249659,91
57,249717,249641,76
58,249708,249632,76
59,251584,250987,597
60,249720,249644,76
61,249744,249668,76
62,249717,249641,76
63,251658,251071,587
64,249748,249657,91
65,249717,249641,76
66,251522,250963,559
67,249739,249663,76
68,249716,249640,76
69,251648,251085,563
70,249717,249641,76
71,249704,249628,76
72,249746,249655,91
73,251633,251071,562
74,251514,250951,563
75,251615,251080,535
76,251481,250921,560
77,249762,249661,101
78,249742,249641,101
79,249709,249633,76
80,251368,250790,578
81,251336,250773,563
82,249736,249635,101
83,249730,249654,76
84,249721,249645,76
85,251364,250776,588
86,249723,249647,76
87,251151,250589,562
88,249744,249653,91
89,249728,249652,76
90,251335,250732,603
91,249730,249654,76
92,249722,249646,76
93,251215,250656,559
94,249728,249652,76
95,251358,250763,595
96,251395,250793,602
97,251311,250778,533
98,251304,250760,544
99,251316,250780,536
100,251217,250660,557
101,251322,250789,533
102,251302,250770,532
103,249734,249633,101
104,249762,249646,116
105,249729,249653,76
106,249707,249631,76
107,249741,249665,76
108,251362,250758,604
109,249735,249659,76
110,251337,250774,563
111,249707,249631,76
112,249739,249648,91
113,251382,250778,604
114,251316,250756,560
115,249766,249665,101
116,249722,249646,76
117,251329,250770,559
118,251344,250761,583
119,251333,250765,568
120,249773,249657,116
121,249757,249656,101
122,251201,250638,563
123,249766,249665,101
124,251342,250779,563
125,251266,250730,536
126,249754,249653,101
127,249788,249687,101
128,249704,249628,76
129,252139,251580,559
130,251974,251411,563
131,249732,249631,101
132,249745,249669,76
133,251932,251369,563
134,252003,251426,577
135,249732,249631,101
136,251912,251350,562
137,251936,251400,536
138,251937,251367,570
139,251924,251388,536
140,251501,250966,535
141,249736,249635,101
142,249800,249684,116
143,249707,249631,76
144,249699,249623,76
145,249753,249677,76
146,251503,250906,597
147,249707,249631,76
148,249754,249678,76
149,251318,250755,563
150,249766,249675,91
151,249707,249631,76
152,251184,250621,563
153,251346,250787,559
154,249738,249637,101
155,251313,250750,563
156,251342,250788,554
157,251331,250761,570
158,251345,250795,550
159,249733,249632,101
160,251297,250729,568
161,249787,249686,101
162,251293,250757,536
