bit_position,bit_interval,receiver_interval,sender_interval
0,252876,252135,741
1,250329,250218,111
2,252385,251849,536
3,252630,252094,536
4,250274,250173,101
5,252653,252095,558
6,252174,251641,533
7,250255,250154,101
8,250319,250177,142
9,252338,251778,560
10,252181,251645,536
11,250272,250171,101
12,250286,250185,101
13,250255,250179,76
14,252211,251630,581
15,252294,251731,563
16,252302,251756,546
17,252318,251758,560
18,252331,251763,568
19,250286,250185,101
20,250272,250171,101
21,250257,250181,76
22,250224,250148,76
23,250225,250149,76
24,252266,251647,619
25,250257,250181,76
26,252349,251786,563
27,252366,251803,563
28,250268,250167,101
29,250257,250181,76
30,252319,251756,563
31,252315,251756,559
32,250298,250182,116
33,250257,250181,76
34,252234,251671,563
35,250260,250184,76
36,252215,251655,560
37,252332,251769,563
38,252289,251753,536
39,250256,250155,101
40,252316,251767,549
41,250276,250175,101
42,250312,250211,101
43,250257,250181,76
44,250236,250160,76
45,252339,251780,559
46,250223,250147,76
47,250236,250160,76
48,250260,250169,91
49,250249,250173,76
50,250256,250180,76
51,250257,250181,76
52,250244,250168,76
53,252365,251768,597
54,252294,251734,560
55,250261,250160,101
56,250266,250175,91
57,252344,251781,563
58,250258,250182,76
59,252366,251806,560
60,250249,250173,76
61,252326,251763,563
62,250213,250137,76
63,250238,250162,76
64,252213,251601,612
65,252162,251599,563
66,252139,251586,553
67,250286,250185,101
68,252127,251591,536
69,250285,250184,101
70,250237,250136,101
71,252197,251610,587
72,250277,250161,116
73,251895,251335,560
74,252003,251451,552
75,251973,251437,536
76,252033,251457,576
77,250282,250181,101
78,250227,250126,101
79,251913,251350,563
80,252029,251445,584
81,250282,250181,101
82,251989,251453,536
83,251862,251326,536
84,250275,250174,101
85,251988,251452,536
86,251994,251422,572
87,251992,251456,536
88,250285,250169,116
89,250282,250181,101
90,250257,250181,76
91,252036,251473,563
92,250251,250175,76
93,250263,250187,76
94,252006,251403,603
95,250239,250163,76
96,250258,250167,91
97,250276,250200,76
98,251999,251436,563
99,250262,250186,76
100,250252,250176,76
101,252019,251456,563
102,251896,251293,603
103,250293,250192,101
104,250253,250162,91
105,252029,251466,563
106,251979,251420,559
107,250282,250181,101
108,250254,250178,76
109,252003,251444,559
110,250223,250147,76
111,250234,250158,76
112,250255,250164,91
113,252037,251474,563
114,251851,251288,563
115,250276,250175,101
116,251664,251076,588
117,250271,250170,101
118,250224,250148,76
119,250236,250160,76
120,250264,250173,91
121,251897,251300,597
122,251870,251307,563
123,250282,250181,101
124,250250,250174,76
125,250248,250172,76
126,251744,251147,597
127,250258,250182,76
128,252561,251998,563
129,252587,252008,579
130,250294,250193,101
131,250257,250181,76
132,250246,250170,76
133,250260,250184,76
134,250271,250180,91
135,252608,252045,563
136,250269,250193,76
137,252548,251985,563
138,250268,250192,76
139,252565,252000,565
140,250249,250173,76
141,252658,252069,589
142,252614,252020,594
143,252585,252049,536
144,250272,250171,101
145,250273,250172,101
146,252422,251860,562
147,250282,250181,101
148,252515,251911,604
149,252389,251817,572
150,250285,250169,116
151,252450,251882,568
152,252312,251776,536
153,250277,250176,101
154,252138,251602,536
155,250280,250179,101
156,250274,250173,101
157,252076,251517,559
158,250286,250170,116
159,250203,250127,76
160,252213,251616,597
161,252208,251621,587
162,251998,251462,536
163,252036,251464,572
164,250274,250173,101
165,250282,250181,101
166,250253,250162,91
167,250212,250136,76
168,251996,251433,563
169,252051,251456,595
170,251907,251371,536
171,250271,250170,101
