bit_position,bit_interval,receiver_interval,sender_interval
0,252468,251727,741
1,250116,250005,111
2,250061,249960,101
3,252318,251721,597
4,252126,251593,533
5,250057,249956,101
6,252276,251708,568
7,252019,251467,552
8,250095,249953,142
9,252097,251564,533
10,250050,249949,101
11,250064,249963,101
12,252123,251536,587
13,251952,251400,552
14,251968,251398,570
15,250061,249960,101
16,250071,249955,116
17,251840,251278,562
18,250052,249951,101
19,250041,249965,76
20,250027,249951,76
21,250035,249959,76
22,250038,249962,76
23,250023,249947,76
24,252013,251401,612
25,251944,251381,563
26,250058,249957,101
27,250044,249968,76
28,251962,251359,603
29,251858,251271,587
30,250064,249963,101
31,251944,251381,563
32,250072,249956,116
33,250037,249961,76
34,250035,249959,76
35,250040,249964,76
36,250015,249939,76
37,250038,249962,76
38,251973,251376,597
39,251673,251092,581
40,250076,249960,116
41,251813,251250,563
42,250060,249959,101
43,250039,249963,76
44,250017,249941,76
45,250040,249964,76
46,250039,249963,76
47,251800,251237,563
48,251835,251241,594
49,251765,251229,536
50,250063,249962,101
51,251776,251240,536
52,251737,251201,536
53,250067,249966,101
54,250064,249963,101
55,250035,249959,76
56,250048,249957,91
57,250025,249949,76
58,251802,251240,562
59,251854,251250,604
60,250052,249951,101
61,250040,249964,76
62,250030,249954,76
63,250037,249961,76
64,250044,249953,91
65,250028,249952,76
66,251700,251140,560
67,250039,249963,76
68,250027,249951,76
69,250039,249963,76
70,250031,249955,76
71,251715,251128,587
72,250046,249955,91
73,251649,251089,560
74,250039,249963,76
75,251798,251237,561
76,251795,251235,560
77,250061,249960,101
78,251815,251222,593
79,251784,251248,536
80,251777,251226,551
81,251790,251220,570
82,251772,251236,536
83,250056,249955,101
84,250055,249954,101
85,251727,251123,604
86,250055,249954,101
87,250041,249965,76
88,250041,249950,91
89,250033,249957,76
90,250048,249972,76
91,251790,251227,563
92,251803,251240,563
93,251792,251256,536
94,251808,251238,570
95,250065,249964,101
96,251805,251233,572
97,251701,251131,570
98,250063,249962,101
99,250057,249956,101
100,251688,251125,563
101,251660,251124,536
102,250058,249957,101
103,251532,250995,537
104,251641,251068,573
105,250064,249963,101
106,251635,251090,545
107,250062,249961,101
108,251618,251064,554
