bit_position,bit_interval,receiver_interval,sender_interval
0,252007,251266,741
1,251896,251353,543
2,251890,251318,572
3,249511,249410,101
4,249504,249403,101
5,249480,249404,76
6,251710,251135,575
7,249462,249386,76
8,249522,249405,117
9,251733,251136,597
10,249478,249402,76
11,249489,249413,76
12,251617,251054,563
13,251732,251172,560
14,251661,251126,535
15,249480,249379,101
16,251748,251158,590
17,251707,251175,532
18,251570,251018,552
19,251473,250937,536
20,251701,251165,536
21,249513,249412,101
22,251676,251132,544
23,251502,250969,533
24,251535,250989,546
25,249512,249411,101
26,249512,249411,101
27,251611,251014,597
28,251540,250972,568
29,249512,249411,101
30,251499,250963,536
31,249482,249381,101
32,251453,250865,588
33,251540,251004,536
34,251562,250990,572
35,249515,249414,101
36,249493,249392,101
37,249488,249412,76
38,249453,249377,76
39,249461,249385,76
40,251611,250992,619
41,249481,249405,76
42,251567,251008,559
43,251424,250861,563
44,249493,249392,101
45,251558,250995,563
46,249478,249377,101
47,249466,249390,76
48,251591,251013,578
49,251444,250881,563
50,249512,249411,101
51,251573,251010,563
52,249502,249401,101
53,251475,250896,579
54,251508,250972,536
55,249491,249390,101
56,251384,250835,549
57,249501,249400,101
58,249513,249412,101
59,249487,249411,76
60,251450,250863,587
61,251328,250741,587
62,251388,250816,572
63,251361,250829,532
64,249519,249403,116
65,249503,249402,101
66,249491,249415,76
67,251418,250841,577
68,251396,250837,559
69,249514,249413,101
70,251391,250803,588
71,249492,249391,101
72,251435,250823,612
73,251252,250716,536
74,249514,249413,101
75,249508,249407,101
76,251399,250836,563
77,249512,249411,101
78,251357,250794,563
79,249493,249392,101
80,249494,249403,91
81,251404,250841,563
82,249491,249415,76
83,251382,250819,563
84,251416,250853,563
85,249512,249411,101
86,249448,249372,76
87,251417,250830,587
88,249490,249399,91
89,249487,249411,76
90,249485,249409,76
91,251334,250731,603
92,251449,250845,604
93,249512,249411,101
94,249453,249377,76
95,249469,249393,76
96,249488,249397,91
97,249488,249412,76
98,251422,250843,579
99,251411,250848,563
100,249507,249406,101
101,249486,249410,76
102,249453,249377,76
103,249473,249397,76
104,249483,249392,91
105,251412,250831,581
106,249487,249411,76
107,251380,250821,559
108,251432,250829,603
109,249505,249404,101
110,251388,250809,579
111,251369,250809,560
112,249510,249394,116
113,249515,249414,101
114,251312,250749,563
115,251398,250842,556
