bit_position,bit_interval,receiver_interval,sender_interval
0,248751,248584,167
1,248739,248628,111
2,251172,250473,699
3,250989,250457,532
4,250916,250356,560
5,248684,248583,101
6,248678,248577,101
7,248627,248551,76
8,251114,250475,639
9,248664,248588,76
10,251025,250462,563
11,251043,250483,560
12,248647,248546,101
13,248663,248587,76
14,248654,248578,76
15,248619,248543,76
16,251023,250445,578
17,248663,248587,76
18,248640,248564,76
19,248634,248558,76
20,251043,250466,577
21,248664,248588,76
22,248653,248577,76
23,248617,248541,76
24,251051,250451,600
25,250888,250284,604
26,248675,248574,101
27,251025,250466,559
28,251007,250471,536
29,248689,248588,101
30,251005,250469,536
31,248646,248545,101
32,250826,250244,582
33,251042,250507,535
34,248676,248575,101
35,248658,248557,101
36,248610,248534,76
37,251080,250517,563
38,248651,248575,76
39,248624,248548,76
40,250883,250308,575
41,248658,248582,76
42,248651,248575,76
43,248629,248553,76
44,250842,250279,563
45,248666,248590,76
46,250781,250218,563
47,250860,250297,563
48,250894,250310,584
49,248680,248579,101
50,248677,248576,101
51,250904,250325,579
52,250806,250270,536
53,248692,248591,101
54,250760,250208,552
55,250852,250293,559
56,250869,250319,550
57,248678,248577,101
58,250744,250174,570
59,250674,250138,536
60,248647,248546,101
61,250709,250176,533
62,248667,248566,101
63,250583,250029,554
64,248662,248546,116
65,250710,250176,534
66,248679,248578,101
67,248653,248552,101
68,248622,248546,76
69,248665,248589,76
70,250726,250163,563
71,248630,248554,76
72,248637,248546,91
73,250781,250177,604
74,248653,248577,76
75,250708,250145,563
76,250706,250147,559
77,250447,249876,571
78,248667,248566,101
79,248656,248555,101
80,248637,248546,91
81,248663,248587,76
82,248654,248578,76
83,250396,249833,563
84,250384,249819,565
85,250384,249830,554
86,248671,248570,101
87,250391,249855,536
88,248658,248542,116
89,248690,248589,101
90,248651,248575,76
91,248619,248543,76
92,250402,249831,571
93,250467,249864,603
94,248675,248574,101
95,250305,249708,597
96,250368,249818,550
97,250407,249871,536
98,250371,249839,532
99,248655,248554,101
100,248650,248549,101
101,250427,249864,563
102,248676,248575,101
103,248632,248556,76
104,248626,248535,91
105,248665,248589,76
106,250411,249848,563
107,248629,248553,76
108,248627,248551,76
109,250284,249689,595
110,248649,248573,76
111,248630,248554,76
112,250107,249511,596
113,250139,249535,604
114,250071,249535,536
115,248655,248554,101
116,248649,248548,101
117,249970,249407,563
118,250107,249529,578
119,249928,249395,533
120,248661,248545,116
121,248693,248592,101
122,248654,248578,76
123,248628,248552,76
124,248622,248546,76
125,250099,249536,563
126,248652,248576,76
127,248678,248602,76
128,250928,250365,563
129,248617,248541,76
130,248688,248612,76
131,251054,250466,588
132,248629,248553,76
133,250967,250364,603
134,248689,248598,91
135,248634,248558,76
136,250951,250386,565
137,251047,250484,563
138,251071,250501,570
139,248644,248543,101
140,251036,250468,568
141,248647,248546,101
142,250957,250410,547
143,248657,248556,101
144,248652,248551,101
145,251019,250442,577
146,251080,250526,554
147,251000,250468,532
148,251034,250477,557
149,250937,250365,572
150,251051,250501,550
151,251048,250478,570
152,250834,250298,536
153,248647,248546,101
154,250944,250376,568
155,248644,248543,101
156,250769,250038,731
157,248644,248543,101
158,248725,248609,116
159,248632,248556,76
160,250870,250289,581
161,248624,248548,76
162,248685,248609,76
163,248629,248553,76
164,250787,250206,581
165,250876,250314,562
166,248725,248609,116
167,248629,248553,76
168,248621,248545,76
169,248625,248549,76
170,250934,250371,563
171,248630,248554,76
172,248633,248557,76
173,250746,250184,562
174,248701,248610,91
175,248630,248554,76
176,250689,250102,587
177,248624,248548,76
178,250926,250363,563
179,250864,250301,563
180,250744,250208,536
181,248638,248537,101
182,250953,250363,590
183,250630,250074,556
184,250851,250319,532
185,248649,248548,101
186,248701,248600,101
187,248631,248555,76
188,248630,248554,76
189,248617,248541,76
190,250998,250386,612
191,248628,248552,76
192,250794,250199,595
193,248623,248547,76
194,250912,250349,563
195,248641,248565,76
196,250901,250330,571
197,248622,248546,76
198,250919,250323,596
199,248653,248577,76
200,248630,248554,76
201,250744,250181,563
202,250866,250304,562
203,250899,250363,536
204,248653,248552,101
205,250856,250299,557
206,248694,248578,116
207,248675,248574,101
208,248630,248554,76
209,250845,250282,563
210,248653,248577,76
211,250909,250346,563
212,248625,248549,76
213,250726,250147,579
214,248668,248577,91
215,248653,248577,76
216,248631,248555,76
217,250755,250193,562
218,248652,248576,76
219,248665,248589,76
220,250895,250308,587
221,250748,250186,562
222,248691,248575,116
223,250801,250224,577
224,248659,248558,101
225,248618,248542,76
226,250885,250323,562
227,248662,248586,76
228,248619,248543,76
229,248624,248548,76
230,250909,250317,592
231,248661,248585,76
232,250906,250303,603
233,250769,250209,560
234,250862,250326,536
235,250772,250232,540
236,248655,248554,101
237,248650,248549,101
238,250903,250325,578
239,248687,248586,101
240,250874,250302,572
241,250461,249925,536
242,248679,248578,101
243,250861,250325,536
244,248654,248553,101
245,250743,250207,536
246,248685,248569,116
247,250766,250234,532
248,248655,248554,101
249,250824,250280,544
250,248681,248580,101
251,250729,250186,543
252,250689,250153,536
253,248649,248548,101
254,248701,248600,101
255,251056,250468,588
256,250925,250368,557
257,251071,250514,557
258,248655,248554,101
259,250705,250169,536
260,250849,250299,550
261,248700,248599,101
262,250856,250320,536
263,250879,250327,552
264,248668,248567,101
265,250887,250170,717
266,250588,250052,536
267,248646,248545,101
268,248676,248560,116
269,248676,248600,76
270,248629,248553,76
271,250709,250147,562
272,250767,250179,588
273,248688,248587,101
274,250608,250045,563
275,250677,250125,552
276,250567,250017,550
277,248708,248607,101
278,248649,248548,101
279,250593,249989,604
280,248665,248564,101
281,250620,250025,595
282,250526,249990,536
283,248647,248546,101
284,248684,248568,116
285,250361,249798,563
286,248644,248543,101
287,248620,248544,76
288,250580,250017,563
289,248673,248597,76
290,248633,248557,76
291,248622,248546,76
292,248655,248564,91
293,250604,250044,560
294,250513,249950,563
295,248648,248547,101
296,248641,248565,76
297,250591,250028,563
298,250569,249974,595
299,250360,249827,533
300,250407,249839,568
301,248698,248597,101
302,250367,249831,536
303,248653,248552,101
304,250268,249732,536
305,248698,248597,101
306,250382,249830,552
307,250366,249830,536
308,250395,249845,550
309,250412,249874,538
310,248653,248552,101
311,248649,248548,101
312,250416,249853,563
313,250456,249884,572
314,250312,249701,611
315,250353,249797,556
316,250399,249849,550
317,250444,249892,552
318,248654,248553,101
319,250392,249816,576
320,248655,248554,101
321,250404,249868,536
322,248655,248554,101
323,250366,249813,553
324,250380,249833,547
325,250443,249884,559
326,250358,249826,532
327,248647,248546,101
328,250387,249843,544
329,250439,249869,570
330,248655,248554,101
331,248646,248545,101
332,250424,249846,578
333,250260,249699,561
334,248655,248554,101
335,248647,248546,101
