bit_position,bit_interval,receiver_interval,sender_interval
0,249939,249772,167
1,252046,251356,690
2,251892,251322,570
3,251906,251349,557
4,251879,251319,560
5,249871,249770,101
6,249865,249764,101
7,251921,251333,588
8,249875,249733,142
9,249818,249742,76
10,249808,249732,76
11,249819,249743,76
12,249809,249733,76
13,249851,249775,76
14,249850,249774,76
15,251907,251319,588
16,251921,251325,596
17,251850,251318,532
18,251879,251343,536
19,251895,251359,536
20,251887,251331,556
21,251794,251262,532
22,249864,249763,101
23,249831,249730,101
24,249826,249735,91
25,251931,251352,579
26,249825,249749,76
27,251925,251353,572
28,249803,249727,76
29,251854,251251,603
30,249838,249762,76
31,251891,251302,589
32,251938,251328,610
33,251758,251223,535
34,249842,249741,101
35,251732,251197,535
36,251862,251326,536
37,251931,251370,561
38,251878,251342,536
39,251872,251337,535
40,249854,249738,116
41,251895,251319,576
42,251784,251208,576
43,251629,251097,532
44,251739,251163,576
45,249879,249778,101
46,249842,249741,101
47,251768,251197,571
48,251601,251051,550
49,251735,251163,572
50,249839,249738,101
51,251603,251070,533
52,251528,250992,536
53,249880,249779,101
54,249840,249739,101
55,249838,249762,76
56,249826,249735,91
57,249806,249730,76
58,251409,250846,563
59,249817,249741,76
60,249813,249737,76
61,249866,249790,76
62,249801,249725,76
63,251107,250544,563
64,249824,249733,91
65,249808,249732,76
66,249821,249745,76
67,251412,250849,563
68,251412,250850,562
69,251157,250624,533
70,251244,250674,570
71,251270,250698,572
72,251252,250702,550
73,251269,250699,570
74,251095,250559,536
75,249838,249737,101
76,249834,249733,101
77,251279,250717,562
78,249833,249732,101
79,249840,249764,76
80,251269,250691,578
81,249817,249741,76
82,251145,250582,563
83,251249,250687,562
84,249835,249734,101
85,251277,250714,563
86,249837,249736,101
87,251184,250622,562
88,251229,250679,550
89,251212,250677,535
90,251236,250700,536
91,249831,249730,101
92,251222,250686,536
93,249876,249775,101
94,249842,249741,101
95,249845,249769,76
96,251311,250693,618
97,249810,249734,76
98,249817,249741,76
99,249812,249736,76
100,249812,249736,76
101,251310,250747,563
102,249817,249741,76
103,249840,249764,76
104,251261,250683,578
105,251290,250701,589
106,251148,250572,576
107,251246,250710,536
108,249835,249734,101
109,251267,250715,552
110,251276,250706,570
111,249863,249762,101
112,251216,250666,550
113,249845,249744,101
114,249841,249740,101
115,249817,249741,76
116,251268,250673,595
117,251186,250605,581
118,249843,249742,101
119,249846,249770,76
120,251303,250701,602
121,249821,249745,76
122,251239,250676,563
123,249817,249741,76
124,251261,250698,563
125,249842,249766,76
126,249818,249742,76
127,249873,249797,76
128,252088,251525,563
129,249804,249728,76
130,251948,251385,563
131,252051,251470,581
132,252041,251509,532
133,251993,251461,532
134,249903,249787,116
135,251889,251337,552
136,249842,249741,101
137,249834,249733,101
138,251907,251320,587
139,251701,251165,536
140,249862,249761,101
141,249826,249725,101
142,251500,250890,610
143,251414,250838,576
144,249840,249739,101
145,249834,249733,101
146,251447,250850,597
147,249833,249732,101
148,249819,249743,76
149,251309,250730,579
150,251491,250913,578
151,251382,250846,536
152,251345,250809,536
153,249834,249733,101
154,249842,249741,101
155,251405,250842,563
156,251390,250854,536
157,249832,249731,101
158,249912,249796,116
159,249818,249742,76
160,251320,250757,563
161,249811,249735,76
162,249817,249741,76
163,251343,250746,597
164,249820,249744,76
165,249803,249727,76
166,249887,249796,91
167,249817,249741,76
168,251304,250741,563
169,249812,249736,76
170,251422,250863,559
171,249817,249741,76
172,249820,249744,76
173,249798,249722,76
174,251512,250910,602
175,249837,249761,76
176,251404,250842,562
177,249814,249738,76
178,251404,250823,581
179,251421,250858,563
180,251442,250866,576
181,251618,251078,540
182,250135,250019,116
