bit_position,bit_interval,receiver_interval,sender_interval
0,252367,251626,741
1,252205,251650,555
2,252068,251535,533
3,249936,249835,101
4,252140,251605,535
5,252168,251608,560
6,249924,249823,101
7,252124,251588,536
8,251911,251307,604
9,251961,251429,532
10,251732,251172,560
11,249943,249842,101
12,251931,251375,556
13,249948,249847,101
14,251953,251421,532
15,249920,249819,101
16,251957,251410,547
17,251864,251332,532
18,249909,249808,101
19,251782,251246,536
20,251803,251267,536
21,251820,251285,535
22,249929,249828,101
23,249920,249819,101
24,251861,251283,578
25,249952,249851,101
26,249893,249817,76
27,249909,249833,76
28,251848,251253,595
29,251863,251268,595
30,251635,251099,536
31,251525,250989,536
32,249962,249846,116
33,249955,249854,101
34,251678,251093,585
35,249934,249833,101
36,251688,251125,563
37,251595,251023,572
38,249917,249816,101
39,251640,251086,554
40,251658,251108,550
41,251687,251131,556
42,251459,250924,535
43,249929,249828,101
44,251378,250822,556
45,251512,250976,536
46,249915,249814,101
47,251483,250947,536
48,251520,250970,550
49,249942,249841,101
50,249920,249819,101
51,251542,250945,597
52,251478,250946,532
53,251538,250970,568
54,251304,250768,536
55,249933,249832,101
56,251347,250797,550
57,249941,249840,101
58,249921,249820,101
59,251365,250802,563
60,251338,250802,536
61,249955,249854,101
62,249908,249807,101
63,249910,249834,76
64,251139,250561,578
65,249914,249838,76
66,249899,249823,76
67,249904,249828,76
68,251374,250811,563
69,249931,249855,76
70,249882,249806,76
71,251356,250793,563
72,251395,250799,596
73,251262,250692,570
74,251311,250776,535
75,251317,250781,536
76,251316,250781,535
77,249954,249853,101
78,251304,250768,536
79,249931,249830,101
80,249960,249844,116
81,251402,250814,588
82,251329,250793,536
83,249920,249819,101
84,249941,249840,101
85,251393,250790,603
86,251329,250773,556
87,249933,249832,101
88,249959,249843,116
89,249927,249851,76
90,249898,249822,76
91,251367,250772,595
92,249917,249841,76
93,249933,249857,76
94,249893,249817,76
95,251368,250809,559
96,251396,250800,596
97,249953,249852,101
98,249897,249821,76
99,249902,249826,76
100,251177,250614,563
101,251109,250546,563
102,249918,249817,101
103,249906,249830,76
104,249923,249832,91
105,249928,249852,76
106,251208,250602,606
107,249908,249832,76
108,251213,250650,563
109,251205,250643,562
110,251134,250598,536
111,249927,249826,101
112,249956,249840,116
113,249930,249854,76
114,249890,249814,76
115,249910,249834,76
116,251225,250638,587
117,249916,249840,76
118,251196,250609,587
119,249906,249830,76
120,249940,249849,91
121,251251,250648,603
122,249887,249811,76
123,251059,250480,579
124,249919,249843,76
125,249918,249842,76
126,249898,249822,76
127,252223,251660,563
128,249916,249840,76
129,249927,249851,76
130,249919,249843,76
131,252081,251518,563
132,249932,249856,76
133,249927,249851,76
134,249934,249843,91
135,252119,251556,563
136,252087,251492,595
137,249951,249850,101
138,249919,249843,76
139,249872,249796,76
140,249927,249851,76
141,249923,249847,76
142,249934,249843,91
143,252130,251558,572
144,249923,249847,76
145,249931,249855,76
146,249922,249846,76
147,249872,249796,76
148,249925,249849,76
149,252167,251604,563
150,252060,251450,610
151,249897,249796,101
152,249929,249853,76
153,249931,249855,76
154,249911,249835,76
155,249872,249796,76
156,249923,249847,76
157,251877,251317,560
158,252005,251428,577
159,249893,249792,101
160,252031,251436,595
161,249954,249853,101
162,249906,249830,76
163,251633,251054,579
164,249927,249851,76
165,251677,251114,563
166,249937,249846,91
167,251548,250951,597
168,249931,249855,76
169,251688,251101,587
170,251702,251123,579
171,251623,251063,560
172,249952,249851,101
173,249950,249849,101
174,251694,251116,578
175,249884,249783,101
176,249931,249855,76
177,251583,251020,563
178,249910,249834,76
179,249876,249800,76
180,251681,251118,563
181,249925,249849,76
182,249938,249847,91
183,251598,251035,563
184,251720,251125,595
185,251653,251117,536
186,249940,249839,101
187,251639,251068,571
188,249946,249845,101
189,251703,251133,570
190,249963,249847,116
191,249892,249791,101
192,249928,249852,76
193,251707,251128,579
194,251570,251007,563
195,249904,249803,101
196,249916,249840,76
197,249924,249848,76
198,249934,249843,91
199,251624,251061,563
200,249930,249854,76
201,251548,250969,579
202,251537,250974,563
203,251455,250923,532
204,251494,250958,536
205,251492,250956,536
206,249965,249849,116
207,249897,249796,101
208,251532,250972,560
209,249945,249844,101
210,249920,249844,76
211,249872,249796,76
212,249929,249853,76
213,249931,249855,76
214,249938,249847,91
215,249872,249796,76
216,251515,250952,563
