bit_position,bit_interval,receiver_interval,sender_interval
0,252256,251515,741
1,252107,251521,586
2,251952,251415,537
3,249656,249555,101
4,249669,249568,101
5,249646,249570,76
6,252032,251469,563
7,249629,249553,76
8,249685,249568,117
9,252090,251493,597
10,249609,249533,76
11,252058,251477,581
12,249644,249568,76
13,252038,251475,563
14,249622,249546,76
15,249620,249544,76
16,249658,249567,91
17,252067,251504,563
18,252011,251424,587
19,251900,251361,539
20,249667,249566,101
21,249675,249574,101
22,249619,249543,76
23,251801,251238,563
24,252094,251498,596
25,252050,251517,533
26,251991,251456,535
27,249661,249560,101
28,252019,251475,544
29,251943,251374,569
30,249647,249546,101
31,249647,249546,101
32,252098,251488,610
33,249677,249576,101
34,252012,251452,560
35,249658,249557,101
36,252022,251460,562
37,249678,249577,101
38,249623,249547,76
39,252026,251463,563
40,249662,249571,91
41,249646,249570,76
42,249618,249542,76
43,249631,249555,76
44,251878,251291,587
45,251928,251340,588
46,249643,249542,101
47,251864,251301,563
48,251896,251346,550
49,249675,249574,101
50,251751,251199,552
51,249656,249555,101
52,251891,251331,560
53,251895,251323,572
54,249640,249539,101
55,249656,249555,101
56,249661,249570,91
57,249643,249567,76
58,249619,249543,76
59,251864,251304,560
60,249644,249568,76
61,251887,251327,560
62,249610,249534,76
63,251892,251315,577
64,249659,249568,91
65,249643,249567,76
66,251789,251202,587
67,251879,251316,563
68,249672,249571,101
69,249654,249578,76
70,251870,251285,585
71,251880,251317,563
72,249684,249568,116
73,251919,251322,597
74,249645,249544,101
75,249625,249549,76
76,249646,249570,76
77,249652,249576,76
78,249605,249529,76
79,249635,249559,76
80,249659,249568,91
81,249652,249576,76
82,249625,249549,76
83,249620,249544,76
84,251882,251322,560
85,251890,251327,563
86,251630,251062,568
87,251679,251143,536
88,249680,249564,116
89,251704,251169,535
90,249645,249544,101
91,249645,249544,101
92,251553,250994,559
93,249677,249576,101
94,249618,249542,76
95,251604,251009,595
96,251603,250993,610
97,251567,251007,560
98,251518,250985,533
99,251541,250981,560
100,249670,249569,101
101,251600,251024,576
102,251413,250877,536
103,251264,250731,533
104,249675,249559,116
105,249676,249575,101
106,249623,249547,76
107,251309,250722,587
108,249649,249573,76
109,249649,249573,76
110,251279,250716,563
111,251434,250839,595
112,251445,250855,590
113,249680,249579,101
114,251375,250815,560
115,251405,250829,576
116,249671,249570,101
117,249666,249565,101
118,251382,250785,597
119,251389,250836,553
120,249684,249568,116
121,251135,250567,568
122,251100,250532,568
123,249658,249557,101
124,251045,250513,532
125,249667,249566,101
126,249644,249543,101
127,252045,251482,563
128,249673,249572,101
129,252051,251488,563
130,252043,251475,568
131,251969,251425,544
132,251876,251308,568
133,251897,251327,570
134,251718,251172,546
135,251737,251161,576
