bit_position,bit_interval,receiver_interval,sender_interval
0,249994,249827,167
1,252339,251649,690
2,252186,251650,536
3,252267,251691,576
4,249889,249788,101
5,249892,249791,101
6,249840,249764,76
7,252131,251572,559
8,249904,249787,117
9,249873,249797,76
10,252075,251512,563
11,251991,251428,563
12,251786,251246,540
13,249889,249788,101
14,249867,249766,101
15,249840,249764,76
16,251956,251379,577
17,249876,249800,76
18,251910,251341,569
19,251835,251275,560
20,251840,251272,568
21,251712,251176,536
22,249872,249771,101
23,251897,251363,534
24,249906,249790,116
25,249897,249796,101
26,251941,251354,587
27,251927,251373,554
28,249883,249782,101
29,249897,249796,101
30,251946,251367,579
31,249867,249766,101
32,249874,249783,91
33,249872,249796,76
34,251912,251347,565
35,249854,249778,76
36,251946,251381,565
37,249873,249797,76
38,251821,251258,563
39,249846,249770,76
40,251979,251397,582
41,251986,251426,560
42,251874,251341,533
43,249876,249775,101
44,249878,249777,101
45,249875,249799,76
46,249834,249758,76
47,251939,251376,563
48,252019,251400,619
49,251905,251369,536
50,251913,251361,552
51,249868,249767,101
52,251900,251364,536
53,249901,249800,101
54,249861,249760,101
55,249859,249783,76
56,249881,249790,91
57,251964,251379,585
58,251892,251329,563
59,251904,251368,536
60,251916,251384,532
61,249900,249799,101
62,251889,251353,536
63,249878,249777,101
64,249904,249788,116
65,251979,251376,603
66,251884,251349,535
67,249874,249773,101
68,249889,249788,101
69,249874,249798,76
70,251789,251226,563
71,251861,251266,595
72,251836,251252,584
73,251903,251367,536
74,251942,251366,576
75,249872,249771,101
76,251931,251399,532
77,249897,249796,101
78,251878,251340,538
79,251920,251387,533
80,249904,249788,116
81,249897,249796,101
82,251926,251364,562
83,249865,249764,101
84,251835,251256,579
85,251926,251391,535
86,249858,249757,101
87,249880,249779,101
88,249879,249788,91
89,249862,249786,76
90,249838,249762,76
91,251923,251360,563
92,251791,251231,560
93,251615,251078,537
94,249863,249762,101
95,251494,250942,552
96,249898,249782,116
97,251598,251062,536
98,251595,251059,536
99,249871,249770,101
100,249892,249791,101
101,249871,249795,76
102,249838,249762,76
103,251594,251031,563
104,251372,250794,578
105,251342,250806,536
106,251320,250744,576
107,249880,249779,101
108,251434,250898,536
109,251296,250760,536
110,249863,249762,101
111,251165,250629,536
112,251326,250753,573
113,249900,249799,101
114,249862,249761,101
115,251295,250732,563
116,251299,250731,568
117,251271,250735,536
118,249864,249763,101
119,249876,249775,101
120,249879,249788,91
121,251237,250649,588
122,249828,249752,76
123,249851,249775,76
124,249864,249788,76
125,251243,250646,597
126,251284,250721,563
127,249898,249797,101
128,249872,249796,76
129,249859,249783,76
130,252280,251717,563
131,252048,251489,559
132,252122,251566,556
133,252116,251562,554
134,249903,249787,116
135,249850,249749,101
136,249872,249796,76
137,251994,251434,560
138,252132,251544,588
139,252014,251481,533
140,249905,249804,101
141,249889,249788,101
142,252176,251558,618
143,251807,251271,536
144,249895,249794,101
145,249888,249787,101
146,249873,249797,76
147,251862,251300,562
148,251969,251382,587
149,249889,249788,101
150,251951,251371,580
151,251789,251237,552
152,251922,251386,536
153,249889,249788,101
154,251952,251380,572
155,249833,249732,101
156,251915,251370,545
157,251933,251357,576
158,251955,251408,547
159,251916,251356,560
160,251662,251126,536
161,251767,251232,535
162,251751,251215,536
163,249842,249741,101
164,249896,249795,101
165,249858,249782,76
166,251804,251226,578
167,251740,251179,561
168,251766,251196,570
169,251767,251231,536
170,249897,249796,101
171,249842,249741,101
172,251839,251235,604
173,249886,249785,101
174,251842,251248,594
175,249842,249741,101
176,251832,251228,604
177,249894,249793,101
178,251820,251257,563
179,249842,249741,101
180,249872,249796,76
181,251822,251218,604
182,249890,249799,91
183,251783,251179,604
184,249872,249796,76
185,249866,249790,76
186,251767,251204,563
187,249818,249742,76
188,251819,251222,597
189,251667,251104,563
190,251787,251238,549
191,251726,251190,536
192,251803,251231,572
193,251768,251208,560
194,251670,251098,572
195,249843,249742,101
196,249895,249794,101
197,251811,251248,563
198,249915,249799,116
199,249809,249733,76
200,251649,251086,563
201,249864,249788,76
202,251657,251062,595
203,251473,250910,563
204,249895,249794,101
205,251482,250923,559
206,249893,249777,116
207,249819,249743,76
208,251507,250912,595
209,251459,250899,560
210,249876,249775,101
211,249848,249772,76
212,251319,250756,563
213,249864,249788,76
214,251312,250734,578
215,251294,250713,581
216,249919,249818,101
217,251298,250735,563
218,251309,250733,576
219,251301,250725,576
220,251297,250743,554
221,251315,250739,576
222,249891,249775,116
223,251233,250698,535
224,249901,249800,101
225,249889,249788,101
226,251314,250719,595
227,249863,249762,101
228,251343,250748,595
229,251069,250534,535
230,251267,250720,547
231,249863,249762,101
232,249900,249799,101
233,249858,249782,76
234,251203,250641,562
235,249858,249782,76
236,251362,250758,604
237,249867,249791,76
238,251348,250746,602
239,249838,249762,76
240,249874,249798,76
241,249853,249777,76
242,249852,249776,76
243,251276,250713,563
244,251360,250763,597
245,251275,250743,532
246,249885,249769,116
247,249863,249762,101
248,249872,249796,76
249,251346,250743,603
250,251298,250738,560
251,251228,250696,532
252,251319,250743,576
253,249891,249790,101
254,249911,249810,101
255,252302,251739,563
256,249877,249776,101
257,252279,251700,579
258,252010,251477,533
259,249901,249800,101
260,252227,251661,566
261,249889,249788,101
262,249857,249756,101
263,249861,249785,76
264,252251,251692,559
265,249876,249800,76
266,249819,249743,76
267,252258,251698,560
268,249866,249775,91
269,252124,251561,563
270,249837,249761,76
271,252096,251536,560
272,251957,251394,563
273,251930,251394,536
274,251897,251359,538
275,249896,249795,101
276,249887,249771,116
277,251787,251227,560
278,251635,251083,552
279,251769,251233,536
280,249873,249772,101
281,251766,251234,532
282,251690,251157,533
283,249900,249799,101
284,251664,251115,549
285,249898,249797,101
286,249853,249752,101
287,249867,249791,76
288,249858,249782,76
289,251808,251248,560
290,251580,251017,563
291,251639,251069,570
292,251577,251031,546
293,249900,249799,101
294,249849,249748,101
295,249872,249796,76
296,251617,251055,562
297,249864,249788,76
298,251619,251031,588
299,251665,251072,593
300,249888,249772,116
301,251561,250957,604
302,249851,249750,101
303,251427,250864,563
304,249880,249779,101
305,251631,251068,563
306,249854,249753,101
307,249870,249794,76
308,251641,251067,574
309,249875,249799,76
310,251462,250903,559
311,251522,250919,603
312,251431,250895,536
313,249888,249787,101
314,251418,250885,533
315,251412,250880,532
316,251395,250805,590
317,249899,249798,101
318,249834,249733,101
319,251472,250909,563
320,251405,250873,532
321,251462,250902,560
322,251414,250878,536
323,249893,249792,101
324,249893,249777,116
