bit_position,bit_interval,receiver_interval,sender_interval
0,252082,251341,741
1,249707,249596,111
2,249668,249567,101
3,249618,249542,76
4,251854,251291,563
5,251695,251136,559
6,249645,249544,101
7,249629,249553,76
8,251742,251137,605
9,249630,249554,76
10,249643,249567,76
11,251674,251111,563
12,251744,251157,587
13,251743,251183,560
14,249649,249548,101
15,251422,250878,544
16,249650,249534,116
17,251548,250996,552
18,249669,249568,101
19,249647,249546,101
20,249619,249543,76
21,251416,250854,562
22,249619,249543,76
23,249620,249544,76
24,251398,250812,586
25,249631,249555,76
26,251407,250845,562
27,249621,249545,76
28,251267,250705,562
29,249652,249576,76
30,251369,250810,559
31,251395,250833,562
32,251266,250716,550
33,249652,249551,101
34,251381,250845,536
35,249646,249545,101
36,251364,250808,556
37,251273,250741,532
38,251391,250837,554
39,249651,249550,101
40,249655,249539,116
41,249625,249549,76
42,249652,249576,76
43,251222,250660,562
44,251150,250546,604
45,251277,250701,576
46,249643,249542,101
47,251211,250675,536
48,249652,249536,116
49,251212,250676,536
50,249676,249575,101
51,249643,249542,101
52,249618,249542,76
53,251288,250701,587
54,249616,249540,76
55,251252,250689,563
56,251242,250664,578
57,251194,250658,536
58,249678,249577,101
59,251179,250646,533
60,249650,249549,101
61,251217,250685,532
62,249633,249532,101
63,251221,250649,572
64,249650,249534,116
65,251087,250551,536
66,249680,249579,101
67,251194,250658,536
68,249648,249547,101
69,251171,250595,576
70,251197,250661,536
71,249657,249556,101
72,249652,249536,116
73,251243,250680,563
74,249675,249574,101
75,249614,249538,76
76,249624,249548,76
77,251289,250702,587
78,249607,249531,76
79,251224,250661,563
80,251099,250507,592
81,251054,250518,536
82,251054,250518,536
83,249632,249531,101
84,250904,250344,560
85,250943,250370,573
86,250874,250338,536
87,250877,250341,536
88,250858,250311,547
89,249656,249555,101
90,249677,249576,101
91,250945,250342,603
92,249650,249549,101
93,249650,249574,76
94,249618,249542,76
95,249633,249557,76
96,250900,250322,578
97,249632,249556,76
98,249652,249576,76
99,249613,249537,76
100,249626,249550,76
101,250768,250205,563
102,250640,250077,563
103,249654,249553,101
104,250719,250141,578
105,249657,249556,101
106,249652,249576,76
107,249616,249540,76
108,250737,250174,563
109,249646,249570,76
110,250733,250170,563
111,250772,250209,563
112,249641,249525,116
113,249634,249558,76
114,250666,250107,559
115,249618,249542,76
116,249625,249549,76
117,249641,249565,76
118,250745,250182,563
119,249631,249555,76
120,250793,250174,619
121,250750,250187,563
122,249675,249574,101
123,249618,249542,76
124,250751,250188,563
125,250665,250102,563
126,249644,249543,101
127,249643,249567,76
128,249652,249576,76
129,249601,249525,76
130,249641,249565,76
131,249644,249568,76
132,251741,251178,563
133,251889,251302,587
134,249698,249582,116
135,249587,249511,76
136,249653,249577,76
137,251864,251277,587
138,249639,249563,76
139,251652,251079,573
140,249597,249521,76
141,251910,251313,597
142,251923,251345,578
143,251619,251083,536
144,251742,251182,560
145,249622,249521,101
146,249668,249567,101
147,251566,250963,603
148,251666,251130,536
149,249679,249578,101
150,249695,249579,116
151,249576,249500,76
152,251733,251146,587
153,249597,249521,76
154,251735,251176,559
155,249649,249573,76
156,249589,249513,76
157,249652,249576,76
158,251741,251163,578
159,251692,251105,587
160,251732,251199,533
161,251675,251142,533
162,249677,249576,101
163,251688,251155,533
164,249614,249513,101
165,249679,249578,101
166,249667,249576,91
167,251666,251103,563
168,249656,249580,76
169,251660,251097,563
170,251716,251153,563
171,251691,251159,532
172,249611,249510,101
173,249682,249581,101
174,249656,249565,91
175,249600,249524,76
176,251654,251051,603
177,249591,249515,76
178,251766,251179,587
179,251701,251143,558
180,251643,251111,532
181,251754,251194,560
182,249677,249561,116
183,251622,251089,533
184,251434,250897,537
185,251417,250845,572
186,251579,251009,570
187,251532,250996,536
188,251444,250912,532
189,251445,250885,560
190,251546,250985,561
191,249625,249524,101
192,251548,251015,533
193,251331,250795,536
194,249680,249579,101
195,251320,250748,572
196,249620,249519,101
197,251394,250838,556
198,249670,249554,116
199,249626,249525,101
200,251447,250860,587
201,249617,249516,101
202,251427,250864,563
203,249665,249564,101
204,249597,249521,76
205,251383,250824,559
206,251437,250835,602
207,251333,250797,536
208,249677,249576,101
209,249620,249519,101
210,251417,250858,559
211,251407,250831,576
212,251193,250648,545
213,251278,250702,576
214,251220,250670,550
215,249628,249527,101
216,251254,250700,554
217,251183,250626,557
218,249679,249578,101
219,249662,249561,101
220,251212,250649,563
