bit_position,bit_interval,receiver_interval,sender_interval
0,252768,252027,741
1,250333,250222,111
2,252672,252096,576
3,252620,252088,532
4,250274,250173,101
5,250277,250176,101
6,250259,250183,76
7,252697,252102,595
8,250290,250173,117
9,250258,250182,76
10,252631,252072,559
11,250259,250183,76
12,250241,250165,76
13,252681,252086,595
14,252544,251957,587
15,252468,251932,536
16,252363,251813,550
17,250282,250181,101
18,252333,251797,536
19,250286,250185,101
20,250272,250171,101
21,252487,251924,563
22,250283,250182,101
23,252461,251882,579
24,250291,250175,116
25,252477,251914,563
26,250280,250179,101
27,252344,251781,563
28,252095,251519,576
29,250282,250181,101
30,252142,251606,536
31,250273,250172,101
32,250292,250176,116
33,250257,250181,76
34,250257,250181,76
35,250260,250184,76
36,252213,251634,579
37,250258,250182,76
38,250297,250221,76
39,252184,251622,562
40,252348,251770,578
41,252276,251740,536
42,252305,251770,535
43,250284,250183,101
44,250263,250162,101
45,252339,251762,577
46,252362,251788,574
47,250282,250181,101
48,250291,250175,116
49,250235,250159,76
50,250258,250182,76
51,252388,251801,587
52,252324,251745,579
53,250293,250192,101
54,252216,251652,564
55,252301,251765,536
56,252310,251761,549
57,252324,251770,554
58,252350,251782,568
59,252333,251757,576
60,250274,250173,101
61,250285,250184,101
62,250235,250159,76
63,252334,251771,563
64,252279,251701,578
65,250271,250170,101
66,250268,250192,76
67,250255,250179,76
68,250249,250173,76
69,252198,251635,563
70,252170,251607,563
71,250283,250182,101
72,252234,251615,619
73,252161,251628,533
74,250284,250183,101
75,252131,251599,532
76,250274,250173,101
77,252159,251623,536
78,250271,250170,101
79,251935,251403,532
80,250289,250173,116
81,252135,251599,536
82,250287,250186,101
83,252199,251623,576
84,250275,250174,101
85,250282,250181,101
86,250252,250176,76
87,250261,250185,76
88,250260,250169,91
89,252013,251453,560
90,250273,250197,76
91,252009,251446,563
92,252066,251463,603
93,250282,250181,101
94,250257,250181,76
95,252056,251459,597
96,252041,251429,612
97,250283,250182,101
98,251884,251320,564
99,250277,250176,101
100,250252,250176,76
101,250256,250180,76
102,251923,251360,563
103,252046,251483,563
104,252000,251450,550
105,250283,250182,101
106,252013,251453,560
107,252010,251450,560
108,250280,250179,101
109,250276,250175,101
110,252011,251432,579
111,251899,251339,560
112,252003,251453,550
113,251846,251310,536
114,251875,251339,536
115,252007,251471,536
116,250276,250175,101
117,250271,250170,101
118,250258,250182,76
119,250257,250181,76
120,252059,251447,612
121,252023,251442,581
122,252031,251455,576
123,252004,251468,536
124,251982,251446,536
125,251999,251429,570
126,252003,251471,532
127,252653,252115,538
128,252626,252091,535
129,250282,250181,101
130,250277,250176,101
131,250255,250179,76
132,252648,252081,567
133,252563,252000,563
134,250311,250195,116
135,252494,251922,572
136,252419,251887,532
137,252465,251929,536
138,250282,250181,101
139,250276,250175,101
140,250251,250175,76
141,250257,250181,76
142,252269,251695,574
143,252481,251922,559
144,252476,251943,533
145,252484,251952,532
146,252464,251928,536
147,252446,251914,532
148,252499,251927,572
149,250282,250181,101
150,250299,250183,116
151,250244,250168,76
152,252508,251935,573
153,250251,250175,76
154,250257,250181,76
155,252250,251655,595
156,252332,251770,562
157,250286,250185,101
158,250264,250173,91
159,252397,251825,572
160,250259,250183,76
161,250246,250170,76
162,250257,250181,76
163,252485,251922,563
164,250252,250176,76
165,252532,251953,579
166,250270,250179,91
167,250249,250173,76
168,252215,251652,563
169,250234,250158,76
170,250259,250183,76
171,250241,250165,76
172,250255,250179,76
173,252415,251818,597
174,252374,251771,603
175,250274,250173,101
176,250257,250181,76
177,252294,251734,560
178,252328,251765,563
179,252343,251767,576
180,252126,251586,540
181,252148,251612,536
182,250272,250156,116
183,250276,250175,101
184,252165,251603,562
185,252167,251632,535
186,250299,250198,101
187,252109,251576,533
188,252164,251612,552
189,250284,250183,101
190,250288,250172,116
191,252099,251512,587
192,250282,250181,101
193,250257,250181,76
194,250260,250184,76
