bit_position,bit_interval,receiver_interval,sender_interval
0,252775,252034,741
1,252584,252004,580
2,252546,251986,560
3,252405,251872,533
4,250164,250063,101
5,250167,250066,101
6,250115,250039,76
7,250120,250044,76
8,250185,250068,117
9,250148,250072,76
10,250138,250062,76
11,252566,251997,569
12,252436,251873,563
13,250166,250065,101
14,250120,250044,76
15,252527,251964,563
16,250154,250063,91
17,250139,250063,76
18,252574,251971,603
19,252412,251850,562
20,252264,251707,557
21,250172,250071,101
22,252338,251778,560
23,252070,251510,560
24,250189,250073,116
25,252198,251662,536
26,252092,251516,576
27,252049,251517,532
28,252073,251501,572
29,251832,251296,536
30,250146,250045,101
31,251876,251323,553
32,251813,251240,573
33,250172,250071,101
34,251887,251335,552
35,251802,251250,552
36,250156,250055,101
37,251765,251229,536
38,251864,251328,536
39,251849,251318,531
40,251765,251217,548
41,251893,251358,535
42,251884,251351,533
43,251905,251345,560
44,250154,250053,101
45,251873,251337,536
46,251595,251042,553
47,251598,251062,536
48,250193,250077,116
49,251698,251162,536
50,251769,251201,568
51,251752,251182,570
52,251702,251166,536
53,251716,251180,536
54,251758,251182,576
55,251716,251156,560
56,251752,251180,572
57,250161,250060,101
58,251744,251174,570
59,250172,250071,101
60,250160,250059,101
61,251787,251190,597
62,250127,250026,101
63,251721,251161,560
64,250179,250063,116
65,250138,250062,76
66,250147,250071,76
67,251680,251076,604
68,250137,250061,76
69,251747,251187,560
70,250102,250026,76
71,250127,250051,76
72,251749,251171,578
73,251768,251205,563
74,250168,250067,101
75,251586,251023,563
76,251548,251016,532
77,251566,251030,536
78,250121,250020,101
79,251600,251024,576
80,251577,251031,546
81,251544,251008,536
82,250176,250075,101
83,250161,250060,101
84,251581,251018,563
85,251556,251020,536
86,251530,250994,536
87,251531,250995,536
88,251569,251019,550
89,250172,250071,101
90,250164,250063,101
91,250144,250068,76
92,251568,251009,559
93,250153,250077,76
94,251401,250838,563
95,251445,250850,595
96,250173,250057,116
97,250148,250072,76
98,250147,250071,76
99,250154,250078,76
100,251433,250874,559
101,250146,250070,76
102,250113,250037,76
103,251404,250841,563
104,251472,250854,618
105,251393,250856,537
106,250172,250071,101
107,251449,250879,570
108,251400,250864,536
109,251284,250748,536
110,250138,250037,101
111,251386,250851,535
112,251416,250832,584
113,251405,250869,536
114,251402,250866,536
115,251425,250889,536
116,250166,250065,101
117,250159,250058,101
118,251395,250832,563
119,251378,250842,536
120,251435,250867,568
121,250172,250071,101
122,251412,250876,536
123,250171,250070,101
124,250165,250064,101
125,250138,250062,76
126,251393,250830,563
127,250152,250076,76
128,252197,251634,563
129,250147,250071,76
130,250131,250055,76
131,252450,251888,562
132,250151,250075,76
133,252398,251817,581
134,252450,251831,619
135,250117,250016,101
136,250128,250052,76
137,252427,251848,579
138,252129,251568,561
139,252272,251737,535
140,252143,251571,572
141,250166,250065,101
142,252191,251645,546
143,252145,251609,536
144,250167,250066,101
145,250188,250087,101
146,252104,251541,563
147,252104,251571,533
148,252089,251521,568
149,252084,251532,552
150,250180,250064,116
151,250119,250018,101
152,252102,251498,604
153,250176,250075,101
154,252039,251479,560
155,252086,251510,576
156,252040,251504,536
157,252016,251481,535
158,251928,251344,584
159,250117,250016,101
160,250172,250071,101
161,251810,251238,572
162,250153,250052,101
163,250147,250071,76
164,250147,250071,76
165,250147,250071,76
166,251928,251350,578
167,251844,251281,563
168,251662,251126,536
169,250171,250070,101
170,250157,250056,101
171,251633,251074,559
172,250172,250071,101
173,251587,251024,563
174,251411,250861,550
175,250102,250001,101
176,251415,250879,536
177,250172,250071,101
178,251380,250844,536
179,251405,250869,536
180,251400,250864,536
181,250168,250067,101
182,251422,250872,550
183,251231,250695,536
184,250174,250073,101
185,251236,250700,536
186,250168,250067,101
187,250169,250068,101
188,251281,250718,563
189,251248,250712,536
190,250179,250063,116
191,250104,250003,101
192,250153,250077,76
193,251295,250716,579
194,251288,250700,588
195,250173,250072,101
196,251271,250708,563
197,251223,250688,535
198,251268,250717,551
199,250115,250014,101
200,250183,250082,101
201,251271,250708,563
202,251228,250693,535
203,251226,250690,536
204,251250,250714,536
205,251133,250597,536
206,250182,250066,116
207,250117,250016,101
208,251321,250718,603
209,251245,250709,536
210,251240,250705,535
211,251250,250714,536
212,250184,250083,101
213,251240,250704,536
214,250177,250061,116
215,250117,250016,101
216,250155,250079,76
217,251268,250705,563
218,251270,250707,563
219,250172,250071,101
220,250147,250071,76
221,250150,250074,76
222,250155,250064,91
223,251220,250657,563
224,250150,250074,76
