bit_position,bit_interval,receiver_interval,sender_interval
0,251837,251096,741
1,249323,249212,111
2,249305,249204,101
3,249231,249155,76
4,249234,249158,76
5,249260,249184,76
6,251506,250943,563
7,249252,249176,76
8,249262,249145,117
9,249233,249157,76
10,251361,250776,585
11,251209,250649,560
12,251283,250748,535
13,249292,249191,101
14,251293,250757,536
15,249258,249157,101
16,249263,249147,116
17,249244,249168,76
18,249259,249183,76
19,249245,249169,76
20,249232,249156,76
21,251371,250776,595
22,249231,249155,76
23,251184,250597,587
24,251165,250587,578
25,251140,250596,544
26,251164,250628,536
27,250982,250447,535
28,251175,250599,576
29,249290,249189,101
30,249260,249159,101
31,251083,250521,562
32,249266,249150,116
33,251157,250594,563
34,250871,250335,536
35,250847,250311,536
36,250705,250169,536
37,250890,250322,568
38,249251,249150,101
39,250817,250282,535
40,249268,249152,116
41,249263,249162,101
42,250874,250311,563
43,250816,250280,536
44,250806,250270,536
45,249291,249190,101
46,250816,250284,532
47,250844,250288,556
48,250854,250282,572
49,249257,249156,101
50,249290,249189,101
51,249231,249155,76
52,249231,249155,76
53,249269,249193,76
54,249233,249157,76
55,249246,249170,76
56,250608,250030,578
57,250872,250269,603
58,250887,250317,570
59,250589,250019,570
60,250662,250121,541
61,249291,249190,101
62,249248,249147,101
63,250663,250100,563
64,249264,249148,116
65,250538,249975,563
66,250420,249884,536
67,250478,249942,536
68,249261,249160,101
69,249292,249191,101
70,250489,249926,563
71,250495,249959,536
72,250514,249930,584
73,249269,249168,101
74,250543,250008,535
75,249252,249151,101
76,250471,249935,536
77,249290,249189,101
78,249243,249142,101
79,249245,249169,76
80,249238,249147,91
81,250529,249966,563
82,249269,249193,76
83,249224,249148,76
84,250516,249953,563
85,250552,249989,563
86,249251,249150,101
87,249248,249172,76
88,249236,249145,91
89,250392,249829,563
90,249263,249187,76
91,249220,249144,76
92,249238,249162,76
93,250235,249675,560
94,249236,249160,76
95,250216,249653,563
96,249225,249134,91
97,250216,249652,564
98,249265,249189,76
99,250193,249634,559
100,249242,249166,76
101,249260,249184,76
102,249231,249155,76
103,250208,249645,563
104,250193,249615,578
105,249271,249170,101
106,250249,249686,563
107,249254,249153,101
108,249240,249164,76
109,250233,249670,563
110,250191,249631,560
111,250225,249665,560
112,249256,249140,116
113,250195,249659,536
114,249289,249188,101
115,249256,249155,101
116,249238,249162,76
117,249255,249179,76
118,249242,249166,76
119,250192,249629,563
120,250091,249512,579
121,250188,249652,536
122,250208,249672,536
123,250175,249639,536
124,250174,249638,536
125,249274,249173,101
126,250175,249639,536
127,251504,250968,536
128,249292,249191,101
129,249237,249136,101
130,249273,249197,76
131,251556,250967,589
132,251436,250857,579
133,251472,250939,533
134,249298,249182,116
135,249240,249139,101
136,251503,250940,563
137,249219,249118,101
138,251506,250943,563
139,249290,249189,101
140,249205,249129,76
141,251514,250951,563
142,249265,249174,91
143,249210,249134,76
144,251462,250899,563
145,251212,250619,593
146,249287,249186,101
147,251358,250799,559
148,251336,250764,572
149,251470,250930,540
