bit_position,bit_interval,receiver_interval,sender_interval
0,252107,251366,741
1,249563,249452,111
2,251712,251171,541
3,251864,251294,570
4,249504,249403,101
5,251844,251311,533
6,251829,251291,538
7,249489,249388,101
8,251770,251189,581
9,249513,249412,101
10,249469,249368,101
11,249468,249392,76
12,251648,251085,563
13,251882,251319,563
14,249482,249381,101
15,251880,251291,589
16,251737,251191,546
17,249512,249411,101
18,249469,249368,101
19,249470,249394,76
20,251907,251328,579
21,249487,249411,76
22,249454,249378,76
23,249455,249379,76
24,251771,251169,602
25,249487,249411,76
26,251692,251129,563
27,251734,251147,587
28,249499,249398,101
29,251721,251134,587
30,251508,250972,536
31,249482,249381,101
32,251476,250902,574
33,251528,250992,536
34,249478,249377,101
35,249493,249392,101
36,249468,249392,76
37,249488,249412,76
38,249453,249377,76
39,251514,250954,560
40,249499,249408,91
41,251576,251005,571
42,251420,250835,585
43,251360,250824,536
44,251339,250803,536
45,249515,249414,101
46,249478,249377,101
47,251235,250675,560
48,249521,249405,116
49,249482,249406,76
50,249454,249378,76
51,249466,249390,76
52,249474,249398,76
53,249491,249415,76
54,249450,249374,76
55,251133,250574,559
56,251260,250686,574
57,251129,250575,554
58,249479,249378,101
59,251075,250539,536
60,251211,250679,532
61,251233,250700,533
62,251194,250637,557
63,251199,250663,536
64,251054,250504,550
65,249503,249402,101
66,251034,250498,536
67,249489,249388,101
68,249507,249406,101
69,249489,249413,76
70,250967,250370,597
71,249467,249391,76
72,249494,249403,91
73,251131,250528,603
74,251067,250489,578
75,249487,249386,101
76,251053,250490,563
77,249512,249411,101
78,251104,250500,604
79,249493,249392,101
80,249494,249403,91
81,249487,249411,76
82,251083,250495,588
83,251081,250494,587
84,249505,249404,101
85,249487,249411,76
86,251061,250488,573
87,251077,250514,563
88,251065,250515,550
89,251078,250542,536
90,251032,250496,536
91,250905,250337,568
92,249506,249405,101
93,251065,250529,536
94,251063,250487,576
95,249494,249393,101
96,251089,250515,574
97,251085,250515,570
98,249478,249377,101
99,249487,249386,101
100,249482,249406,76
101,249486,249410,76
102,249453,249377,76
103,251111,250514,597
104,251135,250517,618
105,251055,250523,532
106,250887,250355,532
107,249491,249390,101
108,249509,249408,101
109,251129,250525,604
110,249478,249377,101
111,251076,250513,563
112,249510,249394,116
113,251107,250522,585
114,249477,249376,101
115,250958,250395,563
116,249506,249405,101
117,249476,249400,76
118,251078,250481,597
119,249466,249390,76
120,249494,249403,91
121,251080,250517,563
122,249451,249375,76
123,251063,250501,562
124,251118,250521,597
125,249503,249402,101
126,249454,249378,76
127,249488,249412,76
128,251880,251317,563
129,251790,251209,581
130,251901,251344,557
131,251732,251164,568
132,251843,251307,536
133,251692,251132,560
134,249528,249412,116
135,251862,251302,560
136,251793,251257,536
137,251887,251354,533
138,251897,251361,536
139,249516,249415,101
140,249558,249457,101
141,249545,249469,76
142,249529,249438,91
143,249486,249410,76
144,251961,251399,562
145,249532,249456,76
146,249515,249439,76
147,251894,251334,560
148,251820,251258,562
149,251947,251375,572
150,251886,251334,552
151,249511,249410,101
152,251520,250984,536
153,251742,251197,545
154,251733,251201,532
155,249509,249408,101
156,251786,251229,557
157,249566,249465,101
158,249543,249427,116
159,249487,249411,76
160,249533,249457,76
161,251641,251081,560
162,249516,249440,76
163,251658,251061,597
164,251761,251198,563
165,251798,251241,557
166,251578,251028,550
167,249515,249414,101
168,249558,249457,101
169,251608,251031,577
170,249541,249440,101
171,251589,250994,595
172,249559,249458,101
173,251617,251057,560
174,249554,249438,116
175,251576,251014,562
176,249552,249451,101
177,251615,251052,563
178,251615,251039,576
179,251559,250989,570
180,249563,249462,101
181,251603,251071,532
182,249552,249436,116
183,251546,250992,554
184,251587,250854,733
185,249566,249465,101
186,251574,251038,536
187,251547,250990,557
188,251629,251053,576
189,249565,249464,101
190,251590,251038,552
191,251456,250896,560
192,249549,249448,101
193,249567,249466,101
194,251596,251033,563
195,249511,249410,101
196,249537,249461,76
197,251500,250941,559
198,251607,251029,578
199,251549,251012,537
200,251452,250870,582
201,249568,249467,101
202,249537,249436,101
203,249486,249410,76
204,251326,250766,560
205,251461,250872,589
206,249556,249440,116
207,251404,250841,563
208,251463,250903,560
209,249567,249466,101
210,249533,249432,101
211,251398,250836,562
212,249558,249457,101
213,249536,249460,76
214,249531,249440,91
215,251426,250863,563
216,249533,249457,76
217,249542,249466,76
218,251440,250877,563
219,249487,249411,76
220,249531,249455,76
221,251449,250884,565
222,251339,250721,618
223,251360,250824,536
224,249560,249459,101
225,249566,249465,101
226,251449,250862,587
227,251447,250871,576
228,249558,249457,101
229,251375,250799,576
230,249555,249439,116
231,251362,250826,536
232,249562,249461,101
233,251320,250786,534
234,249540,249439,101
235,249515,249414,101
236,249531,249455,76
237,251329,250726,603
238,251291,250717,574
239,251205,250661,544
240,249559,249458,101
241,251125,250589,536
242,250977,250441,536
243,250986,250414,572
244,249547,249446,101
245,251037,250467,570
246,249557,249441,116
247,249506,249405,101
248,249539,249463,76
249,251148,250585,563
250,251064,250460,604
251,251096,250526,570
252,251104,250569,535
253,250905,250369,536
254,249511,249410,101
255,249491,249415,76
256,249476,249400,76
257,249487,249411,76
258,251809,251246,563
259,251785,251223,562
260,251895,251315,580
261,251733,251197,536
262,251813,251261,552
263,251871,251339,532
264,251867,251295,572
265,249512,249411,101
266,249460,249359,101
267,251904,251317,587
268,251799,251215,584
269,251872,251311,561
270,251821,251104,717
271,251837,251300,537
272,249491,249390,101
273,249512,249411,101
274,251842,251263,579
275,249507,249406,101
276,251889,251314,575
