bit_position,bit_interval,receiver_interval,sender_interval
0,250387,250220,167
1,250333,250222,111
2,252774,252075,699
3,252615,252083,532
4,250274,250173,101
5,250261,250160,101
6,252474,251897,577
7,252458,251922,536
8,252397,251819,578
9,252392,251822,570
10,250273,250172,101
11,252190,251654,536
12,250290,250189,101
13,252324,251764,560
14,252281,251745,536
15,250250,250149,101
16,252350,251766,584
17,252307,251775,532
18,250289,250188,101
19,250286,250185,101
20,250247,250171,76
21,250257,250181,76
22,252344,251765,579
23,252328,251751,577
24,250291,250175,116
25,250257,250181,76
26,252366,251787,579
27,252336,251773,563
28,250268,250167,101
29,250257,250181,76
30,250237,250161,76
31,252149,251585,564
32,250267,250176,91
33,250257,250181,76
34,252192,251604,588
35,252163,251600,563
36,250287,250186,101
37,252187,251624,563
38,250248,250147,101
39,250231,250155,76
40,250269,250178,91
41,250251,250175,76
42,252209,251646,563
43,252085,251506,579
44,250263,250162,101
45,252160,251597,563
46,252090,251556,534
47,252130,251594,536
48,250283,250167,116
49,250274,250173,101
50,250258,250182,76
51,252200,251621,579
52,250244,250168,76
53,252053,251472,581
54,251994,251415,579
55,250261,250160,101
56,252050,251446,604
57,250271,250170,101
58,250258,250182,76
59,252031,251443,588
60,250249,250173,76
61,251992,251430,562
62,251824,251262,562
63,250262,250161,101
64,251861,251283,578
65,251832,251297,535
66,251668,251136,532
67,250288,250187,101
68,250274,250173,101
69,250259,250183,76
70,250212,250136,76
71,251688,251129,559
72,251694,251116,578
73,250290,250189,101
74,251717,251135,582
75,250278,250177,101
76,251585,251022,563
77,250282,250181,101
78,251638,251075,563
79,250277,250176,101
80,251723,251145,578
81,251644,251111,533
82,251692,251156,536
83,251588,251012,576
84,251658,251122,536
85,251697,251129,568
86,250243,250142,101
87,251655,251119,536
88,250285,250169,116
89,250282,250181,101
90,251632,251035,597
91,250287,250186,101
92,250251,250175,76
93,251744,251149,595
94,251699,251096,603
95,250264,250163,101
96,250258,250167,91
97,251760,251163,597
98,251582,251019,563
99,251652,251116,536
100,250277,250176,101
101,250281,250180,101
102,251668,251105,563
103,251688,251152,536
104,250278,250162,116
105,250283,250182,101
106,250257,250181,76
107,251701,251138,563
108,251704,251144,560
109,251667,251131,536
110,250248,250147,101
111,250260,250159,101
112,251590,250987,603
113,250285,250184,101
114,251694,251131,563
115,250274,250173,101
116,251678,251115,563
117,250271,250170,101
118,251485,250926,559
119,250261,250160,101
120,250264,250173,91
121,251542,250979,563
122,251575,250971,604
123,251525,250989,536
124,251228,250696,532
125,251385,250813,572
126,251355,250787,568
127,252622,252086,536
128,252647,252087,560
129,250286,250185,101
130,250271,250170,101
131,252636,252057,579
132,250282,250181,101
133,252658,252070,588
134,252688,252098,590
135,250217,250116,101
136,252354,251818,536
137,252379,251811,568
138,250271,250170,101
139,252438,251902,536
140,250282,250181,101
141,252507,251939,568
142,252384,251810,574
143,252231,251696,535
144,250282,250181,101
145,252315,251782,533
146,250273,250172,101
147,252130,251568,562
148,250282,250181,101
149,250266,250165,101
150,252109,251533,576
151,252058,251526,532
152,252180,251610,570
153,252053,251517,536
154,252154,251622,532
155,250263,250162,101
156,252044,251508,536
157,252162,251626,536
158,252031,251480,551
159,250208,250107,101
160,250285,250184,101
161,252179,251616,563
162,252200,251624,576
163,252149,251614,535
164,250274,250173,101
165,252082,251506,576
166,250297,250181,116
167,252114,251544,570
168,250286,250185,101
169,252136,251604,532
170,250282,250181,101
171,250276,250175,101
172,252176,251604,572
173,252183,251631,552
174,252207,251627,580
175,252086,251554,532
176,250285,250184,101
177,250274,250173,101
178,252223,251628,595
179,250274,250173,101
180,252096,251492,604
181,250286,250185,101
182,250270,250179,91
183,250194,250118,76
184,251929,251366,563
185,252026,251429,597
186,250323,250222,101
187,251888,251325,563
188,251878,251343,535
189,250284,250183,101
190,250293,250177,116
191,251953,251390,563
192,250274,250173,101
193,251888,251325,563
194,250284,250183,101
195,251997,251435,562
196,250282,250181,101
197,250261,250185,76
198,251889,251311,578
199,251954,251391,563
200,250282,250181,101
201,250252,250176,76
202,250261,250185,76
203,252019,251440,579
204,251855,251292,563
205,250282,250181,101
206,250261,250170,91
207,250196,250120,76
208,250257,250181,76
209,250257,250181,76
210,251850,251290,560
211,251862,251299,563
212,250283,250182,101
213,251898,251294,604
214,251864,251290,574
215,251782,251245,537
216,251561,251025,536
217,250290,250189,101
218,251643,251111,532
219,250263,250162,101
220,250283,250182,101
221,250257,250181,76
222,250256,250165,91
223,251650,251087,563
224,251749,251145,604
225,251714,251138,576
226,251673,251137,536
227,250265,250164,101
228,250269,250168,101
229,251557,250994,563
230,251535,250985,550
231,250221,250120,101
232,251490,250957,533
233,250283,250182,101
234,251493,250958,535
235,250274,250173,101
236,251505,250969,536
237,250280,250179,101
238,251545,250998,547
239,251451,250915,536
240,250273,250172,101
241,251462,250892,570
242,251509,250973,536
243,251495,250959,536
244,250285,250184,101
245,251505,250969,536
246,251559,250977,582
247,251413,250841,572
248,250277,250176,101
249,250288,250187,101
250,250255,250179,76
