bit_position,bit_interval,receiver_interval,sender_interval
0,250379,250212,167
1,252686,251996,690
2,252392,251820,572
3,250282,250181,101
4,252477,251937,540
5,252341,251805,536
6,250250,250149,101
7,252164,251628,536
8,250331,250189,142
9,250283,250182,101
10,250248,250172,76
11,250259,250183,76
12,252328,251769,559
13,250243,250167,76
14,252323,251760,563
15,252297,251734,563
16,250289,250173,116
17,250257,250181,76
18,252340,251777,563
19,252255,251682,573
20,252186,251616,570
21,252269,251733,536
22,252110,251565,545
23,252245,251709,536
24,250291,250175,116
25,250282,250181,101
26,250273,250197,76
27,252103,251506,597
28,252190,251611,579
29,252156,251621,535
30,250248,250147,101
31,250252,250151,101
32,252202,251624,578
33,252157,251624,533
34,252130,251598,532
35,250285,250184,101
36,251970,251434,536
37,252054,251518,536
38,250288,250187,101
39,250256,250155,101
40,252185,251611,574
41,250276,250175,101
42,252143,251580,563
43,252162,251627,535
44,250255,250154,101
45,250285,250184,101
46,250223,250147,76
47,252066,251491,575
48,252199,251605,594
49,250274,250173,101
50,252097,251494,603
51,252155,251603,552
52,250269,250168,101
53,252025,251489,536
54,251997,251461,536
55,250261,250160,101
56,250291,250175,116
57,250246,250170,76
58,250258,250182,76
59,252176,251613,563
60,250249,250173,76
61,252212,251609,603
62,250201,250125,76
63,252153,251590,563
64,252072,251454,618
65,251989,251453,536
66,251974,251438,536
67,250280,250179,101
68,252000,251448,552
69,251799,251249,550
70,251935,251399,536
71,252000,251428,572
72,250289,250173,116
73,250282,250181,101
74,250243,250167,76
75,252070,251473,597
76,250249,250173,76
77,251907,251344,563
78,251861,251298,563
79,250263,250162,101
80,250264,250173,91
81,250257,250181,76
82,250261,250185,76
83,250246,250170,76
84,250250,250174,76
85,252009,251446,563
86,251966,251407,559
87,251965,251432,533
88,250285,250169,116
89,251963,251427,536
90,252019,251465,554
91,250271,250170,101
92,250276,250175,101
93,251921,251358,563
94,251875,251319,556
95,251949,251413,536
96,250283,250167,116
97,250283,250182,101
98,250257,250181,76
99,252052,251489,563
100,251911,251348,563
101,252042,251472,570
102,250248,250147,101
103,251956,251424,532
104,251995,251445,550
105,251851,251315,536
106,250282,250181,101
107,250282,250181,101
108,251867,251304,563
109,250276,250175,101
110,250223,250147,76
111,250228,250152,76
112,250255,250164,91
113,250260,250184,76
114,250256,250180,76
115,251852,251289,563
116,250251,250175,76
117,251854,251295,559
118,250224,250148,76
119,251840,251277,563
120,250264,250173,91
121,250261,250185,76
122,250255,250179,76
123,251875,251312,563
124,250256,250180,76
125,250248,250172,76
126,251850,251247,603
127,250258,250182,76
128,252542,251979,563
129,252637,252078,559
130,252639,252107,532
131,252633,252094,539
132,250289,250188,101
133,252647,252111,536
134,250296,250180,116
135,250227,250126,101
136,250251,250175,76
137,252703,252099,604
138,252590,252001,589
139,252277,251717,560
140,252470,251935,535
141,250286,250185,101
142,250295,250179,116
143,252441,251878,563
144,252186,251626,560
145,252279,251723,556
146,252326,251775,551
147,252032,251496,536
148,252158,251606,552
149,252184,251624,560
150,250279,250163,116
151,250227,250126,101
152,252172,251609,563
153,250277,250176,101
154,252195,251614,581
155,252175,251623,552
156,250274,250173,101
157,250282,250181,101
158,252071,251493,578
159,250228,250127,101
160,250249,250173,76
161,252223,251626,597
162,252089,251492,597
163,252182,251606,576
164,250274,250173,101
165,252179,251607,572
166,252141,251591,550
167,252086,251550,536
168,250258,250157,101
169,250290,250189,101
170,250259,250183,76
171,250246,250170,76
172,252049,251490,559
173,252147,251584,563
174,250281,250165,116
175,252192,251588,604
176,251856,251324,532
177,250282,250181,101
178,251988,251452,536
179,251849,251317,532
180,250278,250177,101
181,252008,251452,556
182,250297,250181,116
183,250229,250128,101
184,250238,250162,76
185,250258,250182,76
186,250257,250181,76
187,252067,251463,604
188,252043,251448,595
189,250280,250179,101
190,250272,250181,91
191,250202,250126,76
192,250240,250164,76
193,252027,251463,564
194,250257,250181,76
195,252007,251444,563
196,250253,250177,76
197,251995,251432,563
198,252033,251455,578
199,251976,251422,554
200,251919,251347,572
201,250286,250185,101
202,251989,251453,536
203,251815,251279,536
204,251821,251285,536
205,250264,250163,101
206,250299,250183,116
207,251816,251237,579
208,251825,251290,535
209,251862,251293,569
210,250276,250175,101
211,250274,250173,101
212,250249,250173,76
213,250252,250176,76
214,250274,250183,91
215,250202,250126,76
216,251849,251286,563
217,251888,251293,595
218,251839,251282,557
219,250283,250182,101
220,250274,250173,101
221,250257,250181,76
222,251881,251307,574
223,250196,250120,76
224,250257,250181,76
225,251734,251171,563
226,250248,250172,76
227,250259,250183,76
228,251863,251300,563
229,250241,250165,76
230,251917,251315,602
231,250191,250115,76
232,251833,251270,563
233,250257,250181,76
234,251842,251279,563
235,251846,251283,563
236,250288,250187,101
237,250257,250181,76
238,250272,250181,91
239,250193,250117,76
240,250250,250174,76
241,251723,251160,563
242,250273,250197,76
243,250260,250184,76
244,250238,250162,76
245,250257,250181,76
246,251865,251290,575
247,251822,251234,588
248,251837,251301,536
249,250280,250179,101
250,250282,250181,101
251,250257,250181,76
252,250238,250162,76
253,251858,251298,560
254,252648,252085,563
255,250303,250202,101
256,252617,252058,559
257,252250,251682,568
258,252482,251947,535
259,250273,250172,101
260,250299,250183,116
261,252491,251932,559
262,252161,251625,536
263,250272,250171,101
264,252230,251662,568
265,250275,250174,101
266,252311,251775,536
267,250322,250221,101
268,250301,250185,116
269,252335,251772,563
270,252275,251739,536
271,252069,251499,570
272,251874,251341,533
273,250267,250166,101
274,251986,251450,536
275,251986,251450,536
276,251891,251341,550
277,251985,251449,536
278,251936,251400,536
279,250263,250162,101
280,251975,251431,544
281,251990,251454,536
282,250280,250179,101
283,250282,250181,101
284,250272,250181,91
285,250238,250162,76
286,250214,250138,76
287,252008,251445,563
288,252019,251456,563
289,250276,250175,101
290,250251,250175,76
291,252009,251446,563
292,252035,251457,578
293,250269,250168,101
294,250217,250141,76
295,250246,250170,76
296,252022,251459,563
297,251989,251426,563
298,252030,251476,554
299,250282,250181,101
300,251990,251438,552
301,250269,250168,101
302,250241,250140,101
303,250224,250148,76
304,252054,251473,581
305,250249,250173,76
306,250248,250172,76
307,250261,250185,76
308,251826,251251,575
309,250249,250173,76
310,251983,251396,587
311,250235,250159,76
312,250257,250181,76
313,252016,251453,563
314,250252,250176,76
315,251988,251425,563
316,251956,251378,578
317,250274,250173,101
318,250214,250138,76
319,250237,250161,76
320,252006,251443,563
321,252011,251448,563
322,250306,250205,101
323,252061,251466,595
324,252027,251445,582
325,252007,251447,560
326,251859,251291,568
327,250262,250161,101
328,250326,250225,101
329,252035,251448,587
330,250282,250181,101
331,251916,251353,563
332,250291,250175,116
333,250251,250175,76
334,250205,250129,76
335,250246,250170,76
336,250260,250184,76
337,251891,251332,559
338,250257,250181,76
339,250257,250181,76
340,251909,251325,584
341,252021,251458,563
342,250238,250137,101
343,252017,251438,579
344,250285,250184,101
345,251785,251226,559
346,251989,251453,536
347,250282,250181,101
348,250292,250176,116
349,250254,250178,76
350,250207,250131,76
351,250246,250170,76
352,251999,251436,563
353,251907,251348,559
