bit_position,bit_interval,receiver_interval,sender_interval
0,249994,249827,167
1,252334,251644,690
2,252235,251702,533
3,249893,249792,101
4,249887,249786,101
5,252178,251615,563
6,249920,249819,101
7,252133,251573,560
8,252289,251689,600
9,252095,251523,572
10,251883,251331,552
11,252141,251565,576
12,249889,249788,101
13,252141,251581,560
14,252142,251581,561
15,249886,249785,101
16,249904,249788,116
17,252110,251547,563
18,252079,251547,532
19,249901,249800,101
20,252061,251525,536
21,251930,251358,572
22,252111,251575,536
23,249886,249785,101
24,252092,251545,547
25,252350,251815,535
26,252351,251795,556
27,250139,250038,101
28,252334,251778,556
29,252395,251841,554
30,250184,250083,101
31,250129,250028,101
32,250129,250038,91
33,252149,251586,563
34,252339,251776,563
35,252340,251786,554
36,250121,250020,101
37,250180,250079,101
38,252404,251825,579
39,250135,250034,101
40,252130,251551,579
41,252201,251645,556
42,250140,250039,101
43,252078,251542,536
44,250130,250029,101
45,252265,251689,576
46,252086,251550,536
47,250139,250038,101
48,250153,250037,116
49,252180,251613,567
50,250137,250036,101
51,250115,250039,76
52,252072,251510,562
53,252226,251663,563
54,250159,250058,101
55,250138,250062,76
56,250124,250033,91
57,252202,251633,569
58,250116,250040,76
59,250115,250039,76
60,250116,250040,76
61,252273,251686,587
62,252184,251625,559
63,251934,251401,533
64,252032,251482,550
65,251867,251334,533
66,252045,251473,572
67,250138,250037,101
68,252014,251462,552
69,250180,250079,101
70,250149,250048,101
71,252050,251487,563
72,250147,250031,116
73,250113,250037,76
74,250117,250041,76
75,250119,250043,76
76,250108,250032,76
77,251992,251395,597
78,250127,250051,76
79,250140,250064,76
80,251889,251311,578
81,251895,251307,588
82,250144,250043,101
83,251871,251308,563
84,250133,250032,101
85,250149,250073,76
86,251935,251332,603
87,250167,250091,76
88,251892,251314,578
89,251921,251340,581
90,250140,250039,101
91,251891,251296,595
92,250134,250033,101
93,251903,251340,563
94,250161,250060,101
95,251924,251336,588
96,250141,250025,116
97,250112,250036,76
98,251786,251224,562
99,251897,251337,560
100,251847,251311,536
101,251871,251301,570
102,250161,250060,101
103,251798,251238,560
104,250136,250020,116
105,250141,250040,101
106,250115,250039,76
107,250115,250039,76
108,251860,251301,559
109,250147,250071,76
110,251776,251179,597
111,250139,250063,76
112,250113,250022,91
113,251715,251152,563
114,250114,250038,76
115,251746,251157,589
116,251749,251152,597
117,251443,250907,536
118,251439,250903,536
119,250163,250062,101
120,250143,250027,116
121,251579,251016,563
122,250158,250057,101
123,250107,250031,76
124,251545,250982,563
125,251620,251032,588
126,250162,250061,101
127,249932,249856,76
128,249892,249816,76
129,249851,249775,76
130,252117,251558,559
131,252129,251552,577
132,249897,249796,101
133,252106,251543,563
134,252184,251596,588
135,252120,251575,545
136,251995,251419,576
137,249889,249788,101
138,251968,251433,535
139,252091,251551,540
140,252053,251516,537
141,252132,251564,568
142,249962,249846,116
143,249899,249798,101
144,249870,249794,76
145,252034,251431,603
