bit_position,bit_interval,receiver_interval,sender_interval
0,252644,251903,741
1,250105,249994,111
2,252399,251863,536
3,250062,249961,101
4,251923,251387,536
5,252251,251718,533
6,250032,249931,101
7,252223,251690,533
8,252312,251730,582
9,250063,249962,101
10,252128,251592,536
11,250060,249959,101
12,252296,251736,560
13,252290,251720,570
14,252077,251524,553
15,252002,251430,572
16,251965,251415,550
17,252074,251538,536
18,250057,249956,101
19,250066,249965,101
20,252124,251545,579
21,250062,249961,101
22,252097,251500,597
23,252073,251521,552
24,250071,249955,116
25,252006,251452,554
26,250070,249969,101
27,251921,251385,536
28,250048,249947,101
29,250060,249959,101
30,251924,251361,563
31,251602,251042,560
32,250084,249968,116
33,250062,249961,101
34,250037,249961,76
35,250040,249964,76
36,251647,251084,563
37,250038,249962,76
38,251647,251050,597
39,250011,249935,76
40,250049,249958,91
41,250031,249955,76
42,251548,250960,588
43,251655,251092,563
44,250039,249938,101
45,250040,249964,76
46,251488,250925,563
47,251466,250903,563
48,251469,250919,550
49,250054,249953,101
50,251379,250803,576
51,251482,250926,556
52,250049,249948,101
53,251446,250910,536
54,251403,250871,532
55,250041,249940,101
56,250071,249955,116
57,251315,250752,563
58,251289,250753,536
59,250062,249961,101
60,250054,249953,101
61,251355,250760,595
62,250014,249913,101
63,251292,250729,563
64,250069,249953,116
65,251309,250746,563
66,250062,249961,101
67,251341,250602,739
68,251266,250730,536
69,251299,250763,536
70,251149,250597,552
71,251113,250577,536
72,250065,249949,116
73,251136,250604,532
74,251129,250593,536
75,251175,250599,576
76,250054,249953,101
77,251144,250592,552
78,251054,250518,536
79,251121,250585,536
80,250978,250428,550
81,250965,250429,536
82,250976,250443,533
83,250051,249950,101
84,250981,250445,536
85,250974,250438,536
86,250023,249922,101
87,250053,249952,101
88,251012,250434,578
89,250062,249961,101
90,251001,250438,563
91,251015,250439,576
92,250056,249955,101
93,251027,250457,570
94,250929,250393,536
95,250967,250431,536
96,250063,249947,116
97,250981,250446,535
98,250979,250447,532
99,250077,249976,101
100,250985,250431,554
101,250061,249960,101
102,250028,249927,101
