bit_position,bit_interval,receiver_interval,sender_interval
0,252853,252112,741
1,250333,250222,111
2,252463,251927,536
3,252482,251946,536
4,252473,251917,556
5,250277,250176,101
6,252430,251901,529
7,252480,251919,561
8,252467,251885,582
9,250283,250182,101
10,250273,250172,101
11,252368,251806,562
12,252487,251930,557
13,252453,251913,540
14,252258,251704,554
15,252117,251582,535
16,250289,250173,116
17,250282,250181,101
18,250248,250172,76
19,250262,250186,76
20,250247,250171,76
21,250257,250181,76
22,252203,251616,587
23,252217,251620,597
24,250291,250175,116
25,252003,251422,581
26,250266,250165,101
27,250260,250184,76
28,252175,251587,588
29,252187,251608,579
30,250298,250197,101
31,250248,250172,76
32,250268,250177,91
33,250257,250181,76
34,250257,250181,76
35,250260,250184,76
36,250238,250162,76
37,250258,250182,76
38,252242,251638,604
39,250236,250160,76
40,252021,251447,574
41,250244,250168,76
42,252020,251457,563
43,252033,251470,563
44,251965,251433,532
45,251755,251185,570
46,250282,250181,101
47,250282,250181,101
48,250266,250175,91
49,252054,251459,595
50,252012,251449,563
51,250282,250181,101
52,250228,250152,76
53,250261,250185,76
54,250289,250213,76
55,250257,250181,76
56,252053,251451,602
57,252035,251438,597
58,252004,251444,560
59,251975,251440,535
60,252004,251468,536
61,251983,251450,533
62,251829,251293,536
63,251993,251457,536
64,251987,251436,551
65,250257,250156,101
66,250286,250185,101
67,250289,250213,76
68,252027,251468,559
69,250267,250191,76
70,250246,250170,76
71,252017,251454,563
72,252015,251437,578
73,252002,251466,536
74,250284,250183,101
75,251983,251447,536
76,250274,250173,101
77,250282,250181,101
78,250232,250156,76
79,251926,251364,562
80,250284,250193,91
81,250257,250181,76
82,251973,251369,604
83,252024,251452,572
84,252014,251444,570
85,250282,250181,101
86,251967,251432,535
87,250286,250185,101
88,250285,250169,116
89,250257,250181,76
90,250257,250181,76
91,252000,251437,563
92,250251,250175,76
93,251950,251387,563
94,250257,250181,76
95,252022,251459,563
96,251857,251282,575
97,251732,251200,532
98,251722,251190,532
99,250277,250176,101
100,251868,251296,572
101,250281,250180,101
102,251698,251144,554
103,251682,251146,536
104,250278,250162,116
105,250283,250182,101
106,251729,251166,563
107,251674,251142,532
108,251643,251107,536
109,250276,250175,101
110,250282,250181,101
111,250257,250181,76
112,251687,251113,574
113,250260,250184,76
114,250256,250180,76
115,250257,250181,76
116,250251,250175,76
117,251698,251135,563
118,250258,250182,76
119,250276,250200,76
120,250264,250173,91
121,251711,251148,563
122,251741,251137,604
123,251704,251128,576
124,250274,250173,101
125,251646,251110,536
126,251417,250882,535
127,250341,250240,101
128,250238,250162,76
129,252629,252066,563
130,250252,250176,76
131,252676,252072,604
132,250263,250187,76
133,250255,250179,76
134,250264,250173,91
135,252689,252102,587
136,250246,250170,76
137,252535,251975,560
138,252655,252074,581
139,250268,250167,101
140,250259,250183,76
141,252659,252099,560
142,252670,252095,575
143,250285,250184,101
144,250252,250176,76
145,252686,252082,604
146,250249,250173,76
147,250257,250181,76
148,252679,252116,563
149,250246,250170,76
150,252658,252084,574
151,250257,250181,76
152,252548,251988,560
153,252677,252114,563
154,252481,251945,536
155,252662,252086,576
156,250298,250197,101
157,250273,250172,101
158,250268,250177,91
159,250257,250181,76
160,252569,251981,588
161,252652,252088,564
162,252594,252058,536
163,252657,252089,568
164,252522,251989,533
165,250268,250167,101
166,252663,252094,569
167,250272,250171,101
168,252656,252120,536
169,252639,252103,536
170,252523,251990,533
171,252631,252094,537
172,252619,252083,536
173,250282,250181,101
174,250293,250177,116
175,250246,250170,76
176,250257,250181,76
177,252695,252114,581
178,250230,250154,76
179,250261,250185,76
180,250295,250219,76
181,250257,250181,76
182,252707,252123,584
183,252650,252087,563
184,250284,250183,101
185,252523,251954,569
186,252635,252083,552
187,250285,250184,101
188,250276,250175,101
189,250257,250181,76
190,252698,252080,618
191,252531,251936,595
192,250284,250183,101
193,250297,250221,76
194,252650,252062,588
195,250265,250189,76
196,250246,250170,76
197,252652,252092,560
198,252699,252087,612
199,252479,251921,558
200,250287,250186,101
201,252465,251907,558
202,250274,250173,101
203,252379,251819,560
204,250257,250156,101
205,252486,251930,556
206,252393,251843,550
207,250282,250181,101
208,250292,250191,101
209,250246,250170,76
210,250250,250174,76
211,250257,250181,76
212,250257,250181,76
213,250261,250185,76
214,250262,250171,91
215,250257,250181,76
216,250257,250181,76
217,250246,250170,76
218,252498,251935,563
219,250281,250205,76
220,250257,250181,76
221,252411,251848,563
222,250253,250162,91
223,252513,251918,595
224,252511,251948,563
225,250277,250176,101
226,252537,251933,604
227,252448,251912,536
228,250282,250181,101
229,252503,251927,576
230,250276,250160,116
231,250283,250182,101
232,250273,250197,76
233,250257,250181,76
234,252497,251934,563
235,250251,250175,76
236,250257,250181,76
237,252480,251895,585
238,252522,251904,618
239,252486,251916,570
240,252464,251927,537
241,252318,251783,535
242,252290,251758,532
243,252167,251631,536
244,252082,251546,536
245,252333,251797,536
246,250284,250168,116
247,252334,251764,570
248,250276,250175,101
249,250282,250181,101
250,250249,250173,76
251,250248,250172,76
252,252340,251777,563
253,250257,250181,76
254,250304,250228,76
255,250257,250181,76
256,252668,252080,588
257,252662,252059,603
258,252538,251982,556
259,250314,250213,101
260,250289,250173,116
261,250267,250191,76
262,250246,250170,76
263,250258,250182,76
264,252668,252080,588
265,252679,252092,587
266,252688,252118,570
267,250278,250177,101
268,250289,250173,116
269,250257,250181,76
270,250232,250156,76
271,250259,250183,76
272,250269,250193,76
273,252442,251879,563
274,252549,251960,589
275,250271,250170,101
276,252647,252070,577
277,250282,250181,101
278,250252,250176,76
279,252478,251890,588
280,252518,251915,603
281,250282,250181,101
282,252260,251701,559
283,252441,251905,536
284,250291,250175,116
285,252394,251824,570
286,250282,250181,101
287,252529,251969,560
288,250268,250167,101
289,252332,251780,552
290,252340,251782,558
291,250277,250176,101
292,252324,251774,550
293,250281,250180,101
294,252202,251669,533
295,250284,250183,101
296,250263,250162,101
297,252323,251760,563
298,252148,251616,532
299,250282,250181,101
300,250302,250186,116
301,252163,251600,563
302,251950,251382,568
303,252167,251631,536
304,251985,251417,568
305,251982,251447,535
306,250281,250180,101
307,250282,250181,101
308,252066,251454,612
309,250271,250170,101
310,252023,251460,563
311,252037,251461,576
312,251994,251458,536
313,251988,251452,536
314,251981,251445,536
315,251903,251367,536
316,250289,250173,116
317,251971,251439,532
318,250283,250182,101
319,251893,251357,536
320,250274,250173,101
321,250285,250184,101
322,252007,251444,563
323,251860,251288,572
324,250292,250176,116
325,251843,251307,536
326,250288,250187,101
327,250280,250179,101
328,251848,251285,563
329,250282,250181,101
330,251861,251298,563
331,251877,251301,576
332,250289,250173,116
333,250268,250167,101
334,251907,251303,604
335,251829,251293,536
336,251666,251130,536
337,251668,251132,536
338,250277,250176,101
339,251578,251042,536
340,251719,251135,584
341,250282,250181,101
342,251722,251146,576
343,251666,251130,536
344,250275,250174,101
345,251681,251112,569
346,251646,251113,533
347,250286,250185,101
348,251654,251104,550
349,250282,250181,101
350,250298,250197,101
351,250248,250172,76
352,251545,250982,563
353,251542,250979,563
354,251514,250978,536
355,250284,250183,101
356,250278,250162,116
357,250258,250182,76
358,250257,250181,76
359,250243,250167,76
360,250252,250176,76
361,250247,250171,76
362,251539,250976,563
363,250273,250197,76
364,250255,250164,91
365,251536,250973,563
366,251531,250969,562
367,250282,250181,101
368,251529,250966,563
369,250271,250170,101
370,251542,250979,563
371,250282,250181,101
372,251570,250951,619
373,250286,250185,101
374,251595,251000,595
375,251532,250987,545
376,251510,250974,536
377,251494,250958,536
378,250284,250183,101
379,250282,250181,101
380,250264,250173,91
381,250313,250237,76
382,252652,252089,563
383,252658,252070,588
384,250286,250185,101
385,250295,250219,76
386,250272,250181,91
387,250263,250187,76
388,250246,250170,76
389,252639,252076,563
390,252649,252087,562
391,252647,252086,561
392,250285,250184,101
393,250276,250175,101
394,252578,252000,578
395,250274,250173,101
396,252518,251953,565
397,250284,250183,101
398,252719,252131,588
399,252626,252086,540
400,250290,250189,101
401,252469,251936,533
402,250298,250182,116
403,252643,252111,532
404,250282,250181,101
405,250287,250186,101
406,250251,250175,76
407,252658,252095,563
408,250257,250181,76
409,250232,250156,76
410,252588,251994,594
411,252670,252091,579
412,250282,250181,101
413,252695,252108,587
414,250271,250170,101
415,250250,250174,76
416,252626,252064,562
417,250257,250181,76
418,252576,251998,578
419,250247,250171,76
420,250257,250181,76
421,252555,251995,560
422,252620,252057,563
423,250275,250174,101
424,252462,251899,563
425,252640,252084,556
426,252555,252005,550
427,250263,250162,101
428,252556,251980,576
429,252689,252121,568
430,250277,250176,101
431,250280,250179,101
432,252662,252099,563
433,252517,251963,554
434,252668,252118,550
435,250261,250160,101
436,252511,251978,533
437,252687,252127,560
438,250282,250181,101
439,250285,250184,101
440,252407,251810,597
441,250282,250181,101
442,252392,251817,575
443,252250,251696,554
444,250286,250185,101
445,250282,250181,101
446,250257,250181,76
447,252506,251927,579
448,252498,251936,562
449,252484,251930,554
450,252537,251947,590
451,252411,251835,576
452,252460,251928,532
453,252464,251934,530
454,252483,251922,561
455,252342,251806,536
456,250273,250172,101
457,252419,251843,576
458,252494,251943,551
459,250274,250173,101
460,250284,250183,101
461,250237,250161,76
462,250257,250181,76
463,252362,251799,563
464,252385,251822,563
465,250285,250184,101
466,252530,251920,610
467,250274,250173,101
468,250258,250182,76
469,250248,250172,76
470,252366,251775,591
471,250249,250173,76
472,250241,250165,76
473,250261,250185,76
474,252380,251768,612
475,250249,250173,76
476,250257,250181,76
477,252163,251591,572
478,250262,250186,76
479,252189,251590,599
480,250257,250181,76
481,252078,251515,563
482,252194,251584,610
483,252148,251596,552
484,250282,250181,101
485,250266,250165,101
486,250260,250184,76
487,251902,251339,563
488,250257,250181,76
489,252037,251433,604
490,252244,251625,619
491,252146,251611,535
492,251932,251396,536
493,250282,250181,101
494,250285,250184,101
495,250238,250162,76
496,252210,251631,579
497,250257,250181,76
498,251931,251337,594
499,252024,251445,579
500,252008,251440,568
501,250282,250181,101
502,252050,251482,568
503,251978,251442,536
504,250285,250184,101
505,250282,250181,101
506,250272,250181,91
507,250251,250175,76
508,250304,250228,76
509,250257,250181,76
510,250248,250172,76
511,252604,252091,513
