bit_position,bit_interval,receiver_interval,sender_interval
0,250290,250123,167
1,250247,250136,111
2,252701,252002,699
3,252542,252006,536
4,252529,251997,532
5,252343,251807,536
6,252154,251618,536
7,252390,251855,535
8,252360,251738,622
9,250207,250106,101
10,250184,250083,101
11,252425,251862,563
12,250184,250083,101
13,250180,250104,76
14,252313,251751,562
15,250169,250093,76
16,252310,251732,578
17,250181,250105,76
18,252381,251818,563
19,252337,251734,603
20,252255,251723,532
21,252430,251860,570
22,250195,250094,101
23,252409,251857,552
24,250202,250086,116
25,252230,251694,536
26,250185,250084,101
27,250207,250106,101
28,250150,250074,76
29,252280,251717,563
30,250178,250102,76
31,250178,250102,76
32,252118,251508,610
33,250181,250105,76
34,252129,251536,593
35,250184,250108,76
36,251969,251407,562
37,252132,251545,587
38,250198,250097,101
39,251983,251424,559
40,250205,250089,116
41,252120,251557,563
42,250197,250096,101
43,251998,251429,569
44,250175,250074,101
45,252044,251457,587
46,252093,251517,576
47,250206,250105,101
48,252108,251524,584
49,250198,250097,101
50,252063,251527,536
51,252117,251549,568
52,252068,251492,576
53,250208,250107,101
54,250211,250110,101
55,252136,251533,603
56,251921,251372,549
57,250196,250095,101
58,251930,251358,572
59,250206,250105,101
60,251923,251351,572
61,250207,250106,101
62,250185,250084,101
63,251733,251130,603
64,250203,250087,116
65,250168,250092,76
66,251928,251365,563
67,251962,251399,563
68,251800,251264,536
69,251816,251280,536
70,250181,250080,101
71,250207,250106,101
72,250175,250084,91
73,251836,251273,563
74,250170,250094,76
75,251866,251262,604
76,251922,251359,563
77,250198,250097,101
78,251916,251357,559
79,251942,251386,556
80,251928,251356,572
81,251816,251272,544
82,250203,250102,101
83,250196,250095,101
84,251906,251344,562
85,251832,251272,560
86,251892,251356,536
87,250208,250107,101
88,251893,251342,551
89,251949,251377,572
90,250191,250090,101
91,250197,250096,101
92,250161,250085,76
93,250187,250111,76
94,251814,251217,597
95,251807,251244,563
96,250193,250077,116
97,251781,251222,559
98,251732,251200,532
99,251786,251218,568
100,251621,251085,536
101,251756,251220,536
102,250193,250092,101
103,251795,251227,568
104,251577,251031,546
105,251436,250900,536
106,251436,250904,532
107,251432,250896,536
108,251276,250740,536
109,251283,250747,536
110,251271,250735,536
111,250206,250105,101
112,250191,250075,116
113,251324,250745,579
114,251256,250720,536
115,250211,250110,101
116,250183,250082,101
117,251285,250722,563
118,251263,250727,536
119,251292,250756,536
120,250204,250088,116
121,251276,250740,536
122,251256,250720,536
123,250206,250105,101
124,250185,250084,101
125,250172,250096,76
126,251182,250619,563
127,250194,250118,76
128,252597,252034,563
129,252563,251960,603
130,250215,250114,101
131,252519,251959,560
132,250227,250126,101
133,250137,250061,76
134,250221,250130,91
135,250137,250061,76
136,252637,252042,595
137,252456,251893,563
138,252346,251810,536
139,252435,251875,560
140,252644,252068,576
141,252127,251595,532
142,252444,251894,550
143,250154,250053,101
144,250239,250138,101
145,252390,251809,581
146,250224,250123,101
147,252274,251711,563
148,250227,250126,101
149,252320,251717,603
150,252484,251902,582
151,252271,251699,572
152,250228,250127,101
153,252122,251586,536
154,250220,250119,101
155,252355,251819,536
156,252305,251772,533
157,252365,251835,530
158,252151,251593,558
159,252037,251481,556
160,252127,251559,568
161,250172,250071,101
162,252110,251575,535
163,250167,250066,101
164,252077,251545,532
165,250173,250072,101
166,252007,251457,550
167,250151,250050,101
168,250229,250128,101
169,250165,250089,76
170,250210,250134,76
171,250149,250073,76
172,252107,251544,563
173,251813,251250,563
174,251827,251280,547
175,250164,250063,101
176,250228,250127,101
177,251661,251098,563
178,250226,250125,101
179,250142,250066,76
180,251817,251220,597
181,250150,250074,76
182,251850,251240,610
183,250139,250063,76
184,251793,251234,559
185,251634,251071,563
186,250228,250127,101
187,250139,250063,76
188,250202,250126,76
189,251758,251195,563
190,251811,251236,575
191,251589,251013,576
192,250219,250118,101
193,250153,250052,101
194,251637,251074,563
195,251581,251021,560
196,250227,250126,101
197,251587,251051,536
198,250232,250116,116
199,251554,251021,533
200,251511,250978,533
201,250167,250066,101
202,251517,250981,536
203,251479,250907,572
204,251437,250867,570
205,250170,250069,101
206,251631,251081,550
207,250165,250064,101
208,251629,251093,536
209,251598,251026,572
210,250232,250131,101
211,250157,250056,101
212,250203,250127,76
213,251627,251023,604
214,251713,251095,618
215,251568,251032,536
216,250226,250125,101
217,250172,250071,101
218,250196,250120,76
219,250126,250050,76
220,250199,250123,76
221,251594,251031,563
222,250225,250134,91
223,251585,251022,563
224,251690,251095,595
225,251567,251027,540
226,250227,250126,101
227,251575,250999,576
228,250228,250127,101
229,250171,250070,101
230,250222,250131,91
231,251604,251009,595
232,250192,250116,76
233,250153,250077,76
234,250206,250130,76
235,250143,250067,76
236,251651,251092,559
237,251426,250863,563
238,251472,250926,546
239,250164,250063,101
240,250218,250117,101
241,251484,250881,603
242,251348,250812,536
243,251400,250864,536
244,250222,250121,101
245,250155,250054,101
246,250236,250145,91
247,250139,250063,76
248,251501,250938,563
249,251338,250759,579
250,251487,250911,576
251,251388,250852,536
252,251477,250941,536
253,251373,250837,536
254,250220,250119,101
255,250197,250121,76
256,252347,251784,563
257,250221,250145,76
258,250139,250063,76
259,250201,250125,76
260,252299,251697,602
261,252304,251717,587
262,252104,251534,570
263,252286,251730,556
264,250159,250058,101
265,252282,251730,552
266,250164,250063,101
267,252028,251492,536
268,252247,251664,583
269,250220,250119,101
270,252222,251650,572
271,252295,251725,570
272,251992,251420,572
273,252190,251634,556
274,250167,250066,101
275,250227,250126,101
276,252297,251678,619
277,252168,251608,560
278,250165,250064,101
279,250227,250126,101
280,250139,250063,76
281,252282,251719,563
282,250129,250053,76
283,252172,251609,563
284,252118,251540,578
285,250222,250121,101
286,250144,250068,76
287,250202,250126,76
288,250147,250071,76
289,252326,251729,597
290,250126,250050,76
291,250203,250127,76
292,252115,251537,578
293,250200,250124,76
294,252118,251558,560
295,250198,250122,76
296,252282,251679,603
297,252263,251703,560
298,252028,251492,536
299,252110,251574,536
300,252031,251484,547
301,252086,251545,541
302,251877,251323,554
303,250216,250115,101
304,251902,251367,535
305,250227,250126,101
306,250151,250050,101
307,250206,250130,76
308,251945,251371,574
309,251993,251434,559
310,250172,250071,101
311,250191,250115,76
312,251934,251371,563
313,251818,251255,563
314,250164,250063,101
315,250203,250127,76
316,251790,251171,619
317,251658,251095,563
318,251565,251029,536
319,251506,250970,536
320,251562,251029,533
321,251667,251097,570
322,251300,250730,570
323,251473,250937,536
324,251408,250858,550
325,250228,250127,101
326,251386,250853,533
327,251464,250928,536
328,250177,250076,101
329,250221,250120,101
330,251442,250855,587
331,251466,250931,535
332,251298,250748,550
333,251458,250922,536
334,250175,250074,101
335,251453,250917,536
336,250177,250076,101
337,250216,250115,101
