bit_position,bit_interval,receiver_interval,sender_interval
0,252865,252124,741
1,252667,252121,546
2,250279,250178,101
3,252366,251834,532
4,250274,250173,101
5,252604,252068,536
6,250250,250149,101
7,252558,252023,535
8,252678,252096,582
9,250283,250182,101
10,250273,250172,101
11,250259,250183,76
12,252665,252102,563
13,250243,250167,76
14,252548,251985,563
15,252524,251961,563
16,252654,252082,572
17,250282,250181,101
18,250273,250172,101
19,252585,251990,595
20,250272,250171,101
21,250257,250181,76
22,252653,252056,597
23,253079,252486,593
24,253107,252517,590
25,252917,252385,532
26,252824,252288,536
27,250717,250616,101
28,253070,252501,569
29,250691,250590,101
30,252758,252222,536
31,250684,250583,101
32,250724,250608,116
33,252765,252206,559
34,250722,250621,101
35,250692,250616,76
36,252738,252176,562
37,250667,250591,76
38,250651,250575,76
39,250663,250587,76
40,250701,250610,91
41,250683,250607,76
42,250689,250613,76
43,250689,250613,76
44,252596,252033,563
45,252580,252021,559
46,252532,251999,533
47,252601,252029,572
48,250723,250607,116
49,250706,250605,101
50,250690,250614,76
51,250689,250613,76
52,250662,250586,76
53,250677,250601,76
54,250649,250573,76
55,252591,252028,563
56,252619,252041,578
57,252600,252030,570
58,250699,250598,101
59,250728,250627,101
60,250681,250605,76
61,250669,250593,76
62,250636,250560,76
63,252612,252049,563
64,252529,251921,608
65,252602,252069,533
66,250718,250617,101
67,252574,252038,536
68,252319,251763,556
69,252311,251777,534
70,252272,251736,536
71,250710,250609,101
72,250721,250605,116
73,252461,251898,563
74,250708,250607,101
75,250703,250627,76
76,250681,250605,76
77,250690,250614,76
78,250642,250566,76
79,250670,250594,76
80,250696,250605,91
81,250689,250613,76
82,250693,250617,76
83,252465,251902,563
84,252294,251732,562
85,250691,250590,101
86,252264,251701,563
87,250697,250596,101
88,252287,251709,578
89,252307,251739,568
90,250714,250613,101
91,250703,250602,101
92,250683,250607,76
93,250666,250590,76
94,250651,250575,76
95,252270,251707,563
96,252239,251621,618
97,252307,251735,572
98,250714,250613,101
99,250709,250608,101
100,252285,251708,577
101,250690,250589,101
102,252251,251688,563
103,250695,250594,101
104,252160,251566,594
105,250715,250614,101
106,250689,250613,76
107,250689,250613,76
108,250693,250617,76
109,252140,251578,562
110,252298,251711,587
111,252248,251712,536
112,252303,251719,584
113,250701,250600,101
114,250721,250620,101
115,250689,250613,76
116,252111,251507,604
117,252132,251569,563
118,250677,250576,101
119,252280,251720,560
120,250737,250621,116
121,252314,251751,563
122,252268,251732,536
123,250712,250611,101
124,250715,250614,101
125,252236,251673,563
126,250693,250592,101
127,252639,252076,563
128,250282,250181,101
129,250244,250168,76
130,250260,250184,76
131,252652,252089,563
132,250257,250181,76
133,250257,250181,76
134,252653,252078,575
135,250206,250130,76
136,252591,252004,587
137,252692,252097,595
138,250268,250167,101
139,250254,250178,76
140,250257,250181,76
141,250249,250173,76
142,252566,251988,578
143,250204,250128,76
144,252694,252090,604
145,252539,251980,559
146,250283,250182,101
147,252674,252111,563
148,252620,252084,536
149,252658,252097,561
150,250283,250167,116
151,250245,250144,101
152,250246,250170,76
153,252655,252092,563
154,252567,251988,579
155,250273,250172,101
156,250261,250185,76
157,252680,252092,588
158,250272,250181,91
159,250203,250127,76
160,250246,250170,76
161,252692,252088,604
162,250257,250181,76
163,252526,251967,559
164,250260,250184,76
165,250243,250167,76
166,252601,251982,619
167,250202,250126,76
168,250248,250172,76
169,250276,250200,76
170,250257,250181,76
171,252328,251765,563
172,250260,250184,76
173,250241,250165,76
174,252352,251758,594
175,250242,250166,76
176,250252,250176,76
177,250254,250178,76
178,252338,251775,563
179,252386,251783,603
180,252302,251767,535
181,252164,251592,572
182,250300,250184,116
183,250227,250126,101
184,252165,251600,565
185,250276,250175,101
186,250249,250173,76
187,250250,250174,76
188,252182,251619,563
189,252201,251606,595
190,252195,251629,566
191,250225,250124,101
192,252161,251625,536
193,252179,251607,572
194,252044,251512,532
195,250283,250182,101
196,250282,250181,101
197,250249,250173,76
198,251929,251351,578
199,252025,251448,577
200,250290,250189,101
201,250249,250173,76
202,250248,250172,76
203,250261,250185,76
204,252070,251510,560
205,250235,250159,76
