bit_position,bit_interval,receiver_interval,sender_interval
0,249588,249421,167
1,249529,249418,111
2,249423,249347,76
3,251977,251278,699
4,251828,251265,563
5,251703,251127,576
6,249480,249379,101
7,249455,249354,101
8,251597,250967,630
9,249479,249378,101
10,249423,249347,76
11,249470,249394,76
12,251556,250968,588
13,251535,250976,559
14,249482,249381,101
15,249421,249345,76
16,251364,250746,618
17,249453,249377,76
18,251530,250942,588
19,251546,250959,587
20,249468,249367,101
21,249466,249390,76
22,249454,249378,76
23,249421,249345,76
24,249475,249384,91
25,251360,250798,562
26,251380,250792,588
27,251279,250711,568
28,251315,250783,532
29,249490,249389,101
30,251265,250693,572
31,251341,250789,552
32,249500,249384,116
33,251262,250709,553
34,251358,250790,568
35,249493,249392,101
36,251327,250791,536
37,249492,249391,101
38,249477,249376,101
39,249427,249351,76
40,251152,250549,603
41,251287,250692,595
42,251369,250818,551
43,251378,250838,540
44,249459,249358,101
45,249494,249393,101
46,249453,249377,76
47,249432,249356,76
48,251436,250817,619
49,251262,250699,563
50,251330,250798,532
51,249491,249390,101
52,251167,250634,533
53,251065,250513,552
54,251048,250512,536
55,249457,249356,101
56,251067,250517,550
57,251068,250500,568
58,249458,249357,101
59,251047,250511,536
60,249470,249369,101
61,251031,250495,536
62,249470,249369,101
63,251014,250479,535
64,249498,249382,116
65,250866,250312,554
66,249461,249360,101
67,249489,249388,101
68,250902,250321,581
69,250871,250335,536
70,250866,250330,536
71,249458,249357,101
72,250899,250349,550
73,250876,250343,533
74,249459,249358,101
75,249487,249386,101
76,250892,250329,563
77,250880,250344,536
78,249469,249368,101
79,250740,250204,536
80,250788,250238,550
81,250863,250327,536
82,250841,250306,535
83,250858,250322,536
84,249471,249370,101
85,250891,250331,560
86,250745,250209,536
87,249461,249360,101
88,249494,249378,116
89,249453,249377,76
90,250913,250316,597
91,250884,250321,563
92,249472,249371,101
93,249466,249390,76
94,250899,250336,563
95,249435,249359,76
96,250954,250335,619
97,250815,250234,581
98,250858,250318,540
99,249486,249385,101
100,249473,249372,101
101,250819,250222,597
102,250864,250320,544
103,250830,250294,536
104,250869,250323,546
105,249479,249378,101
106,250848,250312,536
107,250804,250228,576
108,250870,250334,536
109,250864,250328,536
110,249478,249377,101
111,249457,249356,101
112,249464,249373,91
113,250825,250222,603
114,249431,249355,76
115,249466,249390,76
116,249447,249371,76
117,250917,250345,572
118,249454,249378,76
119,250766,250203,563
120,250948,250336,612
121,250873,250337,536
122,250880,250308,572
123,250924,250354,570
124,249470,249369,101
125,250868,250332,536
126,249479,249378,101
127,251731,251198,533
128,249457,249356,101
129,251885,251352,533
130,249488,249387,101
131,249478,249377,101
132,249543,249467,76
133,251696,251129,567
134,249520,249429,91
135,249492,249416,76
136,249461,249385,76
137,251662,251099,563
138,249461,249385,76
139,251703,251140,563
140,251793,251214,579
141,249476,249375,101
142,249524,249433,91
143,251704,251141,563
144,249457,249381,76
145,249535,249459,76
146,251697,251120,577
147,249450,249374,76
148,249545,249469,76
149,251570,251010,560
150,249529,249438,91
151,251605,251042,563
152,251576,251016,560
153,251666,251114,552
154,251665,251129,536
155,251684,251130,554
156,251789,251213,576
157,251521,250985,536
158,249554,249438,116
159,249512,249411,101
160,249448,249372,76
161,251818,251214,604
162,249459,249383,76
163,251696,251133,563
164,249544,249468,76
165,251672,251113,559
166,251765,251187,578
167,251675,251137,538
168,249475,249374,101
169,249562,249461,101
170,249459,249383,76
171,251693,251131,562
172,251664,251105,559
173,249465,249364,101
174,249529,249438,91
175,251574,251011,563
176,251525,250962,563
177,251595,251035,560
178,251540,250968,572
179,249484,249383,101
180,251605,251069,536
181,249465,249364,101
182,249557,249441,116
183,249485,249409,76
184,249459,249383,76
185,249535,249459,76
186,249451,249375,76
187,249458,249382,76
188,251473,250876,597
189,249446,249370,76
190,249531,249440,91
191,251423,250852,571
192,249459,249383,76
193,249535,249459,76
194,251375,250812,563
195,249460,249384,76
196,249541,249465,76
197,249451,249375,76
198,249532,249441,91
199,249478,249402,76
200,251404,250817,587
201,251480,250899,581
202,251382,250828,554
203,251360,250828,532
204,251331,250763,568
205,251346,250808,538
206,251445,250863,582
207,251298,250728,570
208,249485,249384,101
209,251263,250693,570
210,249484,249383,101
211,249486,249385,101
212,249537,249461,76
213,249451,249375,76
214,251504,250901,603
215,249477,249401,76
216,249461,249385,76
217,249533,249457,76
218,249459,249383,76
219,251313,250716,597
220,249530,249454,76
221,251140,250536,604
222,251284,250706,578
223,249506,249405,101
224,249463,249387,76
225,251278,250701,577
226,249459,249383,76
227,251216,250654,562
228,249530,249454,76
229,251258,250661,597
230,251299,250721,578
231,251140,250586,554
232,251110,250540,570
233,249553,249452,101
234,251175,250640,535
235,251095,250559,536
236,249561,249460,101
237,249479,249378,101
238,251292,250696,596
239,249511,249410,101
240,251239,250652,587
241,251281,250727,554
242,249485,249384,101
243,251108,250568,540
244,251283,250747,536
245,249481,249380,101
246,249548,249432,116
247,249486,249410,76
248,249459,249383,76
249,249524,249448,76
250,251159,250555,604
251,249458,249382,76
252,251162,250575,587
253,251106,250544,562
254,251855,251321,534
255,251703,251170,533
256,251826,251294,532
257,249449,249348,101
258,249468,249367,101
259,251705,251142,563
260,249474,249358,116
261,249479,249403,76
262,249432,249356,76
263,251596,250993,603
264,251738,251141,597
265,249450,249349,101
266,249443,249367,76
267,251721,251146,575
268,249451,249360,91
269,251746,251157,589
270,251563,251001,562
271,249468,249367,101
272,249467,249391,76
273,251552,250955,597
274,251536,250973,563
275,249501,249400,101
276,251421,250847,574
277,251445,250883,562
278,251243,250673,570
279,251346,250810,536
280,251229,250673,556
281,251167,250632,535
282,249466,249365,101
283,249502,249401,101
284,249447,249356,91
285,251200,250640,560
286,249434,249358,76
287,251214,250627,587
288,251242,250657,585
289,249453,249352,101
290,249437,249361,76
291,251239,250680,559
292,251207,250633,574
293,251042,250506,536
294,249461,249360,101
295,251012,250476,536
296,249501,249400,101
297,249451,249350,101
298,250999,250439,560
299,249501,249400,101
300,251045,250467,578
301,249499,249398,101
302,249435,249359,76
303,249437,249361,76
304,249478,249402,76
305,251035,250471,564
306,251036,250473,563
307,249507,249406,101
308,249447,249356,91
309,249479,249403,76
310,249434,249358,76
311,249432,249356,76
312,249476,249400,76
313,249424,249348,76
314,249438,249362,76
315,249478,249402,76
316,251040,250462,578
317,251127,250523,604
318,249458,249357,101
319,249434,249358,76
320,249478,249402,76
321,249424,249348,76
322,251069,250465,604
323,249480,249404,76
324,249436,249345,91
325,251117,250522,595
326,250702,250098,604
327,249459,249358,101
328,250904,250341,563
329,250840,250308,532
330,249468,249367,101
331,250816,250255,561
332,249461,249345,116
333,250899,250363,536
334,250852,250319,533
335,249468,249367,101
336,249504,249403,101
337,249418,249342,76
338,250668,250105,563
339,249476,249400,76
340,250873,250295,578
341,250921,250358,563
342,249457,249356,101
343,249441,249365,76
344,249479,249403,76
345,250884,250281,603
346,250891,250331,560
347,249501,249400,101
348,249442,249351,91
349,250924,250361,563
350,250882,250320,562
351,249468,249367,101
352,250924,250361,563
353,249438,249337,101
354,249446,249370,76
355,249474,249398,76
356,249447,249356,91
357,249481,249405,76
358,250762,250199,563
359,249444,249368,76
360,249476,249400,76
361,249419,249343,76
362,249447,249371,76
363,250905,250342,563
364,249447,249356,91
365,249481,249405,76
366,250841,250282,559
367,250913,250325,588
368,249501,249400,101
369,250854,250291,563
370,250856,250320,536
371,250886,250351,535
372,249472,249356,116
373,249504,249403,101
374,250882,250320,562
375,250889,250333,556
376,250880,250344,536
377,249449,249348,101
378,250855,250319,536
379,249490,249389,101
380,250868,250318,550
381,251867,251331,536
382,251832,251300,532
383,251847,251311,536
384,251844,251292,552
385,251822,251289,533
386,251792,251202,590
387,249460,249359,101
388,251764,251181,583
389,249459,249358,101
390,251849,251291,558
391,251509,250952,557
392,249471,249370,101
393,249451,249350,101
394,251891,251316,575
395,249460,249359,101
396,251906,251302,604
397,251815,251282,533
398,249468,249367,101
399,249493,249392,101
400,249444,249368,76
401,249421,249345,76
402,251820,251201,619
403,251710,251123,587
404,249501,249400,101
405,249437,249361,76
406,251843,251274,569
407,249468,249392,76
408,251727,251164,563
409,251557,250968,589
410,249518,249402,116
411,249435,249359,76
412,249479,249403,76
413,251534,250953,581
414,249432,249356,76
415,249469,249393,76
416,249443,249367,76
417,249432,249356,76
418,251738,251136,602
419,249433,249357,76
420,251767,251164,603
421,251593,251005,588
422,251711,251139,572
423,249494,249393,101
424,251630,251094,536
425,251558,250998,560
426,251473,250899,574
427,251609,251073,536
428,249501,249400,101
429,251507,250934,573
430,251354,250820,534
431,251374,250841,533
432,251351,250806,545
433,251185,250649,536
434,251103,250535,568
435,251145,250612,533
436,251189,250657,532
437,251223,250647,576
438,251185,250649,536
439,249495,249394,101
440,249462,249361,101
441,249432,249356,76
442,251173,250581,592
443,249430,249354,76
444,251286,250693,593
445,251204,250619,585
446,249468,249367,101
447,249470,249394,76
448,251246,250642,604
449,249432,249356,76
450,251168,250558,610
451,249428,249352,76
452,251276,250679,597
453,249426,249350,76
454,249441,249365,76
455,249468,249392,76
456,249434,249358,76
457,251070,250507,563
458,249545,249454,91
459,249462,249386,76
460,249508,249432,76
461,249471,249395,76
462,251074,250511,563
463,251114,250551,563
464,251037,250501,536
465,249486,249385,101
466,251129,250579,550
467,249487,249386,101
468,251102,250526,576
469,251092,250523,569
470,251070,250516,554
471,250976,250440,536
472,251069,250512,557
473,250936,250398,538
474,251099,250553,546
475,251030,250494,536
476,249532,249431,101
477,250952,250376,576
478,249499,249398,101
479,251090,250554,536
480,249495,249394,101
481,250909,250349,560
482,249559,249443,116
483,249489,249388,101
484,250980,250385,595
485,249507,249406,101
486,249473,249397,76
487,249516,249440,76
488,250938,250335,603
489,250908,250327,581
490,249561,249445,116
491,249466,249390,76
492,250774,250211,563
493,250799,250204,595
494,249499,249398,101
495,250685,250122,563
496,250775,250199,576
497,249485,249384,101
498,250790,250239,551
499,250727,250192,535
500,249527,249426,101
501,249507,249406,101
502,250785,250190,595
503,249538,249437,101
504,250762,250199,563
505,250558,250022,536
506,249571,249455,116
507,249490,249389,101
508,251894,251331,563
509,251717,251157,560
510,251780,251228,552
511,251763,251279,484
