bit_position,bit_interval,receiver_interval,sender_interval
0,252703,251962,741
1,250333,250222,111
2,252366,251794,572
3,250282,250181,101
4,250274,250173,101
5,250238,250162,76
6,252394,251797,597
7,252553,251972,581
8,250315,250173,142
9,252495,251914,581
10,250273,250172,101
11,250259,250183,76
12,252486,251923,563
13,252408,251804,604
14,250286,250185,101
15,250246,250170,76
16,252524,251914,610
17,252470,251907,563
18,250259,250158,101
19,250262,250186,76
20,252487,251927,560
21,250257,250181,76
22,252339,251777,562
23,250246,250170,76
24,252334,251756,578
25,252345,251782,563
26,250282,250181,101
27,252358,251773,585
28,250268,250167,101
29,250257,250181,76
30,250257,250181,76
31,252347,251770,577
32,252383,251765,618
33,250306,250205,101
34,252328,251766,562
35,250292,250191,101
36,250238,250162,76
37,250258,250182,76
38,252359,251796,563
39,252071,251486,585
40,252172,251622,550
41,251979,251447,532
42,252019,251459,560
43,250282,250181,101
44,251966,251431,535
45,252010,251475,535
46,250298,250197,101
47,250282,250181,101
48,251879,251304,575
49,251825,251290,535
50,251846,251310,536
51,250282,250181,101
52,251663,251127,536
53,250286,250185,101
54,251383,250847,536
55,250282,250181,101
56,251539,250949,590
57,251505,250969,536
58,251552,250992,560
59,250298,250197,101
60,251347,250811,536
61,251358,250822,536
62,251377,250823,554
63,250282,250181,101
64,250289,250173,116
65,250248,250172,76
66,250261,250185,76
67,251370,250807,563
68,250249,250173,76
69,250259,250183,76
70,251372,250809,563
71,250258,250182,76
72,251399,250821,578
73,250257,250181,76
74,251376,250813,563
75,250253,250177,76
76,251377,250817,560
77,250257,250181,76
78,250248,250172,76
79,251371,250808,563
80,251385,250808,577
81,251384,250814,570
82,251391,250821,570
83,250264,250163,101
84,250275,250174,101
85,250257,250181,76
86,250252,250176,76
87,251374,250811,563
88,251389,250811,578
89,250282,250181,101
90,250257,250181,76
91,251373,250810,563
92,250251,250175,76
93,250256,250180,76
94,250241,250165,76
95,251381,250818,563
96,250251,250160,91
97,250258,250182,76
98,250273,250197,76
99,250252,250176,76
100,250252,250176,76
101,250256,250180,76
102,250257,250181,76
103,250259,250183,76
104,251387,250809,578
105,250258,250182,76
106,250262,250186,76
107,250241,250165,76
108,251385,250822,563
109,251379,250798,581
110,250282,250181,101
111,250273,250197,76
112,251390,250812,578
113,250260,250184,76
114,251379,250816,563
115,250257,250181,76
116,250251,250175,76
117,250246,250170,76
118,250258,250182,76
119,251393,250833,560
120,251363,250785,578
121,251285,250709,576
122,251382,250846,536
123,251357,250821,536
124,251359,250826,533
125,251378,250810,568
126,251352,250816,536
127,250330,250229,101
128,252638,252075,563
129,250286,250185,101
130,252554,251975,579
131,250274,250173,101
132,252422,251825,597
133,252310,251779,531
134,250302,250186,116
135,252526,251966,560
136,252497,251929,568
137,252549,251973,576
138,250271,250170,101
139,252487,251933,554
140,250282,250181,101
141,252467,251935,532
142,250300,250184,116
143,252303,251749,554
144,250282,250181,101
145,252180,251612,568
146,252167,251631,536
147,250278,250177,101
148,252202,251666,536
149,252130,251594,536
150,252022,251463,559
151,251905,251351,554
152,252005,251469,536
153,250282,250181,101
154,250277,250176,101
155,250254,250178,76
156,251729,251166,563
157,251850,251287,563
158,251897,251309,588
159,251795,251262,533
160,250285,250184,101
161,251843,251307,536
162,251805,251269,536
163,251834,251298,536
164,251824,251288,536
