bit_position,bit_interval,receiver_interval,sender_interval
0,252739,251998,741
1,250333,250222,111
2,250271,250170,101
3,252682,252095,587
4,250283,250182,101
5,252657,252095,562
6,250250,250149,101
7,250234,250158,76
8,252696,252057,639
9,252551,251988,563
10,252594,252054,540
11,252385,251817,568
12,252600,252068,532
13,250282,250181,101
14,250252,250151,101
15,250211,250135,76
16,252702,252112,590
17,250257,250181,76
18,252584,251997,587
19,250261,250185,76
20,252665,252086,579
21,250243,250167,76
22,250240,250164,76
23,250225,250149,76
24,250266,250175,91
25,250257,250181,76
26,252692,252097,595
27,250260,250184,76
28,252524,251965,559
29,250257,250181,76
30,252632,252044,588
31,250227,250151,76
32,252664,252062,602
33,250257,250181,76
34,250276,250200,76
35,252664,252105,559
36,250238,250162,76
37,250258,250182,76
38,252464,251885,579
39,250231,250155,76
40,252747,252128,619
41,252690,252097,593
42,250282,250181,101
43,252463,251866,597
44,252610,252075,535
45,252627,252087,540
46,250283,250182,101
47,250261,250160,101
48,252664,252068,596
49,252616,252083,533
50,250283,250182,101
51,252631,252095,536
52,250262,250161,101
53,250286,250185,101
54,252641,252063,578
55,250261,250160,101
56,252669,252095,574
57,250271,250170,101
58,250249,250173,76
59,252553,251990,563
60,252626,252067,559
61,252607,252074,533
62,250240,250139,101
63,252628,252060,568
64,250287,250171,116
65,252635,252075,560
66,250286,250185,101
67,250280,250179,101
68,250249,250173,76
69,252517,251947,570
70,252450,251863,587
71,252483,251926,557
72,252488,251916,572
73,250282,250181,101
74,250284,250183,101
75,250253,250177,76
76,250235,250159,76
77,252486,251926,560
78,250214,250138,76
79,252508,251921,587
80,252340,251762,578
81,252368,251800,568
82,250272,250171,101
83,252320,251787,533
84,252317,251763,554
85,250282,250181,101
86,250243,250142,101
87,250240,250164,76
88,252325,251747,578
89,250260,250184,76
90,250257,250181,76
91,250246,250170,76
92,250251,250175,76
93,250257,250181,76
94,252170,251607,563
95,252217,251622,595
96,252078,251494,584
97,252181,251612,569
98,252139,251603,536
99,252052,251492,560
100,250277,250176,101
101,252184,251648,536
102,250248,250147,101
103,252110,251573,537
104,252144,251594,550
105,252152,251616,536
106,250282,250181,101
107,252189,251617,572
108,250279,250178,101
109,252164,251612,552
110,252104,251568,536
111,252196,251642,554
112,250280,250164,116
113,252106,251570,536
114,252034,251498,536
115,252156,251620,536
116,250276,250175,101
117,250271,250170,101
118,250203,250127,76
119,252052,251489,563
120,252212,251610,602
121,252201,251629,572
122,250280,250179,101
123,250282,250181,101
124,250249,250173,76
125,252186,251589,597
126,252116,251553,563
127,252544,252008,536
128,250277,250176,101
129,252503,251971,532
130,252453,251920,533
131,250282,250181,101
132,250282,250181,101
133,252540,251961,579
134,250291,250175,116
135,250202,250126,76
136,250257,250181,76
137,250260,250184,76
138,252491,251904,587
139,250251,250175,76
140,252475,251912,563
141,252488,251925,563
142,250292,250176,116
143,250201,250125,76
144,252530,251942,588
145,252500,251903,597
146,250264,250163,101
147,252514,251952,562
148,250282,250181,101
149,250257,250181,76
150,250269,250178,91
151,252503,251900,603
152,252422,251841,581
153,250282,250181,101
154,252393,251796,597
155,252461,251925,536
156,252322,251750,572
157,250280,250179,101
158,250300,250184,116
159,252301,251714,587
160,252317,251781,536
161,252308,251772,536
162,250274,250173,101
163,250270,250169,101
164,250264,250188,76
165,252224,251661,563
166,250264,250173,91
167,250193,250117,76
168,252079,251516,563
